update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/true_clip_20pct_seed101_lr0p015/runs/beta_1e-5/checkpoints/update_0050.pt,4096,350121,16,torch.float64,torch.float64,14,6.555116588409372e-14,172.7320117456137,42018624596269.84,-163.77261614023044,-10.235788508764402,2.034835398836293,1.7129771011695574,2,2,2,6.136673808953706e-13,1.727320117456137e-10,17.553380956683718,54.707000684789016,85.478759765625,32.821021747076884
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/true_clip_20pct_seed101_lr0p015/runs/beta_1e-5/checkpoints/update_0100.pt,4096,336823,16,torch.float64,torch.float64,16,9.532439770051315e-12,161.54985280769054,16947377240739.795,-186.80960751973356,-11.675600469983348,2.007056021422467,1.414295011774982,2,2,2,5.739403718780897e-13,1.6154985280769055e-10,24.277249437709656,55.73345023653242,82.232177734375,31.0708562459331
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/true_clip_20pct_seed101_lr0p015/runs/beta_1e-5/checkpoints/update_0150.pt,4096,311880,16,torch.float64,torch.float64,16,1.402803868367999e-11,151.36763568068764,10790363435252.46,-140.39708415323616,-8.77481775957726,2.166256977776881,1.5366831083838381,2,2,3,5.377658698104698e-13,1.5136763568068763e-10,38.75800164517673,54.16246602972754,76.142578125,31.708568121073768
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/true_clip_20pct_seed101_lr0p015/runs/beta_1e-5/checkpoints/update_0200.pt,4096,210371,16,torch.float64,torch.float64,16,4.8751364005698614e-08,463.02043257032255,9497589288.295595,-83.72974508270782,-5.233109067669239,2.0096200805067563,1.0525712822594129,2,3,3,1.64497902435671e-12,4.6302043257032254e-10,81.95024638510584,17.761267169938684,51.360107421875,30.56881031789817
250,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/true_clip_20pct_seed101_lr0p015/runs/beta_1e-5/checkpoints/update_0250.pt,4096,165761,16,torch.float64,torch.float64,16,2.4276116979107175e-07,710.8991596616395,2928389084.108726,-68.44322766086752,-4.27770172880422,1.7906148641085347,1.017236241761886,2,3,3,2.525621168777688e-12,7.108991596616395e-10,87.44909515232558,6.303735207346223,40.468994140625,23.914676968939602
