method,initialization,n_trajectories,n,successes,success_rate,success_rate_wilson95_low,success_rate_wilson95_high,finite_rate,final_return_mean,final_return_median,final_return_ci95_low,final_return_ci95_high,final_q_mean,final_q_median,final_q_ci95_low,final_q_ci95_high,final_pi1_good_mean,final_pi1_good_median,final_pi1_good_ci95_low,final_pi1_good_ci95_high,zero_s1_batch_fraction_mean,zero_s1_batch_fraction_median,zero_s1_batch_fraction_ci95_low,zero_s1_batch_fraction_ci95_high,delta_safe_positive_count,delta_safe_positive_rate,first_delta_safe_positive_update_median_when_reached
sampled_pg_logbarrier_fixed,adverse,32,4,0,0.0,0.0,0.4898908364545973,1.0,0.39683786425233775,0.39678466567887966,0.39648229505158705,0.39719343345308844,0.03821131747174832,0.03823197238376835,0.03803810499062188,0.038384529952874766,0.016354270366630563,0.0163809099117563,0.01624332688687377,0.016465213846387355,0.43,0.44,0.31234987690460864,0.5476501230953914,0,0.0,
sampled_npg_logbarrier_fixed,adverse,32,4,0,0.0,0.0,0.4898908364545973,1.0,0.6102762624887718,0.6091575601636684,0.5737094612945938,0.6468430636829497,0.5965439604201965,0.5922559021695251,0.5363757126577291,0.656712208182664,0.7661740865501193,0.7664562775416708,0.7366197226078702,0.7957284504923684,0.030000000000000002,0.03,0.011626137689535153,0.04837386231046485,4,1.0,19.0
sampled_pg_reward_only,uniform,4,4,0,0.0,0.0,0.4898908364545973,1.0,0.3278227296114308,0.32828900170492814,0.32567007178154317,0.3299753874413184,0.33617730052977873,0.3362147047980752,0.3270954127917518,0.34525918826780566,0.3818097779198707,0.3813520875394416,0.37552985617638984,0.38808969966335155,0.195,0.2,0.15495509549307648,0.23504490450692353,0,0.0,
sampled_pg_logbarrier_handoff,uniform,4,4,0,0.0,0.0,0.4898908364545973,1.0,0.3274499644875809,0.3278763046994623,0.32533585399326564,0.32956407498189616,0.3361848685180673,0.3362803650498789,0.3273981233370989,0.3449716136990357,0.38121662177724047,0.38062314192944197,0.37500064140442113,0.3874326021500598,0.195,0.2,0.15495509549307648,0.23504490450692353,0,0.0,
sampled_npg_reward_only,uniform,4,4,1,0.25,0.04558726080970055,0.6993581574175981,0.25,0.8340403933435123,0.9179194994508633,0.4744722467315516,1.193608539955473,0.6750591044328735,0.8485625396131719,-0.04681692876238186,1.396935137628129,0.9868083280501498,0.9960403177784012,0.9527138865948823,1.0209027695054174,0.125,0.08,-0.11083766656239619,0.3608376665623962,4,1.0,9.5
sampled_npg_logbarrier_handoff,uniform,4,4,0,0.0,0.0,0.4898908364545973,0.75,0.6961206033253303,0.6820629071348923,0.3326244701593893,1.0596167364912714,0.43109299759240444,0.40138121753201655,-0.24825402167527771,1.1104400168600865,0.7689162478047148,0.8864404125657921,0.25218902208433136,1.2856434735250981,0.18888888888888888,0.17,-0.03857571164977891,0.4163534894275567,3,0.75,11.0
sampled_pg_logbarrier_fixed,uniform,4,4,0,0.0,0.0,0.4898908364545973,1.0,0.3262782530275067,0.3266773903667291,0.32418272950227767,0.3283737765527357,0.3366708993108821,0.3370954601069654,0.3282690135836445,0.3450727850381197,0.37941940802312096,0.37873602118803246,0.3732393142437094,0.38559950180253255,0.195,0.2,0.15495509549307648,0.23504490450692353,0,0.0,
sampled_npg_logbarrier_fixed,uniform,4,4,0,0.0,0.0,0.4898908364545973,1.0,0.3937961802957132,0.3896347069121537,0.3245636684068321,0.46302869218459436,0.24733511539319494,0.24275150495033204,0.20983288036425618,0.2848373504221337,0.4733841736325104,0.3813463603981744,0.14455252344614294,0.8022158238188779,0.21000000000000002,0.21000000000000002,0.14375209731130376,0.27624790268869626,4,1.0,14.5
sampled_pg_reward_only,uniform,32,4,0,0.0,0.0,0.4898908364545973,1.0,0.3272229397573954,0.32708165279977564,0.3257699272996647,0.32867595221512613,0.33305014522728016,0.3334166761742729,0.3271025868373231,0.33899770361723724,0.38018107691902614,0.38079951132410933,0.3750078040123041,0.3853543498257482,0.0,0.0,0.0,0.0,0,0.0,
sampled_pg_logbarrier_handoff,uniform,32,4,0,0.0,0.0,0.4898908364545973,1.0,0.3268039693621791,0.32668880248142923,0.32534649000291643,0.32826144872144175,0.33343411204481405,0.33401081666846577,0.32739736861703783,0.33947085547259026,0.37953414174963707,0.3801950640625189,0.374190415280097,0.38487786821917713,0.0,0.0,0.0,0.0,0,0.0,
sampled_npg_reward_only,uniform,32,4,4,1.0,0.5101091635454027,1.0,0.0,0.9878858780530233,0.9856453833417607,0.9732818903010311,1.0024898658050154,0.980663121661239,0.9781830949800704,0.9561670206065541,1.0051592227159238,0.9983947762959311,0.9980762088687969,0.9966228864016173,1.0001666661902449,0.0,0.0,0.0,0.0,4,1.0,4.0
sampled_npg_logbarrier_handoff,uniform,32,4,3,0.75,0.30064184258240184,0.9544127391902995,0.75,0.9791460249257812,0.9937859048312806,0.925695274155219,1.0325967756963434,0.9691939557216416,0.9905361541787903,0.8904330908248713,1.047954820618412,0.9970785948057866,0.9986728093825672,0.9903281131203859,1.0038290764911875,0.0,0.0,0.0,0.0,4,1.0,4.0
sampled_pg_logbarrier_fixed,uniform,32,4,0,0.0,0.0,0.4898908364545973,1.0,0.3256404609114546,0.32557717856462765,0.32419253323563985,0.32708838858726935,0.3347351296829385,0.33484835501436805,0.3288614073495601,0.3406088520163169,0.37780403068619095,0.3785673088500488,0.37256534409089526,0.38304271728148664,0.0,0.0,0.0,0.0,0,0.0,
sampled_npg_logbarrier_fixed,uniform,32,4,0,0.0,0.0,0.4898908364545973,1.0,0.6230344157826461,0.629008597724938,0.5964340523958004,0.6496347791694917,0.6280651338438316,0.6339729141649881,0.5959249809307349,0.6602052867569282,0.7712562071013738,0.7732271576180482,0.746008740577372,0.7965036736253756,0.0,0.0,0.0,0.0,4,1.0,4.0
