comparison_family,method,reference,initialization,n_trajectories,metric,n,mean_difference,median_difference,ci95_low,ci95_high,method_failed_reference_succeeded,method_succeeded_reference_failed
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,final_pi1_good,4,-0.001730111063446102,-0.0018324669144221262,-0.0024157801225330733,-0.001044442004359131,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,zero_s1_batch_fraction,4,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,near_optimal_basin,4,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_euclidean,sampled_pg_logbarrier_fixed,sampled_pg_logbarrier_handoff,uniform,32,exact_mcnemar_p,4,1.0,,,,0,0
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,final_return,4,-0.3561116091431352,-0.36445310055819347,-0.38326604619103205,-0.3289571720952384,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,final_q,4,-0.34112882187781,-0.3499656562312491,-0.3901240429487515,-0.2921336008068685,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,final_pi1_good,4,-0.22582238770441293,-0.22544565176451897,-0.24528552698266004,-0.20635924842616582,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,zero_s1_batch_fraction,4,0.0,0.0,0.0,0.0,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,near_optimal_basin,4,-0.75,-1.0,-1.545611576325,0.045611576325000014,,
fixed_vs_handoff_natural,sampled_npg_logbarrier_fixed,sampled_npg_logbarrier_handoff,uniform,32,exact_mcnemar_p,4,0.25,,,,3,0
