environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,npg_reward_only,308,0,0,-500.0,-500.0,500.0,1.0540071725845337,0.20241989195346832,0.17561399936676025,-1.147779941558838,0.0,False
Acrobot-v1,npg_reward_only,308,5,16010,-500.0,-500.0,500.0,1.615344302763333e-08,9.001091566948879e-18,2.769369792723601e-22,-23.702877044677734,0.0,False
Acrobot-v1,npg_reward_only,308,8,28010,-500.0,-500.0,500.0,8.05990012509028e-08,1.287880012767294e-17,4.5865540143095925e-29,-23.731103897094727,0.0,False
Acrobot-v1,npg_reward_only,308,11,40010,-500.0,-500.0,500.0,2.3939112026027942e-08,1.1630068422628188e-17,2.1280878773017642e-27,-23.768083572387695,0.0,False
Acrobot-v1,npg_reward_only,308,14,52010,-500.0,-500.0,500.0,1.6304072758543953e-08,7.66748285925006e-18,1.411139039162634e-25,-23.7237491607666,0.0,False
Acrobot-v1,npg_reward_only,308,17,64010,-500.0,-500.0,500.0,1.7424266474108663e-08,8.928798462953582e-18,2.38812934688388e-22,-23.993061065673828,0.0,False
Acrobot-v1,npg_reward_only,308,20,76010,-500.0,-500.0,500.0,1.5583992762913113e-08,1.0823897205017272e-16,2.78881262657353e-22,-23.59726905822754,0.0,False
Acrobot-v1,npg_reward_only,308,23,88010,-500.0,-500.0,500.0,1.662043302985694e-08,8.084689599164656e-18,1.8728825983851963e-24,-23.873741149902344,0.0,False
Acrobot-v1,npg_reward_only,308,26,100010,-500.0,-500.0,500.0,1.6232448274422495e-08,7.066980340219227e-18,2.454424460052185e-22,-23.709457397460938,0.0,False
Acrobot-v1,npg_reward_only,308,29,112010,-500.0,-500.0,500.0,1.7648444483597814e-08,6.326621845530684e-18,5.398816991659872e-23,-24.05475616455078,0.0,False
Acrobot-v1,npg_reward_only,308,32,122880,-500.0,-500.0,500.0,1.5745932557820197e-08,1.0395204400552888e-17,2.7928369531498605e-22,-23.59593391418457,0.0,False
