Device       : cpu

========== GPOMDP LOSS ==========
states shape  = (128, 500, 17)
actions shape = (128, 500, 6)
rewards shape = (128, 500)
returns shape = (128, 500)
mask shape    = (128, 500)
log_probs shape = (128, 500)
valid steps = 64000
objective = 20.379883
loss = -20.379883
========== END GPOMDP DEBUG ==========


========== NPG PRECONDITIONING ==========
Fisher condition number  : 2.400e+04
||nat_g|| / ||g||        : 11.088
========== END NPG DEBUG ==========

Iteration 0000 | train reward: -163.22 | best: -163.22 | KL: 7.722e-03 | std: 0.6066 | rollout: 4.829s | update: 0.297s | total: 5.126s | samples/s: 12486
Iteration 0001 | train reward: -148.86 | best: -148.86 | KL: 5.919e-03 | std: 0.6062 | rollout: 5.132s | update: 0.215s | total: 5.347s | samples/s: 11969
Iteration 0002 | train reward: -141.06 | best: -141.06 | KL: 3.837e-03 | std: 0.6066 | rollout: 4.997s | update: 0.139s | total: 5.135s | samples/s: 12462
Iteration 0003 | train reward: -124.35 | best: -124.35 | KL: 5.086e-03 | std: 0.6069 | rollout: 10.386s | update: 0.269s | total: 10.655s | samples/s: 6007
Iteration 0004 | train reward: -128.01 | best: -124.35 | KL: 4.002e-03 | std: 0.6075 | rollout: 5.161s | update: 0.157s | total: 5.318s | samples/s: 12034
Iteration 0005 | train reward: -123.71 | best: -123.71 | KL: 3.383e-03 | std: 0.6066 | rollout: 4.944s | update: 0.145s | total: 5.089s | samples/s: 12576
Iteration 0006 | train reward: -105.11 | best: -105.11 | KL: 3.737e-03 | std: 0.6060 | rollout: 4.979s | update: 0.139s | total: 5.118s | samples/s: 12504
Iteration 0007 | train reward: -107.07 | best: -105.11 | KL: 3.102e-03 | std: 0.6047 | rollout: 4.935s | update: 0.139s | total: 5.074s | samples/s: 12614
Iteration 0008 | train reward: -93.05 | best: -93.05 | KL: 2.552e-03 | std: 0.6042 | rollout: 5.021s | update: 0.187s | total: 5.208s | samples/s: 12290
Iteration 0009 | train reward: -95.00 | best: -93.05 | KL: 2.468e-03 | std: 0.6036 | rollout: 5.177s | update: 0.128s | total: 5.305s | samples/s: 12064
Iteration 0010 | train reward: -83.50 | best: -83.50 | KL: 1.991e-03 | std: 0.6023 | rollout: 5.043s | update: 0.160s | total: 5.203s | samples/s: 12301
Iteration 0011 | train reward: -78.13 | best: -78.13 | KL: 2.254e-03 | std: 0.6023 | rollout: 4.948s | update: 0.134s | total: 5.082s | samples/s: 12595
