iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-163.2231,-163.2231,7.722239e-03,8.864500e+02,9.829078e+03,5.510757,0.606598,-41.1347,30.6693,500.0,4.8288,0.297,5.1258
1,-148.8589,-148.8589,5.919468e-03,9.478035e+02,8.336841e+03,5.507011,0.606177,-37.6957,28.2956,500.0,5.1319,0.2152,5.3471
2,-141.057,-141.057,3.837197e-03,7.019077e+02,8.832383e+03,5.511963,0.606631,-35.904,25.9323,500.0,4.9969,0.1385,5.1354
3,-124.3472,-124.3472,5.086264e-03,7.621169e+02,8.028653e+03,5.52077,0.606942,-31.9535,24.997,500.0,10.3861,0.269,10.6551
4,-128.01,-124.3472,4.002311e-03,8.038076e+02,8.184329e+03,5.526327,0.607465,-32.3968,25.5397,500.0,5.1614,0.157,5.3184
5,-123.7052,-123.7052,3.382790e-03,8.357822e+02,9.078861e+03,5.512504,0.606633,-31.4019,27.0634,500.0,4.9438,0.1451,5.0889
6,-105.1072,-105.1072,3.736866e-03,7.208910e+02,7.068322e+03,5.50458,0.606048,-27.3464,23.701,500.0,4.9792,0.139,5.1182
7,-107.0743,-105.1072,3.101675e-03,6.516183e+02,7.251259e+03,5.497971,0.604729,-28.4598,23.2056,500.0,4.9347,0.1389,5.0736
8,-93.048,-93.048,2.551582e-03,6.693403e+02,7.056345e+03,5.489161,0.604158,-24.5195,22.1356,500.0,5.0211,0.1866,5.2077
9,-94.9963,-93.048,2.467705e-03,7.438509e+02,6.306420e+03,5.482119,0.603603,-24.5994,21.504,500.0,5.1767,0.1284,5.305
10,-83.4998,-83.4998,1.991336e-03,5.208237e+02,5.659658e+03,5.475204,0.602265,-21.7501,20.4485,500.0,5.0425,0.1603,5.2028
11,-78.131,-78.131,2.254174e-03,7.183675e+02,6.485578e+03,5.474108,0.602254,-20.8672,20.9173,500.0,4.9478,0.1338,5.0816
12,-80.3742,-78.131,2.364056e-03,6.749812e+02,5.747294e+03,5.467016,0.601608,-21.6521,19.5717,500.0,4.9567,0.1355,5.0922
