update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,4000,8,8,-500.0,500.0,0.0,False
2,8000,8,16,-500.0,500.0,0.0,False
3,12000,8,24,-500.0,500.0,0.0,False
4,16000,8,32,-500.0,500.0,0.0,False
5,20000,8,40,-500.0,500.0,0.0,False
6,24000,8,48,-500.0,500.0,0.0,False
7,28000,8,56,-500.0,500.0,0.0,False
8,32000,8,64,-500.0,500.0,0.0,False
9,36000,8,72,-500.0,500.0,0.0,False
10,40000,8,80,-500.0,500.0,0.0,False
11,44000,8,88,-500.0,500.0,0.0,False
12,48000,8,96,-500.0,500.0,0.0,False
13,52000,8,104,-500.0,500.0,0.0,False
14,56000,8,112,-500.0,500.0,0.0,False
15,60000,8,120,-500.0,500.0,0.0,False
16,64000,8,128,-500.0,500.0,0.0,False
17,68000,8,136,-500.0,500.0,0.0,False
18,72000,8,144,-500.0,500.0,0.0,False
19,76000,8,152,-500.0,500.0,0.0,False
20,80000,8,160,-500.0,500.0,0.0,False
21,83994,8,168,-499.125,499.25,0.0,False
22,87994,8,176,-500.0,500.0,0.0,False
23,91994,8,184,-500.0,500.0,0.0,False
24,95994,8,192,-500.0,500.0,0.0,False
25,99994,8,200,-500.0,500.0,0.0,False
26,103994,8,208,-500.0,500.0,0.0,False
27,107994,8,216,-500.0,500.0,0.0,False
28,111994,8,224,-500.0,500.0,0.0,False
29,115994,8,232,-500.0,500.0,0.0,False
30,119994,8,240,-500.0,500.0,0.0,False
31,123994,8,248,-500.0,500.0,0.0,False
32,127994,8,256,-500.0,500.0,0.0,False
33,131994,8,264,-500.0,500.0,0.0,False
34,135994,8,272,-500.0,500.0,0.0,False
35,139994,8,280,-500.0,500.0,0.0,False
36,143994,8,288,-500.0,500.0,0.0,False
37,147994,8,296,-500.0,500.0,0.0,False
38,151994,8,304,-500.0,500.0,0.0,False
39,155994,8,312,-500.0,500.0,0.0,False
40,159994,8,320,-500.0,500.0,0.0,False
41,163994,8,328,-500.0,500.0,0.0,False
42,167994,8,336,-500.0,500.0,0.0,False
43,171994,8,344,-500.0,500.0,0.0,False
44,175994,8,352,-500.0,500.0,0.0,False
45,179994,8,360,-500.0,500.0,0.0,False
46,183994,8,368,-500.0,500.0,0.0,False
47,187994,8,376,-500.0,500.0,0.0,False
48,191994,8,384,-500.0,500.0,0.0,False
49,195994,8,392,-500.0,500.0,0.0,False
50,199994,8,400,-500.0,500.0,0.0,False
51,203994,8,408,-500.0,500.0,0.0,False
52,207994,8,416,-500.0,500.0,0.0,False
53,211994,8,424,-500.0,500.0,0.0,False
54,215994,8,432,-500.0,500.0,0.0,False
55,219994,8,440,-500.0,500.0,0.0,False
56,223994,8,448,-500.0,500.0,0.0,False
57,227994,8,456,-500.0,500.0,0.0,False
58,231994,8,464,-500.0,500.0,0.0,False
59,235994,8,472,-500.0,500.0,0.0,False
60,239994,8,480,-500.0,500.0,0.0,False
61,243994,8,488,-500.0,500.0,0.0,False
62,247994,8,496,-500.0,500.0,0.0,False
63,251994,8,504,-500.0,500.0,0.0,False
64,255994,8,512,-500.0,500.0,0.0,False
65,259994,8,520,-500.0,500.0,0.0,False
66,263994,8,528,-500.0,500.0,0.0,False
67,267994,8,536,-500.0,500.0,0.0,False
68,271994,8,544,-500.0,500.0,0.0,False
69,275994,8,552,-500.0,500.0,0.0,False
70,279994,8,560,-500.0,500.0,0.0,False
71,283994,8,568,-500.0,500.0,0.0,False
72,287994,8,576,-500.0,500.0,0.0,False
73,291994,8,584,-500.0,500.0,0.0,False
74,295994,8,592,-500.0,500.0,0.0,False
75,299994,8,600,-500.0,500.0,0.0,False
76,303994,8,608,-500.0,500.0,0.0,False
77,307994,8,616,-500.0,500.0,0.0,False
78,311994,8,624,-500.0,500.0,0.0,False
79,315994,8,632,-500.0,500.0,0.0,False
80,319994,8,640,-500.0,500.0,0.0,False
81,323994,8,648,-500.0,500.0,0.0,False
82,327994,8,656,-500.0,500.0,0.0,False
83,331994,8,664,-500.0,500.0,0.0,False
84,335994,8,672,-500.0,500.0,0.0,False
85,339994,8,680,-500.0,500.0,0.0,False
86,343994,8,688,-500.0,500.0,0.0,False
87,347994,8,696,-500.0,500.0,0.0,False
88,351994,8,704,-500.0,500.0,0.0,False
89,355994,8,712,-500.0,500.0,0.0,False
90,359994,8,720,-500.0,500.0,0.0,False
91,363994,8,728,-500.0,500.0,0.0,False
92,367994,8,736,-500.0,500.0,0.0,False
93,371994,8,744,-500.0,500.0,0.0,False
94,375994,8,752,-500.0,500.0,0.0,False
95,379994,8,760,-500.0,500.0,0.0,False
96,383994,8,768,-500.0,500.0,0.0,False
97,387994,8,776,-500.0,500.0,0.0,False
98,391994,8,784,-500.0,500.0,0.0,False
99,395994,8,792,-500.0,500.0,0.0,False
100,399994,8,800,-500.0,500.0,0.0,False
101,403994,8,808,-500.0,500.0,0.0,False
102,407994,8,816,-500.0,500.0,0.0,False
103,411994,8,824,-500.0,500.0,0.0,False
104,415994,8,832,-500.0,500.0,0.0,False
105,419994,8,840,-500.0,500.0,0.0,False
106,423994,8,848,-500.0,500.0,0.0,False
107,427994,8,856,-500.0,500.0,0.0,False
108,431994,8,864,-500.0,500.0,0.0,False
109,435994,8,872,-500.0,500.0,0.0,False
110,439994,8,880,-500.0,500.0,0.0,False
111,443994,8,888,-500.0,500.0,0.0,False
112,447994,8,896,-500.0,500.0,0.0,False
113,451994,8,904,-500.0,500.0,0.0,False
114,455994,8,912,-500.0,500.0,0.0,False
115,459994,8,920,-500.0,500.0,0.0,False
116,463994,8,928,-500.0,500.0,0.0,False
117,467994,8,936,-500.0,500.0,0.0,False
118,471994,8,944,-500.0,500.0,0.0,False
119,475994,8,952,-500.0,500.0,0.0,False
120,479994,8,960,-500.0,500.0,0.0,False
121,483994,8,968,-500.0,500.0,0.0,False
122,487994,8,976,-500.0,500.0,0.0,False
123,491994,8,984,-500.0,500.0,0.0,False
124,495994,8,992,-500.0,500.0,0.0,False
125,499994,8,1000,-500.0,500.0,0.0,False
126,503994,8,1008,-500.0,500.0,0.0,False
127,507994,8,1016,-500.0,500.0,0.0,False
128,511994,8,1024,-500.0,500.0,0.0,False
129,515994,8,1032,-500.0,500.0,0.0,False
130,519994,8,1040,-500.0,500.0,0.0,False
131,523994,8,1048,-500.0,500.0,0.0,False
132,527994,8,1056,-500.0,500.0,0.0,False
133,531994,8,1064,-500.0,500.0,0.0,False
134,535994,8,1072,-500.0,500.0,0.0,False
135,539994,8,1080,-500.0,500.0,0.0,False
136,543994,8,1088,-500.0,500.0,0.0,False
137,547994,8,1096,-500.0,500.0,0.0,False
138,551994,8,1104,-500.0,500.0,0.0,False
139,555994,8,1112,-500.0,500.0,0.0,False
140,559994,8,1120,-500.0,500.0,0.0,False
141,563994,8,1128,-500.0,500.0,0.0,False
142,567994,8,1136,-500.0,500.0,0.0,False
143,571994,8,1144,-500.0,500.0,0.0,False
144,575994,8,1152,-500.0,500.0,0.0,False
145,579994,8,1160,-500.0,500.0,0.0,False
146,583994,8,1168,-500.0,500.0,0.0,False
147,587994,8,1176,-500.0,500.0,0.0,False
148,591994,8,1184,-500.0,500.0,0.0,False
149,595994,8,1192,-500.0,500.0,0.0,False
150,599994,8,1200,-500.0,500.0,0.0,False
151,603994,8,1208,-500.0,500.0,0.0,False
152,607994,8,1216,-500.0,500.0,0.0,False
153,611994,8,1224,-500.0,500.0,0.0,False
154,615994,8,1232,-500.0,500.0,0.0,False
155,619994,8,1240,-500.0,500.0,0.0,False
156,623994,8,1248,-500.0,500.0,0.0,False
157,627994,8,1256,-500.0,500.0,0.0,False
158,631994,8,1264,-500.0,500.0,0.0,False
159,635994,8,1272,-500.0,500.0,0.0,False
160,639994,8,1280,-500.0,500.0,0.0,False
161,643994,8,1288,-500.0,500.0,0.0,False
162,647994,8,1296,-500.0,500.0,0.0,False
163,651994,8,1304,-500.0,500.0,0.0,False
164,655994,8,1312,-500.0,500.0,0.0,False
165,659994,8,1320,-500.0,500.0,0.0,False
166,663994,8,1328,-500.0,500.0,0.0,False
167,667994,8,1336,-500.0,500.0,0.0,False
168,671994,8,1344,-500.0,500.0,0.0,False
169,675994,8,1352,-500.0,500.0,0.0,False
170,679994,8,1360,-500.0,500.0,0.0,False
171,683994,8,1368,-500.0,500.0,0.0,False
172,687994,8,1376,-500.0,500.0,0.0,False
173,691994,8,1384,-500.0,500.0,0.0,False
174,695994,8,1392,-500.0,500.0,0.0,False
175,699994,8,1400,-500.0,500.0,0.0,False
176,703994,8,1408,-500.0,500.0,0.0,False
177,707994,8,1416,-500.0,500.0,0.0,False
178,711994,8,1424,-500.0,500.0,0.0,False
179,715994,8,1432,-500.0,500.0,0.0,False
180,719994,8,1440,-500.0,500.0,0.0,False
181,723994,8,1448,-500.0,500.0,0.0,False
182,727994,8,1456,-500.0,500.0,0.0,False
183,731994,8,1464,-500.0,500.0,0.0,False
184,735994,8,1472,-500.0,500.0,0.0,False
185,739994,8,1480,-500.0,500.0,0.0,False
186,743994,8,1488,-500.0,500.0,0.0,False
187,747994,8,1496,-500.0,500.0,0.0,False
188,751994,8,1504,-500.0,500.0,0.0,False
189,755994,8,1512,-500.0,500.0,0.0,False
190,759994,8,1520,-500.0,500.0,0.0,False
191,763994,8,1528,-500.0,500.0,0.0,False
192,767994,8,1536,-500.0,500.0,0.0,False
193,771994,8,1544,-500.0,500.0,0.0,False
194,775994,8,1552,-500.0,500.0,0.0,False
195,779994,8,1560,-500.0,500.0,0.0,False
196,783994,8,1568,-500.0,500.0,0.0,False
197,787994,8,1576,-500.0,500.0,0.0,False
198,791994,8,1584,-500.0,500.0,0.0,False
199,795994,8,1592,-500.0,500.0,0.0,False
200,799994,8,1600,-500.0,500.0,0.0,False
201,803994,8,1608,-500.0,500.0,0.0,False
202,807994,8,1616,-500.0,500.0,0.0,False
203,811994,8,1624,-500.0,500.0,0.0,False
204,815994,8,1632,-500.0,500.0,0.0,False
205,819994,8,1640,-500.0,500.0,0.0,False
206,823994,8,1648,-500.0,500.0,0.0,False
207,827994,8,1656,-500.0,500.0,0.0,False
208,831994,8,1664,-500.0,500.0,0.0,False
209,835994,8,1672,-500.0,500.0,0.0,False
210,839994,8,1680,-500.0,500.0,0.0,False
211,843994,8,1688,-500.0,500.0,0.0,False
212,847994,8,1696,-500.0,500.0,0.0,False
213,851994,8,1704,-500.0,500.0,0.0,False
214,855994,8,1712,-500.0,500.0,0.0,False
215,859994,8,1720,-500.0,500.0,0.0,False
216,863994,8,1728,-500.0,500.0,0.0,False
217,867994,8,1736,-500.0,500.0,0.0,False
218,871994,8,1744,-500.0,500.0,0.0,False
219,875994,8,1752,-500.0,500.0,0.0,False
220,879994,8,1760,-500.0,500.0,0.0,False
221,883994,8,1768,-500.0,500.0,0.0,False
222,887994,8,1776,-500.0,500.0,0.0,False
223,891994,8,1784,-500.0,500.0,0.0,False
224,895994,8,1792,-500.0,500.0,0.0,False
225,899994,8,1800,-500.0,500.0,0.0,False
226,903994,8,1808,-500.0,500.0,0.0,False
227,907994,8,1816,-500.0,500.0,0.0,False
228,911994,8,1824,-500.0,500.0,0.0,False
229,915994,8,1832,-500.0,500.0,0.0,False
230,919994,8,1840,-500.0,500.0,0.0,False
231,923994,8,1848,-500.0,500.0,0.0,False
232,927994,8,1856,-500.0,500.0,0.0,False
233,931994,8,1864,-500.0,500.0,0.0,False
234,935994,8,1872,-500.0,500.0,0.0,False
235,939994,8,1880,-500.0,500.0,0.0,False
236,943994,8,1888,-500.0,500.0,0.0,False
237,947994,8,1896,-500.0,500.0,0.0,False
238,951994,8,1904,-500.0,500.0,0.0,False
239,955994,8,1912,-500.0,500.0,0.0,False
240,959994,8,1920,-500.0,500.0,0.0,False
241,963994,8,1928,-500.0,500.0,0.0,False
242,967994,8,1936,-500.0,500.0,0.0,False
243,971994,8,1944,-500.0,500.0,0.0,False
244,975994,8,1952,-500.0,500.0,0.0,False
245,979994,8,1960,-500.0,500.0,0.0,False
246,983994,8,1968,-500.0,500.0,0.0,False
247,987994,8,1976,-500.0,500.0,0.0,False
248,991994,8,1984,-500.0,500.0,0.0,False
249,995994,8,1992,-500.0,500.0,0.0,False
250,999994,8,2000,-500.0,500.0,0.0,False
251,1003994,8,2008,-500.0,500.0,0.0,False
252,1007994,8,2016,-500.0,500.0,0.0,False
253,1011994,8,2024,-500.0,500.0,0.0,False
254,1015994,8,2032,-500.0,500.0,0.0,False
255,1019994,8,2040,-500.0,500.0,0.0,False
256,1023994,8,2048,-500.0,500.0,0.0,False
257,1027994,8,2056,-500.0,500.0,0.0,False
258,1031994,8,2064,-500.0,500.0,0.0,False
259,1035994,8,2072,-500.0,500.0,0.0,False
260,1039994,8,2080,-500.0,500.0,0.0,False
261,1043994,8,2088,-500.0,500.0,0.0,False
262,1047994,8,2096,-500.0,500.0,0.0,False
263,1051994,8,2104,-500.0,500.0,0.0,False
