update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,20000,-500.0,500.0,546.4135158976487
6,23810,-476.125,476.25,546.4135158976487
7,27810,-500.0,500.0,546.4135158976487
8,31810,-500.0,500.0,546.4135158976487
9,35810,-500.0,500.0,546.4135158976487
10,39810,-500.0,500.0,546.4135158976487
11,43810,-500.0,500.0,546.4135158976487
12,47810,-500.0,500.0,546.4135158976487
13,51810,-500.0,500.0,546.4135158976487
14,55810,-500.0,500.0,546.4135158976487
15,59810,-500.0,500.0,546.4135158976487
16,63810,-500.0,500.0,546.4135158976487
17,67810,-500.0,500.0,546.4135158976487
18,71810,-500.0,500.0,546.4135158976487
19,75654,-480.375,480.5,546.4135158976487
20,79654,-500.0,500.0,546.4135158976487
21,83365,-463.625,463.875,546.4135158976487
22,87108,-467.5,467.875,546.4135158976487
23,90836,-465.75,466.0,546.4135158976487
24,94575,-467.125,467.375,546.4135158976487
25,98471,-486.5,487.0,546.4135158976487
26,102023,-443.25,444.0,546.4135158976487
27,104980,-368.625,369.625,546.4135158976487
28,108267,-410.0,410.875,546.4135158976487
29,110960,-335.625,336.625,546.4135158976487
30,113890,-365.25,366.25,546.4135158976487
31,116910,-376.5,377.5,546.4135158976487
32,119421,-312.875,313.875,546.4135158976487
33,121939,-313.875,314.75,546.4135158976487
34,124760,-351.75,352.625,546.4135158976487
35,127035,-283.375,284.375,546.4135158976487
36,129668,-328.25,329.125,546.4135158976487
37,132508,-354.125,355.0,546.4135158976487
38,135355,-355.125,355.875,546.4135158976487
39,137785,-302.75,303.75,546.4135158976487
40,140440,-330.875,331.875,546.4135158976487
41,142671,-277.875,278.875,546.4135158976487
42,144916,-279.625,280.625,546.4135158976487
43,146807,-235.375,236.375,546.4135158976487
44,149132,-289.625,290.625,546.4135158976487
45,151364,-278.0,279.0,546.4135158976487
46,153287,-239.375,240.375,546.4135158976487
47,155782,-310.875,311.875,546.4135158976487
48,157930,-267.5,268.5,546.4135158976487
49,160362,-303.0,304.0,546.4135158976487
50,162784,-301.75,302.75,546.4135158976487
51,164567,-221.875,222.875,546.4135158976487
52,166724,-268.625,269.625,546.4135158976487
53,168550,-227.25,228.25,546.4135158976487
54,170269,-213.875,214.875,546.4135158976487
55,172191,-239.25,240.25,546.4135158976487
56,173903,-213.0,214.0,546.4135158976487
57,176267,-294.5,295.5,546.4135158976487
58,178652,-297.125,298.125,546.4135158976487
59,180625,-245.625,246.625,546.4135158976487
60,182838,-275.625,276.625,546.4135158976487
61,185226,-297.5,298.5,546.4135158976487
62,187658,-303.0,304.0,546.4135158976487
63,189815,-268.625,269.625,546.4135158976487
64,191859,-254.5,255.5,546.4135158976487
65,194126,-282.375,283.375,546.4135158976487
66,196248,-264.375,265.25,546.4135158976487
67,198523,-283.375,284.375,546.4135158976487
68,200788,-282.25,283.125,546.4135158976487
69,203132,-292.0,293.0,546.4135158976487
70,205159,-252.375,253.375,546.4135158976487
71,206974,-225.875,226.875,546.4135158976487
72,209160,-272.25,273.25,546.4135158976487
73,211261,-261.75,262.625,546.4135158976487
74,213897,-328.625,329.5,546.4135158976487
75,216096,-273.875,274.875,546.4135158976487
76,218029,-240.625,241.625,546.4135158976487
77,219877,-230.0,231.0,546.4135158976487
78,222456,-321.375,322.375,546.4135158976487
79,224612,-268.5,269.5,546.4135158976487
80,226846,-278.25,279.25,546.4135158976487
81,229143,-286.125,287.125,546.4135158976487
82,231262,-263.875,264.875,546.4135158976487
83,233274,-250.5,251.5,546.4135158976487
84,235478,-274.5,275.5,546.4135158976487
85,237464,-247.25,248.25,546.4135158976487
86,239646,-271.75,272.75,546.4135158976487
87,241497,-230.375,231.375,546.4135158976487
88,243826,-290.125,291.125,546.4135158976487
89,245976,-267.75,268.75,546.4135158976487
90,247858,-234.25,235.25,546.4135158976487
91,249987,-265.125,266.125,546.4135158976487
92,252171,-272.0,273.0,546.4135158976487
93,254699,-315.125,316.0,546.4135158976487
94,257254,-318.5,319.375,546.4135158976487
95,259749,-310.875,311.875,546.4135158976487
96,262089,-291.5,292.5,546.4135158976487
97,264410,-289.125,290.125,546.4135158976487
98,266351,-241.625,242.625,546.4135158976487
99,268668,-288.625,289.625,546.4135158976487
100,271122,-305.75,306.75,546.4135158976487
101,273602,-309.0,310.0,546.4135158976487
102,276060,-306.25,307.25,546.4135158976487
103,278440,-296.5,297.5,546.4135158976487
104,280625,-272.125,273.125,546.4135158976487
105,282904,-283.875,284.875,546.4135158976487
106,284888,-247.0,248.0,546.4135158976487
107,287251,-294.375,295.375,546.4135158976487
108,289318,-257.375,258.375,546.4135158976487
109,291615,-286.125,287.125,546.4135158976487
110,294163,-317.625,318.5,546.4135158976487
111,296351,-272.5,273.5,546.4135158976487
112,298214,-231.875,232.875,546.4135158976487
113,300656,-304.375,305.25,546.4135158976487
114,303291,-328.375,329.375,546.4135158976487
115,305472,-271.625,272.625,546.4135158976487
116,307817,-292.125,293.125,546.4135158976487
117,310357,-316.5,317.5,546.4135158976487
118,312340,-246.875,247.875,546.4135158976487
119,314810,-307.875,308.75,546.4135158976487
120,317044,-278.25,279.25,546.4135158976487
121,319177,-265.625,266.625,546.4135158976487
122,321025,-230.0,231.0,546.4135158976487
123,323106,-259.125,260.125,546.4135158976487
124,325017,-237.875,238.875,546.4135158976487
125,327058,-254.125,255.125,546.4135158976487
126,329120,-256.75,257.75,546.4135158976487
127,331340,-276.625,277.5,546.4135158976487
128,333716,-296.0,297.0,546.4135158976487
129,335674,-243.75,244.75,546.4135158976487
130,337600,-239.75,240.75,546.4135158976487
131,339736,-266.0,267.0,546.4135158976487
132,342166,-302.75,303.75,546.4135158976487
133,344247,-259.125,260.125,546.4135158976487
134,346268,-251.625,252.625,546.4135158976487
135,348458,-272.75,273.75,546.4135158976487
136,350557,-261.375,262.375,546.4135158976487
137,352433,-233.5,234.5,546.4135158976487
138,354716,-284.375,285.375,546.4135158976487
139,356728,-250.625,251.5,546.4135158976487
140,358930,-274.25,275.25,546.4135158976487
141,360671,-216.625,217.625,546.4135158976487
142,362408,-216.125,217.125,546.4135158976487
143,364749,-291.75,292.625,546.4135158976487
144,366564,-225.875,226.875,546.4135158976487
145,368465,-236.625,237.625,546.4135158976487
146,370340,-233.375,234.375,546.4135158976487
147,372200,-231.5,232.5,546.4135158976487
148,374215,-250.875,251.875,546.4135158976487
149,376167,-243.0,244.0,546.4135158976487
150,378089,-239.25,240.25,546.4135158976487
151,380234,-267.125,268.125,546.4135158976487
152,382267,-253.125,254.125,546.4135158976487
153,384423,-268.5,269.5,546.4135158976487
154,386463,-254.0,255.0,546.4135158976487
155,388777,-288.25,289.25,546.4135158976487
156,391275,-311.25,312.25,546.4135158976487
157,393520,-279.625,280.625,546.4135158976487
158,395962,-304.25,305.25,546.4135158976487
159,398166,-274.5,275.5,546.4135158976487
160,400314,-267.5,268.5,546.4135158976487
161,402635,-289.125,290.125,546.4135158976487
162,404827,-273.0,274.0,546.4135158976487
163,406973,-267.25,268.25,546.4135158976487
164,408878,-237.125,238.125,546.4135158976487
165,410759,-234.125,235.125,546.4135158976487
166,412705,-242.25,243.25,546.4135158976487
167,415145,-304.125,305.0,546.4135158976487
168,417101,-243.5,244.5,546.4135158976487
169,418934,-228.125,229.125,546.4135158976487
170,421366,-303.125,304.0,546.4135158976487
171,423487,-264.125,265.125,546.4135158976487
172,425501,-250.75,251.75,546.4135158976487
173,427321,-226.5,227.5,546.4135158976487
174,429112,-222.875,223.875,546.4135158976487
175,431089,-246.125,247.125,546.4135158976487
176,433245,-268.625,269.5,546.4135158976487
177,435461,-276.0,277.0,546.4135158976487
178,437718,-281.25,282.125,546.4135158976487
