method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,706,0,0,-500.0,-316.625,0.0,0.90625,500.0,1.0822161436080933,0.25362515449523926,0.2199019491672516,0.22743314504623413,0.23278725147247314,0.23592378199100494,0.022748757153749466,0.0025862872134894133,0.0,False
npg_reward_only,706,50,199830,-500.0,-500.0,0.0,0.0,500.0,1.0383919477462769,0.227661594748497,0.03620434179902077,0.04705130681395531,0.07955154031515121,0.11449627578258514,0.11386753618717194,0.01088422816246748,0.0,False
npg_reward_only,706,100,337307,-176.5,-106.71875,1.0,1.0,177.5,0.8930509090423584,0.1561385691165924,0.01903412491083145,0.022215967997908592,0.030597196891903877,0.039875227957963943,0.3077150881290436,0.04923660308122635,0.0,False
npg_reward_only,706,150,397583,-137.0625,-84.625,1.0,1.0,138.0625,0.7062703371047974,0.10859102755784988,0.000596273341216147,0.0006392583600245416,0.000985050923191011,0.001151627628132701,0.44536256790161133,0.05143311247229576,0.0,False
npg_reward_only,706,200,448095,-123.0625,-88.375,1.0,1.0,124.0625,0.5412502884864807,0.09687858074903488,1.0996403716490022e-06,1.1733641258615535e-06,1.3214314549259143e-06,1.6222835483858944e-06,0.5601261258125305,0.04030885547399521,0.0,False
npg_reward_only,706,249,495118,-119.75,-85.84375,1.0,1.0,120.75,0.4763968288898468,0.07929350435733795,3.492388955805836e-08,3.625168432108694e-08,4.01158608553942e-08,5.109066592012823e-08,0.6359314918518066,0.11170482635498047,0.0,False
npg_reward_only,706,250,495959,-122.71875,-87.0,1.0,1.0,123.71875,0.4674142301082611,0.07768610119819641,3.542692894598076e-08,3.7030428501338974e-08,4.184033386422925e-08,5.4708500840661145e-08,0.6392583847045898,0.10091330856084824,0.0,False
npg_reward_only,706,251,496861,-115.09375,-99.0625,1.0,1.0,116.09375,0.5068965554237366,0.08568762242794037,3.307214058168029e-08,3.365510536923466e-08,3.947664595216338e-08,5.3323226723023254e-08,0.6103891730308533,0.09224661439657211,0.0,False
npg_reward_only,706,300,540666,-104.53125,-91.625,1.0,1.0,105.53125,0.43038439750671387,0.06221366673707962,7.178281524744534e-09,7.46384376526521e-09,8.018748332005998e-09,9.074908824402428e-09,0.6744430661201477,0.1295953392982483,0.0,False
npg_reward_only,706,350,585407,-116.125,-93.71875,1.0,1.0,117.125,0.4817274808883667,0.08010097593069077,3.79389941684849e-09,3.909021550896341e-09,4.030889400041815e-09,4.63476146350672e-09,0.635060727596283,0.08519122749567032,0.0,False
npg_reward_only,706,400,634672,-124.09375,-164.84375,1.0,0.875,125.09375,0.5592482686042786,0.11112935096025467,2.247967811896956e-09,2.3670518878304847e-09,2.4510973251068435e-09,2.887189820555136e-09,0.5860869288444519,0.08715494722127914,0.0,False
npg_reward_only,706,450,680978,-113.3125,-84.53125,1.0,1.0,114.3125,0.4707917869091034,0.07641329616308212,1.1525547183310891e-09,1.1980126890520637e-09,1.2296597073913063e-09,1.2958847328548018e-09,0.6462173461914062,0.08118923753499985,0.0,False
npg_reward_only,706,500,726026,-115.78125,-82.0,1.0,1.0,116.78125,0.44521579146385193,0.07478915899991989,5.936017233310054e-10,6.168225374914016e-10,6.355902471000263e-10,6.502087201987194e-10,0.6864548325538635,0.1513291448354721,0.0,False
npg_reward_only,706,600,816647,-114.53125,-160.8125,1.0,0.84375,115.53125,0.48076075315475464,0.09145531058311462,1.6976516026279143e-10,1.776025854161034e-10,2.021806472241039e-10,2.2637225427502017e-10,0.6491479873657227,0.11792194098234177,0.0,False
npg_reward_only,706,750,956285,-121.6875,-101.15625,1.0,1.0,122.6875,0.45461899042129517,0.07179263979196548,2.572090457286791e-11,2.6917405804294248e-11,3.416631561004024e-11,3.949168075889631e-11,0.6733811497688293,0.13895109295845032,0.0,False
npg_reward_only,706,850,1051066,-107.09375,-167.71875,1.0,0.84375,108.09375,0.43917107582092285,0.08033352345228195,8.879998299182734e-12,9.693469117666442e-12,1.2469506330270441e-11,1.5916226669965283e-11,0.7076743841171265,0.17336289584636688,0.0,False
npg_reward_only,706,1000,1192844,-124.09375,-104.8125,1.0,1.0,125.09375,0.4140213429927826,0.07649688422679901,2.5183423055241683e-12,2.9861538589082137e-12,3.4900055935482843e-12,4.7775984557407725e-12,0.7138027548789978,0.13528962433338165,0.0,False
