seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
104,0.02,2e-05,50,51,32,256,204.97259521484375,complete,17372842.0,347.4568176269531,408.35479736328125,1.695137858390808,0.028177965432405472,
104,0.02,2e-05,100,101,32,256,218.92007446289062,complete,1854925.875,37.098514556884766,225.15426635742188,0.1694614589214325,0.08570673316717148,
104,0.02,2e-05,150,151,32,256,239.44342041015625,complete,2584006.0,51.680118560791016,250.13519287109375,0.2158343642950058,0.10358542203903198,
104,0.02,2e-05,200,201,32,256,24.55303382873535,complete,28383.80078125,0.5676760077476501,24.922225952148438,0.023120401427149773,0.6436859965324402,
104,0.02,2e-05,250,251,32,256,7.841083526611328,complete,39103.01171875,0.7820602655410767,7.6417460441589355,0.09973879903554916,-0.30151697993278503,
