update,environment_steps,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,reward_regularizer_cosine,cosine_defined,beta
0,0,145.3511199951172,0.12148077040910721,67.4500732421875,0.03454335778951645,True,555.232544854984
1,4000,120.01466369628906,0.12185272574424744,67.65660095214844,-0.14133808016777039,True,555.232544854984
2,8000,106.93932342529297,0.1211860179901123,67.28642272949219,-0.14481192827224731,True,555.232544854984
3,12000,410.5115966796875,0.12099756300449371,67.1817855834961,0.8647569417953491,True,555.232544854984
4,16000,202.66159057617188,0.12039591372013092,66.84773254394531,0.8745508790016174,True,555.232544854984
5,20000,131.43487548828125,0.11982080340385437,0.0,nan,False,0.0
6,23955,154.2843017578125,0.1199832558631897,0.0,nan,False,0.0
7,27955,130.6785125732422,0.11909458786249161,0.0,nan,False,0.0
8,31955,352.428955078125,0.11869567632675171,0.0,nan,False,0.0
9,35955,225.42315673828125,0.1196093037724495,0.0,nan,False,0.0
10,39955,250.30917358398438,0.11927036941051483,0.0,nan,False,0.0
11,43955,200.339599609375,0.11905524879693985,0.0,nan,False,0.0
12,47955,124.09503936767578,0.11782799661159515,0.0,nan,False,0.0
