update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,11980,-497.375,497.5,0.0
4,15980,-500.0,500.0,0.0
5,19901,-490.0,490.125,0.0
6,23901,-500.0,500.0,0.0
7,27901,-500.0,500.0,0.0
8,31901,-500.0,500.0,0.0
9,35901,-500.0,500.0,0.0
10,39901,-500.0,500.0,0.0
11,43901,-500.0,500.0,0.0
12,47901,-500.0,500.0,0.0
13,51901,-500.0,500.0,0.0
14,55730,-478.375,478.625,0.0
15,59730,-500.0,500.0,0.0
16,63717,-498.25,498.375,0.0
17,67717,-500.0,500.0,0.0
18,71717,-500.0,500.0,0.0
19,75717,-500.0,500.0,0.0
20,79717,-500.0,500.0,0.0
21,83717,-500.0,500.0,0.0
22,87542,-478.0,478.125,0.0
23,91542,-500.0,500.0,0.0
24,95542,-500.0,500.0,0.0
25,99542,-500.0,500.0,0.0
26,103372,-478.625,478.75,0.0
27,107372,-500.0,500.0,0.0
28,111360,-498.375,498.5,0.0
29,115355,-499.25,499.375,0.0
30,119355,-500.0,500.0,0.0
31,123355,-500.0,500.0,0.0
32,127355,-500.0,500.0,0.0
33,131117,-470.0,470.25,0.0
34,135030,-489.0,489.125,0.0
35,138906,-484.25,484.5,0.0
36,142906,-500.0,500.0,0.0
37,146646,-467.375,467.5,0.0
38,149786,-391.75,392.5,0.0
39,153512,-465.5,465.75,0.0
40,157064,-443.5,444.0,0.0
41,160665,-449.875,450.125,0.0
42,164161,-436.5,437.0,0.0
43,167387,-402.625,403.25,0.0
44,170560,-395.875,396.625,0.0
45,173962,-424.625,425.25,0.0
46,176796,-353.5,354.25,0.0
47,180226,-428.125,428.75,0.0
48,183810,-447.75,448.0,0.0
49,186536,-339.875,340.75,0.0
50,189224,-335.125,336.0,0.0
51,192059,-353.5,354.375,0.0
52,195116,-381.125,382.125,0.0
53,197814,-336.5,337.25,0.0
54,200186,-295.5,296.5,0.0
55,202798,-325.625,326.5,0.0
56,205733,-366.125,366.875,0.0
57,208019,-284.875,285.75,0.0
58,210047,-252.5,253.5,0.0
59,212201,-268.25,269.25,0.0
60,214127,-239.75,240.75,0.0
61,216158,-252.875,253.875,0.0
62,218113,-243.375,244.375,0.0
63,220023,-237.75,238.75,0.0
64,221813,-222.75,223.75,0.0
