update,true_environment_steps,training_return,training_episode_length,beta
1,3882,-485.125,485.25,0.0
2,7882,-500.0,500.0,0.0
3,11882,-500.0,500.0,0.0
4,15882,-500.0,500.0,0.0
5,19882,-500.0,500.0,0.0
6,23882,-500.0,500.0,0.0
7,27882,-500.0,500.0,0.0
8,31882,-500.0,500.0,0.0
9,35882,-500.0,500.0,0.0
10,39882,-500.0,500.0,0.0
11,43882,-500.0,500.0,0.0
12,47882,-500.0,500.0,0.0
13,51882,-500.0,500.0,0.0
14,55882,-500.0,500.0,0.0
15,59882,-500.0,500.0,0.0
16,63882,-500.0,500.0,0.0
17,67882,-500.0,500.0,0.0
18,71882,-500.0,500.0,0.0
19,75882,-500.0,500.0,0.0
20,79882,-500.0,500.0,0.0
21,83882,-500.0,500.0,0.0
22,87882,-500.0,500.0,0.0
23,91882,-500.0,500.0,0.0
24,95882,-500.0,500.0,0.0
25,99882,-500.0,500.0,0.0
26,103882,-500.0,500.0,0.0
27,107882,-500.0,500.0,0.0
28,111882,-500.0,500.0,0.0
29,115882,-500.0,500.0,0.0
30,119882,-500.0,500.0,0.0
31,123882,-500.0,500.0,0.0
32,127882,-500.0,500.0,0.0
33,131882,-500.0,500.0,0.0
34,135882,-500.0,500.0,0.0
35,139882,-500.0,500.0,0.0
36,143882,-500.0,500.0,0.0
37,147882,-500.0,500.0,0.0
38,151882,-500.0,500.0,0.0
39,155882,-500.0,500.0,0.0
40,159882,-500.0,500.0,0.0
41,163882,-500.0,500.0,0.0
42,167882,-500.0,500.0,0.0
43,171882,-500.0,500.0,0.0
44,175882,-500.0,500.0,0.0
45,179882,-500.0,500.0,0.0
46,183882,-500.0,500.0,0.0
47,187882,-500.0,500.0,0.0
48,191882,-500.0,500.0,0.0
49,195882,-500.0,500.0,0.0
50,199882,-500.0,500.0,0.0
51,203882,-500.0,500.0,0.0
52,207882,-500.0,500.0,0.0
53,211882,-500.0,500.0,0.0
54,215882,-500.0,500.0,0.0
55,219882,-500.0,500.0,0.0
56,223882,-500.0,500.0,0.0
57,227882,-500.0,500.0,0.0
58,231882,-500.0,500.0,0.0
59,235882,-500.0,500.0,0.0
60,239882,-500.0,500.0,0.0
61,243882,-500.0,500.0,0.0
62,247882,-500.0,500.0,0.0
63,251882,-500.0,500.0,0.0
64,255882,-500.0,500.0,0.0
65,259882,-500.0,500.0,0.0
66,263882,-500.0,500.0,0.0
67,267882,-500.0,500.0,0.0
68,271882,-500.0,500.0,0.0
69,275882,-500.0,500.0,0.0
70,279882,-500.0,500.0,0.0
71,283882,-500.0,500.0,0.0
72,287882,-500.0,500.0,0.0
73,291882,-500.0,500.0,0.0
74,295882,-500.0,500.0,0.0
75,299882,-500.0,500.0,0.0
76,303882,-500.0,500.0,0.0
77,307882,-500.0,500.0,0.0
78,311882,-500.0,500.0,0.0
79,315882,-500.0,500.0,0.0
80,319882,-500.0,500.0,0.0
81,323882,-500.0,500.0,0.0
82,327882,-500.0,500.0,0.0
83,331882,-500.0,500.0,0.0
84,335882,-500.0,500.0,0.0
85,339882,-500.0,500.0,0.0
86,343882,-500.0,500.0,0.0
87,347882,-500.0,500.0,0.0
88,351882,-500.0,500.0,0.0
89,355882,-500.0,500.0,0.0
90,359882,-500.0,500.0,0.0
91,363882,-500.0,500.0,0.0
92,367882,-500.0,500.0,0.0
93,371882,-500.0,500.0,0.0
94,375882,-500.0,500.0,0.0
95,379882,-500.0,500.0,0.0
96,383882,-500.0,500.0,0.0
97,387882,-500.0,500.0,0.0
98,391882,-500.0,500.0,0.0
99,395882,-500.0,500.0,0.0
100,399882,-500.0,500.0,0.0
101,403882,-500.0,500.0,0.0
102,407882,-500.0,500.0,0.0
103,411882,-500.0,500.0,0.0
104,415882,-500.0,500.0,0.0
105,419882,-500.0,500.0,0.0
106,423882,-500.0,500.0,0.0
107,427882,-500.0,500.0,0.0
108,431882,-500.0,500.0,0.0
109,435882,-500.0,500.0,0.0
110,439882,-500.0,500.0,0.0
111,443882,-500.0,500.0,0.0
112,447882,-500.0,500.0,0.0
113,451882,-500.0,500.0,0.0
114,455882,-500.0,500.0,0.0
115,459882,-500.0,500.0,0.0
116,463882,-500.0,500.0,0.0
117,467882,-500.0,500.0,0.0
118,471882,-500.0,500.0,0.0
119,475882,-500.0,500.0,0.0
120,479882,-500.0,500.0,0.0
121,483882,-500.0,500.0,0.0
122,487882,-500.0,500.0,0.0
123,491882,-500.0,500.0,0.0
124,495882,-500.0,500.0,0.0
125,499882,-500.0,500.0,0.0
126,503882,-500.0,500.0,0.0
127,507882,-500.0,500.0,0.0
128,511882,-500.0,500.0,0.0
129,515882,-500.0,500.0,0.0
130,519882,-500.0,500.0,0.0
131,523882,-500.0,500.0,0.0
132,527882,-500.0,500.0,0.0
133,531882,-500.0,500.0,0.0
134,535882,-500.0,500.0,0.0
135,539882,-500.0,500.0,0.0
136,543882,-500.0,500.0,0.0
137,547882,-500.0,500.0,0.0
138,551882,-500.0,500.0,0.0
139,555882,-500.0,500.0,0.0
140,559882,-500.0,500.0,0.0
141,563882,-500.0,500.0,0.0
142,567882,-500.0,500.0,0.0
143,571882,-500.0,500.0,0.0
144,575882,-500.0,500.0,0.0
145,579882,-500.0,500.0,0.0
146,583882,-500.0,500.0,0.0
147,587882,-500.0,500.0,0.0
148,591882,-500.0,500.0,0.0
149,595882,-500.0,500.0,0.0
150,599882,-500.0,500.0,0.0
151,603882,-500.0,500.0,0.0
152,607882,-500.0,500.0,0.0
153,611882,-500.0,500.0,0.0
154,615882,-500.0,500.0,0.0
155,619882,-500.0,500.0,0.0
156,623882,-500.0,500.0,0.0
157,627882,-500.0,500.0,0.0
158,631882,-500.0,500.0,0.0
159,635882,-500.0,500.0,0.0
160,639882,-500.0,500.0,0.0
161,643882,-500.0,500.0,0.0
162,647882,-500.0,500.0,0.0
163,651882,-500.0,500.0,0.0
164,655882,-500.0,500.0,0.0
165,659882,-500.0,500.0,0.0
166,663882,-500.0,500.0,0.0
167,667882,-500.0,500.0,0.0
168,671882,-500.0,500.0,0.0
169,675882,-500.0,500.0,0.0
170,679882,-500.0,500.0,0.0
171,683882,-500.0,500.0,0.0
172,687882,-500.0,500.0,0.0
173,691882,-500.0,500.0,0.0
174,695882,-500.0,500.0,0.0
175,699882,-500.0,500.0,0.0
176,703882,-500.0,500.0,0.0
177,707882,-500.0,500.0,0.0
178,711882,-500.0,500.0,0.0
179,715882,-500.0,500.0,0.0
180,719882,-500.0,500.0,0.0
181,723882,-500.0,500.0,0.0
182,727882,-500.0,500.0,0.0
183,731882,-500.0,500.0,0.0
184,735882,-500.0,500.0,0.0
185,739882,-500.0,500.0,0.0
186,743882,-500.0,500.0,0.0
187,747882,-500.0,500.0,0.0
188,751882,-500.0,500.0,0.0
189,755882,-500.0,500.0,0.0
190,759882,-500.0,500.0,0.0
191,763882,-500.0,500.0,0.0
192,767882,-500.0,500.0,0.0
193,771882,-500.0,500.0,0.0
194,775882,-500.0,500.0,0.0
195,779882,-500.0,500.0,0.0
196,783882,-500.0,500.0,0.0
197,787882,-500.0,500.0,0.0
198,791882,-500.0,500.0,0.0
199,795882,-500.0,500.0,0.0
200,799882,-500.0,500.0,0.0
201,803882,-500.0,500.0,0.0
202,807882,-500.0,500.0,0.0
203,811882,-500.0,500.0,0.0
204,815882,-500.0,500.0,0.0
205,819882,-500.0,500.0,0.0
206,823882,-500.0,500.0,0.0
207,827882,-500.0,500.0,0.0
208,831882,-500.0,500.0,0.0
209,835882,-500.0,500.0,0.0
210,839882,-500.0,500.0,0.0
211,843882,-500.0,500.0,0.0
212,847882,-500.0,500.0,0.0
213,851882,-500.0,500.0,0.0
214,855882,-500.0,500.0,0.0
215,859882,-500.0,500.0,0.0
216,863882,-500.0,500.0,0.0
217,867882,-500.0,500.0,0.0
218,871882,-500.0,500.0,0.0
219,875882,-500.0,500.0,0.0
220,879882,-500.0,500.0,0.0
221,883882,-500.0,500.0,0.0
222,887882,-500.0,500.0,0.0
223,891882,-500.0,500.0,0.0
224,895882,-500.0,500.0,0.0
225,899882,-500.0,500.0,0.0
226,903882,-500.0,500.0,0.0
227,907882,-500.0,500.0,0.0
228,911882,-500.0,500.0,0.0
229,915882,-500.0,500.0,0.0
230,919882,-500.0,500.0,0.0
231,923882,-500.0,500.0,0.0
232,927882,-500.0,500.0,0.0
233,931882,-500.0,500.0,0.0
234,935882,-500.0,500.0,0.0
235,939882,-500.0,500.0,0.0
236,943882,-500.0,500.0,0.0
237,947882,-500.0,500.0,0.0
238,951882,-500.0,500.0,0.0
239,955882,-500.0,500.0,0.0
240,959882,-500.0,500.0,0.0
241,963882,-500.0,500.0,0.0
242,967882,-500.0,500.0,0.0
243,971882,-500.0,500.0,0.0
244,975882,-500.0,500.0,0.0
245,979882,-500.0,500.0,0.0
246,983882,-500.0,500.0,0.0
247,987882,-500.0,500.0,0.0
248,991882,-500.0,500.0,0.0
249,995882,-500.0,500.0,0.0
250,999882,-500.0,500.0,0.0
251,1003882,-500.0,500.0,0.0
252,1007882,-500.0,500.0,0.0
253,1011882,-500.0,500.0,0.0
254,1015882,-500.0,500.0,0.0
255,1019882,-500.0,500.0,0.0
256,1023882,-500.0,500.0,0.0
257,1027882,-500.0,500.0,0.0
258,1031882,-500.0,500.0,0.0
259,1035882,-500.0,500.0,0.0
260,1039882,-500.0,500.0,0.0
261,1043882,-500.0,500.0,0.0
262,1047882,-500.0,500.0,0.0
263,1051882,-500.0,500.0,0.0
264,1055882,-500.0,500.0,0.0
265,1059882,-500.0,500.0,0.0
