seed,learning_rate,beta,checkpoint_update,batch_update,reward_trajectory_count,fisher_trajectory_count,reward_gradient_norm,status,fisher_surrogate_gradient_norm,barrier_gradient_norm,total_gradient_norm,barrier_to_reward_ratio,reward_barrier_cosine,domain_failure
103,0.02,5e-06,50,51,32,256,247.7191162109375,complete,3115865.25,15.579325675964355,247.28048706054688,0.06289108842611313,-0.05957576632499695,
103,0.02,5e-06,100,101,32,256,237.54849243164062,complete,220441.25,1.1022062301635742,237.94003295898438,0.004639920778572559,0.3532158136367798,
103,0.02,5e-06,150,151,32,256,19.231603622436523,complete,10234.5400390625,0.05117269977927208,19.23196029663086,0.0026608649641275406,0.005633141845464706,
103,0.02,5e-06,200,201,32,256,8.542487144470215,complete,2197.2109375,0.010986054316163063,8.539783477783203,0.001286048674955964,-0.24666953086853027,
103,0.02,5e-06,250,251,32,256,16.184785842895508,complete,5456.21484375,0.027281073853373528,16.166934967041016,0.0016855999128893018,-0.6547648310661316,
