environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1092,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.079940676689148,0.2610265910625458,0.21152392029762268,-1.1176494359970093,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1092,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.091299295425415,0.2866738438606262,0.2058139145374298,-1.1061735153198242,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1092,100,399935,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0952776670455933,0.30792155861854553,0.23175139725208282,-1.1019283533096313,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1092,150,599911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.095852255821228,0.30744048953056335,0.2477930188179016,-1.1013997793197632,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1092,200,799911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0960091352462769,0.30702540278434753,0.2612643241882324,-1.101223349571228,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1092,249,995911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.094368577003479,0.3010711669921875,0.2610511779785156,-1.1028507947921753,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1092,250,999911,-500.0,-498.0,0.0,11.313708498984761,500.0,0.0,0.03125,1.0943578481674194,0.3007647693157196,0.25697091221809387,-1.1028629541397095,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,251,1003911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0943468809127808,0.30109259486198425,0.2617231011390686,-1.102871298789978,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,300,1199850,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.090890645980835,0.2855427861213684,0.22615957260131836,-1.1064941883087158,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,350,1399415,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0788633823394775,0.26033416390419006,0.1780279278755188,-1.1190893650054932,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,400,1599017,-306.34375,-500.0,138.1377548482533,0.0,307.03125,0.6875,0.0,1.0838245153427124,0.26816049218177795,0.17536784708499908,-1.114093542098999,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,450,1795238,-500.0,-427.28125,0.0,84.98319924094295,500.0,0.0,0.53125,1.046593189239502,0.2301856428384781,0.11585984379053116,-1.154840111732483,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,500,1881311,-226.15625,-126.90625,195.59159381880562,21.010534032303433,226.84375,0.6875,1.0,0.755437433719635,0.10693322122097015,0.03523040935397148,-1.533250093460083,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,550,1931543,-118.34375,-109.96875,105.78694637900061,24.901722151871994,119.28125,0.9375,1.0,0.6263676881790161,0.076032355427742,0.018024813383817673,-1.7572293281555176,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,600,1975147,-81.78125,-104.1875,21.29627314813557,20.29212067011042,82.78125,1.0,1.0,0.5427562594413757,0.06104102358222008,0.011579649522900581,-1.9249074459075928,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,650,2017162,-92.65625,-115.53125,33.75395735460916,76.85847252181829,93.65625,1.0,0.96875,0.47765105962753296,0.045676339417696,0.008709955960512161,-2.0967893600463867,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,700,2058088,-82.34375,-98.1875,15.051758819101078,35.74230122381873,83.34375,1.0,1.0,0.45751461386680603,0.04557182639837265,0.0069052428007125854,-2.142061948776245,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,750,2097501,-87.78125,-95.03125,20.438316916690983,40.9338446410397,88.78125,1.0,1.0,0.4040640592575073,0.041096121072769165,0.004791485611349344,-2.277334690093994,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,800,2134645,-86.5625,-84.09375,11.085990869037692,16.15121961838456,87.5625,1.0,1.0,0.35196393728256226,0.03428182005882263,0.0030324463732540607,-2.4655072689056396,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,850,2171049,-81.1875,-89.125,8.452667072892513,30.797727188868986,82.1875,1.0,1.0,0.31923598051071167,0.029601819813251495,0.002395937219262123,-2.588122844696045,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,900,2207058,-82.65625,-89.3125,10.76616376700933,25.27454093262306,83.65625,1.0,1.0,0.2925252914428711,0.026128314435482025,0.0018527543870732188,-2.706526517868042,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,950,2243566,-80.03125,-89.5625,9.017847447181904,21.539068030277058,81.03125,1.0,1.0,0.2650938630104065,0.022120073437690735,0.0014448929578065872,-2.8255577087402344,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1092,1000,2279679,-88.0625,-87.09375,21.47006543253698,28.194439368257044,89.0625,1.0,1.0,0.23711681365966797,0.01996302604675293,0.0010591981699690223,-2.989241123199463,0.0,False,0.0,False
