environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1075,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0642709732055664,0.23000210523605347,0.15944242477416992,-1.1349440813064575,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1075,50,199943,-311.875,-500.0,107.13866504855797,0.0,312.6875,0.8125,0.0,1.0875470638275146,0.2721130847930908,0.21191948652267456,-1.1100780963897705,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1075,100,399943,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0951991081237793,0.3044680655002594,0.2519088089466095,-1.102030634880066,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1075,150,599922,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0966087579727173,0.3112432658672333,0.2689014673233032,-1.1006102561950684,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1075,200,799911,-500.0,-498.1875,0.0,10.253048327204938,500.0,0.0,0.03125,1.0938470363616943,0.30484914779663086,0.24236145615577698,-1.1033040285110474,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1075,249,995911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0937163829803467,0.29982954263687134,0.23509594798088074,-1.1035205125808716,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1075,250,999911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0936205387115479,0.2987198233604431,0.2383614331483841,-1.1036286354064941,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,251,1003911,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0935486555099487,0.2975730895996094,0.2405097335577011,-1.1037170886993408,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,300,1199882,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.089053750038147,0.2835577428340912,0.2386929839849472,-1.1081887483596802,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,350,1399656,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.073427677154541,0.2623940408229828,0.21926386654376984,-1.1233843564987183,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,400,1599080,-500.0,-494.84375,0.0,23.736604881286677,500.0,0.0,0.0625,1.065238356590271,0.2436811625957489,0.21357958018779755,-1.1319648027420044,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,450,1798231,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0747871398925781,0.24673382937908173,0.22651341557502747,-1.1229586601257324,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,500,1995042,-248.96875,-489.65625,40.595156532164864,35.17569668246493,249.96875,1.0,0.09375,1.0730266571044922,0.23900537192821503,0.2168966829776764,-1.1252708435058594,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,550,2157906,-160.84375,-206.53125,45.80682395634675,37.74873155313921,161.84375,1.0,1.0,0.9834998846054077,0.17383362352848053,0.09480980783700943,-1.2252838611602783,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,600,2221657,-117.84375,-136.21875,78.08106183795105,43.041416194922256,118.8125,0.96875,1.0,0.700449526309967,0.07074788212776184,0.02454020455479622,-1.6685863733291626,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,650,2270212,-84.71875,-124.78125,18.28666775937966,41.3254076146398,85.71875,1.0,1.0,0.6750961542129517,0.05696837604045868,0.014727601781487465,-1.7744519710540771,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,700,2317191,-85.40625,-112.4375,14.864678582291603,24.319032106164197,86.40625,1.0,1.0,0.6496912240982056,0.05132897570729256,0.011336110532283783,-1.8511029481887817,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,750,2363280,-261.84375,-109.96875,201.35270120427506,22.988755140355597,262.4375,0.59375,1.0,0.5685905814170837,0.04419644922018051,0.0067153372801840305,-2.0283660888671875,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,800,2406916,-85.125,-115.46875,18.62663718719044,49.47008504658274,86.125,1.0,1.0,0.5382112860679626,0.03649385645985603,0.005278773605823517,-2.132150173187256,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,850,2447621,-84.40625,-104.15625,28.261291634295656,36.04576783801752,85.40625,1.0,1.0,0.5205674171447754,0.03725690394639969,0.004203649237751961,-2.166128396987915,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,900,2487808,-99.90625,-95.6875,63.975983081859106,14.152253895495962,100.90625,1.0,1.0,0.4759001135826111,0.03400640934705734,0.0029577212408185005,-2.299837350845337,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,950,2527478,-92.375,-97.0,34.69847072952556,25.87563307625099,93.375,1.0,1.0,0.46594807505607605,0.03460976108908653,0.002918990794569254,-2.3221166133880615,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1075,1000,2566634,-93.4375,-93.46875,38.39853617841651,24.174078859590026,94.4375,1.0,1.0,0.45244354009628296,0.033875010907649994,0.0026409856509417295,-2.3649702072143555,0.0,False,0.0,False
