environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1170,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.038136601448059,0.23738226294517517,0.195309579372406,-1.157222032546997,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1170,50,199557,-500.0,-499.46875,0.0,3.005203820042827,500.0,0.0,0.03125,1.087523341178894,0.275447279214859,0.22494643926620483,-1.1098865270614624,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1170,100,399204,-145.375,-496.90625,25.222557748072234,16.961739440243434,146.375,1.0,0.0625,1.0938878059387207,0.3011034429073334,0.2393454760313034,-1.1033337116241455,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1170,150,574844,-84.5,-262.25,13.697185960108976,58.40570011952269,85.5,1.0,1.0,1.0538333654403687,0.23957091569900513,0.1461091786623001,-1.1441564559936523,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1170,200,668611,-79.5625,-256.9375,16.178315834035583,52.02600931420063,80.5625,1.0,1.0,1.054189682006836,0.23369507491588593,0.13894493877887726,-1.1459004878997803,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1170,249,764185,-77.96875,-226.78125,7.756305967280077,46.76415388638693,78.96875,1.0,1.0,1.041351079940796,0.2209114283323288,0.12218364328145981,-1.1602243185043335,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1170,250,766265,-77.09375,-237.59375,7.063579349437964,68.82697303922305,78.09375,1.0,1.0,1.0404525995254517,0.2194076031446457,0.12034217268228531,-1.1614160537719727,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,251,768269,-78.46875,-246.28125,10.728269484359174,60.861680499521256,79.46875,1.0,1.0,1.040055751800537,0.2203795164823532,0.1194649189710617,-1.1617140769958496,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,300,839621,-86.0,-144.28125,12.433046495581456,31.020528452685504,87.0,1.0,1.0,0.8731826543807983,0.13806068897247314,0.04699696600437164,-1.3637759685516357,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1170,350,891144,-77.96875,-107.4375,6.357542510608447,17.520379838274607,78.96875,1.0,1.0,0.7840312123298645,0.11295800656080246,0.03101268783211708,-1.4873286485671997,0.0,False,0.0,False
