environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,reward_gradient_norm,captured_euclidean_energy_fraction,leading_k90_euclidean_energy_fraction,leading_k90_natural_energy_fraction,natural_energy
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,100000,100000,on_policy,analysis-on_policy-302-100000,False,6.173701021947449,0.9999999459235032,0.9950024256619602,0.003277448413966157,13269.173259724575
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,100000,100000,fixed_reference,analysis-fixed_reference-302-100000,False,6.173701021947449,0.9999999999999992,0.9639441116102357,0.19468410992616605,288.01972576609234
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,111976,111976,on_policy,analysis-on_policy-302-111976,False,4.686189374409484,0.9999999988925329,0.977577387997082,0.0403277548177553,769.6680033523784
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,111976,111976,fixed_reference,analysis-fixed_reference-302-111976,False,4.686189374409484,0.9999999999999996,0.9598324044453908,0.15896088402092484,248.21353771280366
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,122880,122880,on_policy,analysis-on_policy-302-122880,False,1.4498393784196226,0.9999998785111703,0.9088489283371222,0.0004988566387803958,3900.6224662381073
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,122880,122880,fixed_reference,analysis-fixed_reference-302-122880,False,1.4498393784196226,1.0000000000000007,0.9408577070340812,0.050304752101883315,58.485050590967816
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,0,0,on_policy,analysis-on_policy-303-0,False,3.8079295039408705,0.9999999973888409,0.985264930697147,0.021383142405185258,859.7432193847812
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,0,0,fixed_reference,analysis-fixed_reference-303-0,False,3.8079295039408705,0.9999999999999991,0.9704848411376555,0.14020735001010007,181.66704591221475
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,15747,15747,on_policy,analysis-on_policy-303-15747,False,1.7537766418027845,0.999999996729251,0.9215288749787511,0.005551029338129033,643.72201183773
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,15747,15747,fixed_reference,analysis-fixed_reference-303-15747,False,1.7537766418027845,0.9999999999999999,0.9694778369620866,0.08769424385594608,65.21408460849857
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,27747,27747,on_policy,analysis-on_policy-303-27747,False,1.8297060184230585,0.9999999936748298,0.9695737718674469,0.003650202193296745,1158.057438865959
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,303,27747,27747,fixed_reference,analysis-fixed_reference-303-27747,False,1.8297060184230585,0.9999999999999987,0.9618706534927791,0.10262269192632208,54.0190634483895
