environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,parameter_count,state_count,action_count,score_row_count,maximum_possible_rank,numerical_rank,eigenvalue_threshold,trace,largest_eigenvalue,smallest_positive_eigenvalue,k90,participation_ratio,entropy_effective_rank,log_pseudodeterminant,positive_spectrum_condition_number,dtype,spectral_floor_used,decomposition_space
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,40000,40000,on_policy,analysis-on_policy-302-40000,False,155,128,3,384,155,58,1.2523975896022856e-10,1.8474458470870878,1.2523975896022856,1.390354713972563e-10,2,1.825512858127488,2.1105781187705936,-885.8674218112089,9007755913.049685,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,40000,40000,fixed_reference,analysis-fixed_reference-302-40000,False,155,256,3,768,155,146,1e-10,2.637535780334028,0.9454416700142175,1.8161435382124306e-09,6,4.506067521411364,6.505546671544792,-1662.2058940812253,520576512.8811262,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,52000,52000,on_policy,analysis-on_policy-302-52000,False,155,128,3,384,155,55,1.2573511937396647e-10,1.8388804925708766,1.2573511937396646,1.5117057871607588e-10,2,1.7938426863343897,2.0363365746237507,-841.2307677181658,8317433222.91029,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,52000,52000,fixed_reference,analysis-fixed_reference-302-52000,False,155,256,3,768,155,146,1e-10,2.634049441376873,0.9437744496377521,1.8386729292525282e-09,6,4.507447781254561,6.505832515119702,-1662.2839470590789,513291099.5874741,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,64000,64000,on_policy,analysis-on_policy-302-64000,False,155,128,3,384,155,55,1.2442883022016582e-10,1.8395454603918282,1.2442883022016582,1.3121154695967913e-10,2,1.8289689567766512,2.1095638404058135,-833.6552626453736,9483070133.941975,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,64000,64000,fixed_reference,analysis-fixed_reference-302-64000,False,155,256,3,768,155,146,1e-10,2.6300888391167114,0.9416650684794171,1.8517952854981029e-09,6,4.5099538951715985,6.506971903106949,-1662.4994242724595,508514669.98206794,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,76000,76000,on_policy,analysis-on_policy-302-76000,False,155,128,3,384,155,58,1.2375354149126679e-10,1.8419635276345763,1.2375354149126678,1.3181672787192381e-10,2,1.849607755427557,2.152834530978885,-885.1566204888768,9388303251.732101,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,76000,76000,fixed_reference,analysis-fixed_reference-302-76000,False,155,256,3,768,155,146,1e-10,2.6250974383004912,0.9392218296631434,1.863104202058736e-09,6,4.512181764449915,6.507425193327004,-1662.9039895992512,504116639.65187794,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,88000,88000,on_policy,analysis-on_policy-302-88000,False,155,128,3,384,155,58,1.2345583577189609e-10,1.8378748595042118,1.234558357718961,1.456425348076183e-10,2,1.8465512095877203,2.1406513890525183,-884.8461135392474,8476633281.27123,float64,False,parameter_fisher
Acrobot-v1,gpomdp_entropy_fixed,gpomdp_entropy_fixed,302,88000,88000,fixed_reference,analysis-fixed_reference-302-88000,False,155,256,3,768,155,146,1e-10,2.6200110438842645,0.9365982345794731,1.87415996844538e-09,6,4.5150916573530395,6.508560919075651,-1663.3787138777607,499742951.69498444,float64,False,parameter_fisher
