update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/beta_5e-5/seed_104/checkpoints/update_0050.pt,4096,366640,16,torch.float64,torch.float64,12,-1.0638828587290271e-14,204.12548160015945,2443742442034.1343,-120.50042926527455,-7.531276829079659,2.0137742235501452,1.767924531404822,2,2,2,7.251993906726264e-13,2.0412548160015944e-10,13.923717630047738,50.93344747179545,89.51171875,36.40392785996664
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/beta_5e-5/seed_104/checkpoints/update_0100.pt,4096,353539,16,torch.float64,torch.float64,14,-2.4028696240070836e-16,198.63254108650105,250928349020837.7,-160.68551248836962,-10.042844530523102,2.0232266923749838,1.7267011528302894,2,2,2,7.056845457729148e-13,1.9863254108650105e-10,18.717351491096693,53.5052958662666,86.313232421875,35.51152321405243
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/beta_5e-5/seed_104/checkpoints/update_0150.pt,4096,338426,16,torch.float64,torch.float64,16,9.092736198821296e-13,163.99908583449974,180362744776164.47,-187.7224067926185,-11.732650424538656,2.0439008606849494,1.4768704860949808,2,2,2,5.826417955550047e-13,1.6399908583449972e-10,28.629926541213948,54.80807517549539,82.62353515625,35.80541058501694
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/beta_5e-5/seed_104/checkpoints/update_0200.pt,4096,316885,16,torch.float64,torch.float64,16,2.875331245469447e-11,149.84623777048628,5211442612276.184,-161.85322161866443,-10.115826351166527,2.033293199787434,1.268744979780933,2,2,3,5.323607786439989e-13,1.4984623777048627e-10,36.512415886362625,54.60195260232804,77.364501953125,32.5637780969264
250,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/beta_5e-5/seed_104/checkpoints/update_0250.pt,4096,307668,16,torch.float64,torch.float64,16,2.968363921140554e-11,150.8757322959231,5082790934810.686,-166.36704178047967,-10.39794011127998,1.9506268624632364,1.174178360569064,2,2,3,5.360182779267685e-13,1.5087573229592308e-10,40.01221855628777,53.92711861499189,75.1142578125,36.20639697997831
