update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_103/checkpoints/snapshot_iter_000050.pt,4096,394626,16,torch.float64,torch.float64,15,1.6404691894627099e-12,510.7539982958074,134738159470837.16,-168.56427613780858,-10.535267258613036,1.8643780455565104,1.1403238503950377,2,2,2,1.8145627162475626e-12,5.107539982958074e-10,1.8608728139040038,37.78024160089147,96.34423828125,32.590619847993366
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_103/checkpoints/snapshot_iter_000100.pt,4096,308397,16,torch.float64,torch.float64,16,1.1260317508140615e-10,687.7671481048479,6107884148094.657,-133.66984921821634,-8.354365576138521,1.8985649785344805,1.051709851006016,2,2,3,2.4434397549017033e-12,6.87767148104848e-10,54.623028535205634,47.942463237223336,75.292236328125,34.13789967203047
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_103/checkpoints/snapshot_iter_000150.pt,4096,196057,16,torch.float64,torch.float64,16,1.9703429969138764e-08,1884.3282144954455,95634527462.82475,-84.88518627095145,-5.305324141934466,1.5226291302148292,1.0059532757452343,2,2,3,6.694478622987694e-12,1.8843282144954453e-09,87.92608739282204,9.33692305919437,47.865478515625,28.224803210934624
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_103/checkpoints/snapshot_iter_000200.pt,4096,172696,16,torch.float64,torch.float64,16,4.5148776885180774e-08,2292.2497913091674,50771027466.33995,-73.30420720228216,-4.581512950142635,1.4935698883792943,1.005691610385719,1,2,3,8.143707188811673e-12,2.2922497913091675e-09,90.37651979803678,3.408217963466843,42.162109375,23.758213997003622
250,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/mountaincar_continuous/full_sweep_lr_0p015/runs/reward_only/seed_103/checkpoints/snapshot_iter_000250.pt,4096,159596,16,torch.float64,torch.float64,16,2.0583587469237586e-07,2924.187433204187,14206403220.888582,-64.80747984985922,-4.050467490616201,1.442527442204442,1.0046305756240796,1,2,3,1.0388800693321042e-11,2.924187433204187e-09,91.23976096688642,3.2983341300529934,38.9638671875,20.20911375596188
