update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,19994,-499.125,499.25,546.4135158976487
6,23994,-500.0,500.0,546.4135158976487
7,27994,-500.0,500.0,546.4135158976487
8,31921,-490.75,490.875,546.4135158976487
9,35921,-500.0,500.0,546.4135158976487
10,39921,-500.0,500.0,546.4135158976487
11,43921,-500.0,500.0,546.4135158976487
12,47921,-500.0,500.0,546.4135158976487
13,51921,-500.0,500.0,546.4135158976487
14,55921,-500.0,500.0,546.4135158976487
15,59921,-500.0,500.0,546.4135158976487
16,63921,-500.0,500.0,546.4135158976487
17,67921,-500.0,500.0,546.4135158976487
18,71921,-500.0,500.0,546.4135158976487
19,75921,-500.0,500.0,546.4135158976487
20,79921,-500.0,500.0,546.4135158976487
21,83921,-500.0,500.0,546.4135158976487
22,87921,-500.0,500.0,546.4135158976487
23,91921,-500.0,500.0,546.4135158976487
24,95921,-500.0,500.0,546.4135158976487
25,99921,-500.0,500.0,546.4135158976487
26,103921,-500.0,500.0,546.4135158976487
27,107921,-500.0,500.0,546.4135158976487
28,111921,-500.0,500.0,546.4135158976487
29,115921,-500.0,500.0,546.4135158976487
30,119921,-500.0,500.0,546.4135158976487
31,123921,-500.0,500.0,546.4135158976487
32,127921,-500.0,500.0,546.4135158976487
33,131920,-499.75,499.875,546.4135158976487
34,135920,-500.0,500.0,546.4135158976487
35,139920,-500.0,500.0,546.4135158976487
36,143920,-500.0,500.0,546.4135158976487
37,147920,-500.0,500.0,546.4135158976487
38,151920,-500.0,500.0,546.4135158976487
39,155893,-496.5,496.625,546.4135158976487
40,159893,-500.0,500.0,546.4135158976487
41,163893,-500.0,500.0,546.4135158976487
42,167893,-500.0,500.0,546.4135158976487
43,171893,-500.0,500.0,546.4135158976487
44,175893,-500.0,500.0,546.4135158976487
45,179863,-496.125,496.25,546.4135158976487
46,183750,-485.75,485.875,546.4135158976487
47,187750,-500.0,500.0,546.4135158976487
48,191750,-500.0,500.0,546.4135158976487
49,195750,-500.0,500.0,546.4135158976487
50,199750,-500.0,500.0,546.4135158976487
51,203750,-500.0,500.0,546.4135158976487
52,207750,-500.0,500.0,546.4135158976487
53,211750,-500.0,500.0,546.4135158976487
54,215684,-491.625,491.75,546.4135158976487
55,219684,-500.0,500.0,546.4135158976487
56,223625,-492.5,492.625,546.4135158976487
57,227342,-464.375,464.625,546.4135158976487
58,231342,-500.0,500.0,546.4135158976487
59,235342,-500.0,500.0,546.4135158976487
60,239342,-500.0,500.0,546.4135158976487
61,243342,-500.0,500.0,546.4135158976487
62,247342,-500.0,500.0,546.4135158976487
63,251342,-500.0,500.0,546.4135158976487
64,255342,-500.0,500.0,546.4135158976487
65,259229,-485.75,485.875,546.4135158976487
66,263229,-500.0,500.0,546.4135158976487
67,267229,-500.0,500.0,546.4135158976487
68,271161,-491.375,491.5,546.4135158976487
69,275161,-500.0,500.0,546.4135158976487
70,279161,-500.0,500.0,546.4135158976487
71,283161,-500.0,500.0,546.4135158976487
72,287145,-497.875,498.0,546.4135158976487
73,291145,-500.0,500.0,546.4135158976487
74,295145,-500.0,500.0,546.4135158976487
75,299099,-494.125,494.25,546.4135158976487
76,303099,-500.0,500.0,546.4135158976487
77,307061,-495.125,495.25,546.4135158976487
78,311061,-500.0,500.0,546.4135158976487
79,315061,-500.0,500.0,546.4135158976487
80,318882,-477.375,477.625,546.4135158976487
81,322876,-499.125,499.25,546.4135158976487
82,326832,-494.375,494.5,546.4135158976487
83,330832,-500.0,500.0,546.4135158976487
84,334804,-496.375,496.5,546.4135158976487
85,338804,-500.0,500.0,546.4135158976487
86,342609,-475.5,475.625,546.4135158976487
87,346549,-492.375,492.5,546.4135158976487
88,350549,-500.0,500.0,546.4135158976487
89,354549,-500.0,500.0,546.4135158976487
90,358473,-490.375,490.5,546.4135158976487
91,362075,-449.875,450.25,546.4135158976487
92,366075,-500.0,500.0,546.4135158976487
93,370075,-500.0,500.0,546.4135158976487
94,374066,-498.75,498.875,546.4135158976487
95,377949,-485.25,485.375,546.4135158976487
96,381728,-472.125,472.375,546.4135158976487
97,385535,-475.5,475.875,546.4135158976487
98,389405,-483.625,483.75,546.4135158976487
99,393405,-500.0,500.0,546.4135158976487
100,397276,-483.625,483.875,546.4135158976487
101,401276,-500.0,500.0,546.4135158976487
102,405276,-500.0,500.0,546.4135158976487
103,409204,-490.875,491.0,546.4135158976487
104,413144,-492.375,492.5,546.4135158976487
105,417144,-500.0,500.0,546.4135158976487
106,421041,-487.0,487.125,546.4135158976487
107,425022,-497.5,497.625,546.4135158976487
108,428759,-466.75,467.125,546.4135158976487
109,432759,-500.0,500.0,546.4135158976487
110,436759,-500.0,500.0,546.4135158976487
111,440597,-479.375,479.75,546.4135158976487
112,444386,-473.5,473.625,546.4135158976487
113,448293,-488.0,488.375,546.4135158976487
114,452232,-492.25,492.375,546.4135158976487
115,456232,-500.0,500.0,546.4135158976487
116,459645,-426.125,426.625,546.4135158976487
117,463437,-473.875,474.0,546.4135158976487
118,467172,-466.625,466.875,546.4135158976487
119,471040,-483.25,483.5,546.4135158976487
120,474772,-466.25,466.5,546.4135158976487
121,478423,-456.0,456.375,546.4135158976487
122,482076,-456.125,456.625,546.4135158976487
123,485701,-452.75,453.125,546.4135158976487
124,489518,-476.875,477.125,546.4135158976487
125,492791,-408.375,409.125,546.4135158976487
126,496605,-476.5,476.75,546.4135158976487
127,500320,-463.75,464.375,546.4135158976487
128,503931,-450.75,451.375,546.4135158976487
129,507151,-401.75,402.5,546.4135158976487
130,510750,-449.25,449.875,546.4135158976487
131,514491,-467.375,467.625,546.4135158976487
132,517974,-434.625,435.375,546.4135158976487
133,520925,-368.0,368.875,546.4135158976487
134,524352,-427.75,428.375,546.4135158976487
135,527235,-359.5,360.375,546.4135158976487
136,530639,-424.875,425.5,546.4135158976487
137,533700,-381.75,382.625,546.4135158976487
138,536644,-367.125,368.0,546.4135158976487
139,539277,-328.25,329.125,546.4135158976487
140,541539,-281.75,282.75,546.4135158976487
141,544020,-309.125,310.125,546.4135158976487
142,546599,-321.375,322.375,546.4135158976487
143,549247,-330.125,331.0,546.4135158976487
144,551778,-315.5,316.375,546.4135158976487
145,553941,-269.375,270.375,546.4135158976487
146,555848,-237.375,238.375,546.4135158976487
147,557960,-263.125,264.0,546.4135158976487
148,560155,-273.375,274.375,546.4135158976487
149,562361,-274.75,275.75,546.4135158976487
150,564537,-271.0,272.0,546.4135158976487
151,566295,-218.75,219.75,546.4135158976487
152,568188,-235.625,236.625,546.4135158976487
153,569907,-213.875,214.875,546.4135158976487
154,571606,-211.375,212.375,546.4135158976487
155,573736,-265.25,266.25,546.4135158976487
156,575656,-239.0,240.0,546.4135158976487
157,577607,-242.875,243.875,546.4135158976487
158,579403,-223.5,224.5,546.4135158976487
159,580985,-196.75,197.75,546.4135158976487
160,582685,-211.5,212.5,546.4135158976487
161,584580,-235.875,236.875,546.4135158976487
162,586143,-194.375,195.375,546.4135158976487
163,587892,-217.625,218.625,546.4135158976487
164,589492,-199.0,200.0,546.4135158976487
165,591178,-209.75,210.75,546.4135158976487
166,592992,-225.75,226.75,546.4135158976487
167,594986,-248.375,249.25,546.4135158976487
168,596615,-202.625,203.625,546.4135158976487
169,598420,-224.625,225.625,546.4135158976487
170,600214,-223.25,224.25,546.4135158976487
171,602019,-224.625,225.625,546.4135158976487
172,604068,-255.125,256.125,546.4135158976487
173,605874,-224.75,225.75,546.4135158976487
174,607591,-213.625,214.625,546.4135158976487
175,609401,-225.25,226.25,546.4135158976487
176,611233,-228.0,229.0,546.4135158976487
177,613079,-229.75,230.75,546.4135158976487
178,614797,-213.75,214.75,546.4135158976487
