environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,308,0,0,-500.0,-500.0,500.0,1.0540071725845337,0.20241989195346832,0.17561399936676025,-1.147779941558838,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,4,16000,-500.0,-500.0,500.0,1.0541048049926758,0.20232848823070526,0.17393037676811218,-1.1477195024490356,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,7,28000,-500.0,-500.0,500.0,1.0549651384353638,0.2033657431602478,0.17328812181949615,-1.1467324495315552,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,10,40000,-500.0,-500.0,500.0,1.0552300214767456,0.20371168851852417,0.1725817769765854,-1.1464167833328247,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,13,52000,-500.0,-500.0,500.0,1.0550503730773926,0.2049475610256195,0.17057162523269653,-1.146408200263977,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,16,64000,-500.0,-500.0,500.0,1.0563087463378906,0.20583735406398773,0.17095091938972473,-1.1450642347335815,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,19,76000,-500.0,-500.0,500.0,1.0557836294174194,0.20608218014240265,0.17506757378578186,-1.1455270051956177,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,22,88000,-500.0,-500.0,500.0,1.0563879013061523,0.20515957474708557,0.17015987634658813,-1.1450750827789307,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,25,100000,-500.0,-500.0,500.0,1.0569963455200195,0.2066931575536728,0.17733025550842285,-1.1442712545394897,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,28,112000,-500.0,-500.0,500.0,1.0568034648895264,0.20595844089984894,0.17562554776668549,-1.1445581912994385,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,308,31,122880,-500.0,-500.0,500.0,1.0569931268692017,0.20712785422801971,0.17501972615718842,-1.144199013710022,0.0,False
