update,environment_steps,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,reward_regularizer_cosine,cosine_defined,beta
0,0,123.48370361328125,0.25363054871559143,142.00436401367188,0.1492684930562973,True,0.0
1,4000,182.9308319091797,0.2502358853816986,140.80523681640625,-0.372378408908844,True,0.0
2,8000,202.66363525390625,0.23548364639282227,133.26837158203125,-0.8744299411773682,True,0.0
3,12000,263.26849365234375,0.2331230789422989,132.71353149414062,-0.6672537326812744,True,0.0
4,16000,199.65585327148438,0.22306478023529053,127.59095001220703,0.446378618478775,True,0.0
5,20000,120.45840454101562,0.22370366752147675,128.31614685058594,-0.21563763916492462,True,0.0
6,24000,186.536865234375,0.21198303997516632,121.986328125,0.3663710057735443,True,0.0
7,28000,226.2063446044922,0.20339913666248322,117.08650970458984,0.06969699263572693,True,0.0
8,31877,91.12281036376953,0.19920353591442108,114.9814453125,-0.07389995455741882,True,0.0
9,35877,177.3136444091797,0.19302688539028168,111.4984130859375,-0.8001301288604736,True,0.0
10,39877,166.41648864746094,0.18494373559951782,106.95375061035156,-0.7389042973518372,True,0.0
11,43877,248.32701110839844,0.18104159832000732,104.80269622802734,-0.7258808612823486,True,0.0
12,47877,283.0317687988281,0.17754794657230377,102.84365844726562,0.9225365519523621,True,0.0
13,51877,55.20058822631836,0.17215466499328613,99.7529525756836,0.462419718503952,True,0.0
14,55877,188.20445251464844,0.16197647154331207,93.76272583007812,-0.9140015840530396,True,0.0
15,59877,285.6819763183594,0.16091184318065643,93.24576568603516,-0.9406204223632812,True,0.0
16,63877,220.97808837890625,0.15879547595977783,91.94451904296875,0.7072658538818359,True,0.0
17,67877,83.76923370361328,0.1507687270641327,87.13745880126953,-0.3745652437210083,True,0.0
18,71877,137.20098876953125,0.14891448616981506,85.9886245727539,-0.08467034250497818,True,0.0
19,75877,335.5235900878906,0.14509892463684082,83.76886749267578,0.6949208974838257,True,0.0
20,79877,269.3433532714844,0.1381576508283615,79.8154296875,-0.9346850514411926,True,0.0
21,83877,151.14857482910156,0.1310722827911377,75.72643280029297,0.42324525117874146,True,0.0
