environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,npg_reward_only,305,0,0,-500.0,-500.0,500.0,1.0835306644439697,0.281070739030838,0.22312457859516144,-1.1134743690490723,0.0,False
Acrobot-v1,npg_reward_only,305,4,16000,-500.0,-500.0,500.0,4.273637387086637e-05,2.1466057820163087e-09,2.576570901080544e-10,-10.895280838012695,0.0,False
Acrobot-v1,npg_reward_only,305,7,28000,-500.0,-500.0,500.0,4.247828837833367e-05,2.0810932976900176e-09,2.5317478669073523e-10,-10.939531326293945,0.0,False
Acrobot-v1,npg_reward_only,305,10,40000,-500.0,-500.0,500.0,4.366288339952007e-05,2.1128032656747564e-09,2.6241239736712885e-10,-10.93104362487793,0.0,False
Acrobot-v1,npg_reward_only,305,13,52000,-500.0,-500.0,500.0,3.9822411054046825e-05,2.0657251464939463e-09,2.7538901714585506e-10,-10.935379981994629,0.0,False
Acrobot-v1,npg_reward_only,305,16,64000,-500.0,-500.0,500.0,4.5904642320238054e-05,2.6368460748216194e-09,2.742191196336563e-10,-10.907803535461426,0.0,False
Acrobot-v1,npg_reward_only,305,19,76000,-500.0,-500.0,500.0,3.976689913542941e-05,2.053170744531485e-09,2.742860660820412e-10,-10.938765525817871,0.0,False
Acrobot-v1,npg_reward_only,305,22,88000,-500.0,-500.0,500.0,4.386505679576658e-05,2.489487060941542e-09,2.557583311801892e-10,-10.962371826171875,0.0,False
Acrobot-v1,npg_reward_only,305,25,100000,-500.0,-500.0,500.0,0.00010090827709063888,2.5484647725448895e-09,8.320494293556635e-10,-10.514820098876953,0.0,False
Acrobot-v1,npg_reward_only,305,28,112000,-500.0,-500.0,500.0,1.2597969316630042e-06,1.2664350091621396e-13,2.22252009412496e-14,-16.860694885253906,0.0,False
Acrobot-v1,npg_reward_only,305,31,122880,-500.0,-500.0,500.0,3.3596322737139417e-06,2.925079612119824e-13,2.233168653524662e-14,-16.411998748779297,0.0,False
