environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0611287355422974,0.21258990466594696,0.19499951601028442,-1.1394635438919067,0.0,False
Acrobot-v1,gpomdp_reward_only,191,50,25000,-500.0,-496.34375,0.0,20.682873349706515,500.0,0.0,0.03125,1.0432673692703247,0.19734832644462585,0.1602691113948822,-1.1591562032699585,0.0,False
Acrobot-v1,gpomdp_reward_only,191,100,50000,-431.4375,-297.8125,132.57741195727996,65.15214823284677,431.65625,0.21875,0.96875,0.9782140254974365,0.17009080946445465,0.10052965581417084,-1.2296690940856934,0.0,False
Acrobot-v1,gpomdp_reward_only,191,150,75000,-174.875,-146.4375,157.24292896558947,45.4241214163974,175.71875,0.84375,1.0,0.8209962844848633,0.10907617956399918,0.03947049751877785,-1.4470078945159912,0.0,False
Acrobot-v1,gpomdp_reward_only,191,200,100000,-88.375,-127.65625,30.972151903740674,49.902879466342,89.375,1.0,1.0,0.6946040391921997,0.08105209469795227,0.01870749518275261,-1.6622947454452515,0.0,False
Acrobot-v1,gpomdp_reward_only,191,250,125000,-87.625,-100.5625,30.751606304753913,22.895185435567722,88.625,1.0,1.0,0.6240728497505188,0.06811248511075974,0.013717825524508953,-1.7880218029022217,0.0,False
Acrobot-v1,gpomdp_reward_only,191,300,150000,-81.25,-104.5625,13.628717308825177,18.958252097190954,82.25,1.0,1.0,0.5621516704559326,0.05561167374253273,0.010160344652831554,-1.9168024063110352,0.0,False
Acrobot-v1,gpomdp_reward_only,191,350,175000,-80.125,-100.53125,11.861431127275358,20.399216264198692,81.125,1.0,1.0,0.5085049271583557,0.04881298914551735,0.0070458161644637585,-2.043020725250244,0.0,False
Acrobot-v1,gpomdp_reward_only,191,400,200000,-95.40625,-103.0,53.528924574747734,43.41324311105259,96.40625,1.0,1.0,0.4407029151916504,0.04031815752387047,0.005581185687333345,-2.2062435150146484,0.0,False
Acrobot-v1,gpomdp_reward_only,191,450,225000,-95.53125,-96.0,40.552621628789204,23.483693724960347,96.53125,1.0,1.0,0.39613309502601624,0.03424818813800812,0.004128977190703154,-2.3478646278381348,0.0,False
Acrobot-v1,gpomdp_reward_only,191,500,250000,-114.65625,-89.71875,105.13604377953787,14.032759770415566,115.59375,0.9375,1.0,0.3557349145412445,0.03102516196668148,0.003432217752560973,-2.450221538543701,0.0,False
Acrobot-v1,gpomdp_reward_only,191,550,275000,-80.40625,-87.5,11.99424425136033,13.198240351921795,81.40625,1.0,1.0,0.3247315585613251,0.028393540531396866,0.002501971088349819,-2.580575704574585,0.0,False
Acrobot-v1,gpomdp_reward_only,191,600,300000,-88.5,-83.875,18.484518369566427,14.414934012358335,89.5,1.0,1.0,0.28117257356643677,0.02527364157140255,0.0018212368013337255,-2.7619094848632812,0.0,False
Acrobot-v1,gpomdp_reward_only,191,650,325000,-83.96875,-87.375,11.498904225494565,22.949804974925097,84.96875,1.0,1.0,0.2568431496620178,0.022541984915733337,0.0016166330315172672,-2.845426321029663,0.0,False
Acrobot-v1,gpomdp_reward_only,191,700,350000,-86.625,-86.5625,14.53527411328686,25.204886239032714,87.625,1.0,1.0,0.24654942750930786,0.021863490343093872,0.001487035769969225,-2.9042701721191406,0.0,False
Acrobot-v1,gpomdp_reward_only,191,750,375000,-91.03125,-83.78125,25.361240906599594,11.561154019303805,92.03125,1.0,1.0,0.24165110290050507,0.021616460755467415,0.001353502506390214,-2.9247357845306396,0.0,False
Acrobot-v1,gpomdp_reward_only,191,800,400000,-86.75,-81.5,20.31843275642635,12.141637238803902,87.75,1.0,1.0,0.22837187349796295,0.019914301112294197,0.0012217815965414047,-2.9965150356292725,0.0,False
Acrobot-v1,gpomdp_reward_only,191,850,425000,-85.9375,-91.4375,9.473009195910581,35.950626985424904,86.9375,1.0,1.0,0.20660346746444702,0.016346022486686707,0.0012040360597893596,-3.067434549331665,0.0,False
Acrobot-v1,gpomdp_reward_only,191,900,450000,-83.125,-79.875,8.727967653173257,12.183410190540567,84.125,1.0,1.0,0.22353604435920715,0.019606471061706543,0.0011267162626609206,-3.030306100845337,0.0,False
Acrobot-v1,gpomdp_reward_only,191,950,475000,-86.6875,-89.5625,27.014258481222885,21.415908316769055,87.6875,1.0,1.0,0.2095843255519867,0.018363865092396736,0.0010071401484310627,-3.1157991886138916,0.0,False
Acrobot-v1,gpomdp_reward_only,191,1000,500000,-81.15625,-82.8125,9.055774757115644,12.514346605705866,82.15625,1.0,1.0,0.1978929042816162,0.01721666194498539,0.0008378112106584013,-3.2004854679107666,0.0,False
