method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_reward_only,706,0,0,-500.0,-316.625,0.0,0.90625,500.0,1.0822161436080933,0.25362515449523926,0.2199019491672516,0.22743314504623413,0.23278725147247314,0.23592378199100494,0.022748757153749466,0.0025862872134894133,0.0,False
gpomdp_reward_only,706,50,199926,-500.0,-500.0,0.0,0.0,500.0,1.0706188678741455,0.23193798959255219,0.2039712369441986,0.21075710654258728,0.21529172360897064,0.21785275638103485,0.05322811007499695,0.00968093890696764,0.0,False
gpomdp_reward_only,706,100,399379,-491.125,-500.0,0.09375,0.0,491.21875,1.0760579109191895,0.25472086668014526,0.20603393018245697,0.21280653774738312,0.2195335477590561,0.2263568639755249,0.09207714349031448,0.03320569917559624,0.0,False
gpomdp_reward_only,706,150,566939,-228.8125,-145.34375,1.0,0.84375,229.8125,1.0200320482254028,0.20527392625808716,0.11134590953588486,0.11385487020015717,0.11816277354955673,0.12447771430015564,0.1938951015472412,0.05356724187731743,0.0,False
gpomdp_reward_only,706,200,627671,-118.875,-88.40625,1.0,1.0,119.875,0.7746753692626953,0.11440413445234299,0.03732926771044731,0.03798871114850044,0.03906571865081787,0.04087439179420471,0.5014381408691406,0.15710537135601044,0.0,False
gpomdp_reward_only,706,249,671393,-102.9375,-81.59375,1.0,1.0,103.9375,0.6550366282463074,0.08308538794517517,0.020457586273550987,0.02100379392504692,0.021566815674304962,0.022495707497000694,0.6001359820365906,0.2525753974914551,0.0,False
gpomdp_reward_only,706,250,672258,-104.90625,-79.46875,1.0,1.0,105.90625,0.653059720993042,0.08280641585588455,0.020237384364008904,0.020743945613503456,0.02129059098660946,0.022186385467648506,0.6029574871063232,0.26415446400642395,0.0,False
gpomdp_reward_only,706,251,673160,-114.8125,-85.1875,1.0,1.0,115.8125,0.6470746397972107,0.08058765530586243,0.019997520372271538,0.020260389894247055,0.020916705951094627,0.02159576304256916,0.6059647798538208,0.27292966842651367,0.0,False
gpomdp_reward_only,706,300,714648,-102.96875,-80.78125,1.0,1.0,103.96875,0.5458988547325134,0.06152782589197159,0.011846520006656647,0.012070409022271633,0.01240961067378521,0.012918824329972267,0.6831604242324829,0.3467581868171692,0.0,False
gpomdp_reward_only,706,350,754501,-99.25,-82.8125,1.0,1.0,100.25,0.4972846508026123,0.05261215195059776,0.008571344427764416,0.008651727810502052,0.008880779147148132,0.009111803025007248,0.7133662104606628,0.380478173494339,0.0,False
gpomdp_reward_only,706,400,793412,-91.25,-80.71875,1.0,1.0,92.25,0.4348001778125763,0.043240807950496674,0.005525944754481316,0.005578615702688694,0.005675238557159901,0.005797640886157751,0.7566860914230347,0.4418681561946869,0.0,False
gpomdp_reward_only,706,450,832139,-95.71875,-81.9375,1.0,1.0,96.71875,0.38801103830337524,0.03720105066895485,0.004416533280164003,0.004427304025739431,0.004503428004682064,0.00458040414378047,0.7922767996788025,0.5157949328422546,0.0,False
gpomdp_reward_only,706,500,871062,-90.71875,-141.09375,1.0,0.875,91.71875,0.3566177189350128,0.03306107968091965,0.00348106911405921,0.003515716642141342,0.0035563360434025526,0.0036327389534562826,0.8118874430656433,0.5661630034446716,0.0,False
gpomdp_reward_only,706,600,945650,-96.15625,-86.6875,1.0,1.0,97.15625,0.28139734268188477,0.02427564561367035,0.001956137828528881,0.0019626768771559,0.0019946307875216007,0.0020376755855977535,0.8555830717086792,0.6438466906547546,0.0,False
gpomdp_reward_only,706,750,1055002,-95.03125,-140.96875,1.0,0.875,96.03125,0.22724172472953796,0.01734219864010811,0.0010393807897344232,0.0010489457054063678,0.0010616243816912174,0.0010869484394788742,0.888451099395752,0.7438012957572937,0.0,False
gpomdp_reward_only,706,850,1126816,-95.78125,-82.96875,1.0,1.0,96.78125,0.2022724449634552,0.01625818759202957,0.0007058545015752316,0.0007060649804770947,0.0007127480348572135,0.0007229892653413117,0.8999060392379761,0.767601490020752,0.0,False
gpomdp_reward_only,706,1000,1230995,-82.8125,-84.03125,1.0,1.0,83.8125,0.20320510864257812,0.01705995388329029,0.0005633544642478228,0.0005665940116159618,0.0005737083265557885,0.000585370056796819,0.8952348828315735,0.7180079817771912,0.0,False
