update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,11982,-497.625,497.75,0.0
4,15982,-500.0,500.0,0.0
5,19891,-488.5,488.625,0.0
6,23800,-488.5,488.625,0.0
7,27800,-500.0,500.0,0.0
8,31740,-492.375,492.5,0.0
9,35369,-453.125,453.625,0.0
10,39160,-473.375,473.875,0.0
11,42707,-443.0,443.375,0.0
12,46223,-438.875,439.5,0.0
13,50087,-482.875,483.0,0.0
14,53798,-463.5,463.875,0.0
15,57609,-476.0,476.375,0.0
16,61226,-451.75,452.125,0.0
17,64183,-368.625,369.625,0.0
18,67000,-351.125,352.125,0.0
19,70095,-386.0,386.875,0.0
20,73315,-401.625,402.5,0.0
21,76630,-413.625,414.375,0.0
22,79065,-303.375,304.375,0.0
23,81238,-270.625,271.625,0.0
24,84116,-358.875,359.75,0.0
25,86734,-326.375,327.25,0.0
26,89172,-303.75,304.75,0.0
27,91904,-340.625,341.5,0.0
28,94396,-310.5,311.5,0.0
29,97248,-355.5,356.5,0.0
30,99759,-313.0,313.875,0.0
31,102150,-298.0,298.875,0.0
32,104613,-307.0,307.875,0.0
33,106501,-235.0,236.0,0.0
34,109096,-323.375,324.375,0.0
35,111608,-313.0,314.0,0.0
36,113931,-289.375,290.375,0.0
37,116376,-304.625,305.625,0.0
38,118326,-242.75,243.75,0.0
39,120647,-289.125,290.125,0.0
40,122857,-275.25,276.25,0.0
41,124880,-251.875,252.875,0.0
42,127190,-287.875,288.75,0.0
43,129174,-247.0,248.0,0.0
44,131412,-278.875,279.75,0.0
45,133236,-227.0,228.0,0.0
46,135019,-221.875,222.875,0.0
47,136608,-197.625,198.625,0.0
48,138818,-275.25,276.25,0.0
49,141380,-319.25,320.25,0.0
50,143650,-282.75,283.75,0.0
51,146314,-332.125,333.0,0.0
52,148296,-246.75,247.75,0.0
53,150362,-257.25,258.25,0.0
54,152042,-209.0,210.0,0.0
55,154160,-263.75,264.75,0.0
56,156194,-253.25,254.25,0.0
57,158093,-236.375,237.375,0.0
58,159985,-235.5,236.5,0.0
59,162026,-254.125,255.125,0.0
60,163594,-195.0,196.0,0.0
61,165414,-226.5,227.5,0.0
62,167131,-213.625,214.625,0.0
63,168844,-213.125,214.125,0.0
64,170398,-193.25,194.25,0.0
