iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,9.7242,9.7242,8.517642e-05,7.795981e+00,1.766586e+01,2.757862,0.606756,2.7307,6.9366,20.18,1.3115,0.1415,1.453
1,9.2263,9.7242,5.952444e-05,6.594472e+00,1.378739e+01,2.755166,0.606187,1.9837,5.9941,21.39,1.0008,0.1004,1.1012
2,9.934,9.934,8.846298e-05,8.080577e+00,1.492976e+01,2.753981,0.605957,2.7914,7.6694,20.3,0.9986,0.0388,1.0374
3,12.2258,12.2258,9.017229e-05,8.718707e+00,1.732150e+01,2.75082,0.605309,5.0434,11.1113,22.02,1.2866,0.0599,1.3465
4,10.828,12.2258,8.788865e-05,8.841040e+00,1.431635e+01,2.752795,0.605727,3.3574,6.9986,21.12,1.0283,0.0338,1.0622
5,11.521,12.2258,8.778690e-05,8.361306e+00,1.829558e+01,2.752342,0.605631,4.093,10.186,22.29,1.1784,0.0495,1.2279
6,12.0705,12.2258,8.812265e-05,8.078085e+00,2.107658e+01,2.751884,0.605528,4.9946,12.0345,22.98,1.2496,0.0189,1.2685
7,12.5087,12.5087,1.367360e-04,9.146426e+00,1.761786e+01,2.749801,0.605131,4.764,10.1293,22.9,1.1097,0.0297,1.1394
8,14.0838,14.0838,8.161970e-05,8.968129e+00,1.802076e+01,2.752173,0.605619,6.4129,13.113,23.56,1.3586,0.051,1.4096
9,14.2508,14.2508,8.110202e-05,8.126203e+00,1.665208e+01,2.753094,0.605794,5.9484,12.7774,25.09,1.4782,0.0786,1.5568
10,15.4878,15.4878,9.941093e-05,9.594287e+00,1.678260e+01,2.7539,0.605957,7.8158,15.171,24.09,1.54,0.076,1.616
11,16.8033,16.8033,1.177459e-04,9.229017e+00,1.907985e+01,2.753848,0.605953,9.8134,17.8553,24.69,1.5215,0.0327,1.5542
12,15.809,16.8033,8.480211e-05,8.336820e+00,1.703465e+01,2.752464,0.605643,8.7095,16.099,24.23,1.6579,0.1025,1.7604
13,20.0297,20.0297,1.088513e-04,9.163177e+00,1.926565e+01,2.750979,0.605349,12.7373,20.6205,26.85,1.8909,0.0676,1.9585
14,22.594,22.594,9.883886e-05,9.248410e+00,1.982248e+01,2.748225,0.604817,14.7701,24.4569,29.18,1.8257,0.0178,1.8435
15,18.3662,22.594,1.009855e-04,1.024656e+01,1.695145e+01,2.749071,0.604981,9.2728,13.6017,25.83,1.2637,0.0945,1.3581
16,22.1768,22.594,8.572724e-05,9.392231e+00,2.011684e+01,2.750098,0.605184,16.0876,25.9972,26.99,2.2236,0.1773,2.401
17,23.0367,23.0367,1.087035e-04,8.968527e+00,2.491862e+01,2.748059,0.604806,15.4534,24.9989,28.91,1.6782,0.0736,1.7519
18,25.3583,25.3583,1.606087e-04,1.309312e+01,1.955493e+01,2.745311,0.60421,14.1348,17.8525,31.03,1.261,0.0467,1.3077
19,28.4211,28.4211,1.225084e-04,1.064949e+01,1.987485e+01,2.74641,0.604481,19.9199,25.6882,31.32,1.9081,0.0276,1.9356
