environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
CartPole-v1,gpomdp_entropy_fixed,102,0,0,9.333333333333334,21.666666666666668,9.333333333333334,0.6919313073158264,0.4770027995109558,0.45998114347457886,-0.6943644285202026,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,3,1536,30.0,16.0,30.0,0.6927312016487122,0.48774340748786926,0.4708179533481598,-0.6935632824897766,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,6,3072,94.0,21.666666666666668,94.0,0.6925404667854309,0.48640206456184387,0.4560699760913849,-0.6937545537948608,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,9,4608,47.0,29.0,47.0,0.6921340227127075,0.48161864280700684,0.4492201507091522,-0.6941620111465454,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,12,6144,77.66666666666667,27.0,77.66666666666667,0.6917021870613098,0.4788358807563782,0.43016886711120605,-0.6945962905883789,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,15,7680,161.66666666666666,19.333333333333332,161.66666666666666,0.6899324655532837,0.46685072779655457,0.4096842110157013,-0.6963783502578735,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,18,9216,45.666666666666664,15.333333333333334,45.666666666666664,0.6885636448860168,0.45901063084602356,0.4029773473739624,-0.6977590322494507,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,21,10752,43.333333333333336,28.333333333333332,43.333333333333336,0.6886398196220398,0.46197423338890076,0.3887167274951935,-0.6976914405822754,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,24,12288,42.0,16.0,42.0,0.6854504942893982,0.44682052731513977,0.37851130962371826,-0.7009249329566956,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,27,13824,49.333333333333336,44.666666666666664,49.333333333333336,0.6866039633750916,0.45587480068206787,0.32264992594718933,-0.699799120426178,0.0,False
CartPole-v1,gpomdp_entropy_fixed,102,30,15360,131.0,27.666666666666668,131.0,0.6848630905151367,0.44878795742988586,0.3374050259590149,-0.7015661001205444,0.0,False
