environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1171,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.090983510017395,0.2860208749771118,0.24780727922916412,-1.1063039302825928,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1171,50,199970,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0888842344284058,0.2847789525985718,0.25213950872421265,-1.1082763671875,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1171,100,398789,-500.0,-493.53125,0.0,36.59277592640383,500.0,0.0,0.03125,1.0925415754318237,0.2909330427646637,0.22869917750358582,-1.1047849655151367,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1171,150,596663,-500.0,-495.75,0.0,21.790794149764697,500.0,0.0,0.0625,1.0942578315734863,0.30424174666404724,0.23605869710445404,-1.102931022644043,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1171,200,782576,-424.34375,-324.0625,160.3925847724888,77.80825791649625,424.53125,0.1875,0.96875,1.0719590187072754,0.2604292929172516,0.18309003114700317,-1.1253657341003418,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1171,249,886217,-488.0,-242.90625,67.88225099390856,59.956629150013576,488.03125,0.03125,1.0,1.0419580936431885,0.23083177208900452,0.13985159993171692,-1.156208872795105,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1171,250,887973,-449.25,-241.71875,136.69981239810616,64.79657217885088,449.375,0.125,1.0,1.0402570962905884,0.22784551978111267,0.14235804975032806,-1.1580818891525269,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,251,889816,-474.25,-255.65625,101.3254099901768,65.04718355708937,474.3125,0.0625,1.0,1.0422983169555664,0.23003259301185608,0.14146284759044647,-1.1559627056121826,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,300,965393,-423.4375,-159.0,162.08777739436482,54.779911552296426,423.625,0.1875,1.0,0.8668001294136047,0.13206644356250763,0.055993445217609406,-1.3670165538787842,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,350,1017067,-263.25,-106.46875,206.78569239830196,23.343140700041534,263.84375,0.59375,1.0,0.684791088104248,0.08075716346502304,0.0220694188028574,-1.654150128364563,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,400,1061660,-86.5625,-95.59375,18.224296968607597,12.260240946429892,87.5625,1.0,1.0,0.6078664064407349,0.06677254289388657,0.014162585139274597,-1.8116183280944824,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,450,1102843,-88.8125,-105.0625,24.76657151315315,22.127107153167174,89.8125,1.0,1.0,0.5497587323188782,0.05707602575421333,0.01031629741191864,-1.9420427083969116,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,500,1143360,-81.28125,-92.875,11.075210257961901,14.674423657419032,82.28125,1.0,1.0,0.5028957724571228,0.050113383680582047,0.007204711437225342,-2.0663645267486572,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,550,1183126,-85.0,-94.3125,10.389200348004064,26.416560665979112,86.0,1.0,1.0,0.45930215716362,0.04564524069428444,0.005599475000053644,-2.1898481845855713,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,600,1222223,-84.1875,-94.5,25.21192434210959,20.443470445865294,85.1875,1.0,1.0,0.4205535650253296,0.039005059748888016,0.0045152949169278145,-2.3014707565307617,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,650,1259446,-83.8125,-99.3125,17.698983932928595,24.608466285065916,84.8125,1.0,1.0,0.3829183578491211,0.033896900713443756,0.003080598544329405,-2.4364705085754395,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,700,1296622,-82.5,-96.375,13.819107855989976,25.79541094470975,83.5,1.0,1.0,0.35218319296836853,0.030962402001023293,0.0024502347223460674,-2.5435919761657715,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,750,1334030,-85.0625,-85.03125,14.912513688715562,11.05844991470907,86.0625,1.0,1.0,0.34413301944732666,0.031962547451257706,0.0021381510887295008,-2.5916929244995117,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,800,1369441,-78.5,-89.25,5.2670613708092455,29.92032430391778,79.5,1.0,1.0,0.3184893727302551,0.028895270079374313,0.0017857026541605592,-2.7002644538879395,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,850,1405709,-80.75,-87.09375,9.83082709085673,15.536345265008382,81.75,1.0,1.0,0.3184361159801483,0.029485758394002914,0.001625568955205381,-2.7192435264587402,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,900,1442258,-85.96875,-85.6875,23.216351822271385,19.23779462244786,86.96875,1.0,1.0,0.31036773324012756,0.029069148004055023,0.0015037675620988011,-2.7583727836608887,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,950,1478775,-89.1875,-83.96875,18.928451873372545,12.56077965270751,90.1875,1.0,1.0,0.29437151551246643,0.025665882974863052,0.0014742095954716206,-2.792926073074341,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1171,1000,1515395,-85.75,-94.34375,21.474666244730805,35.09766040819576,86.75,1.0,1.0,0.22570036351680756,0.019513705745339394,0.0008038980886340141,-3.1466078758239746,0.0,False,0.0,False
