update,true_environment_steps,training_return,training_episode_length,beta
1,3791,-473.625,473.875,0.0
2,7403,-450.875,451.5,0.0
3,10806,-424.625,425.375,0.0
4,14249,-429.75,430.375,0.0
5,17733,-434.75,435.5,0.0
6,20546,-350.75,351.625,0.0
7,23128,-321.875,322.75,0.0
8,25905,-346.125,347.125,0.0
9,28812,-362.375,363.375,0.0
10,31063,-280.375,281.375,0.0
11,33662,-323.875,324.875,0.0
12,35807,-267.125,268.125,0.0
13,37680,-233.125,234.125,0.0
14,39411,-215.375,216.375,0.0
15,41375,-244.5,245.5,0.0
16,43189,-225.75,226.75,0.0
17,44817,-202.5,203.5,0.0
18,46814,-248.75,249.625,0.0
19,48558,-217.0,218.0,0.0
20,50343,-222.25,223.125,0.0
21,51541,-148.75,149.75,0.0
22,52703,-144.25,145.25,0.0
23,53908,-149.625,150.625,0.0
24,55091,-146.875,147.875,0.0
25,56211,-139.0,140.0,0.0
26,57350,-141.375,142.375,0.0
27,58609,-156.375,157.375,0.0
28,59744,-140.875,141.875,0.0
29,60796,-130.5,131.5,0.0
30,61843,-129.875,130.875,0.0
31,63075,-153.0,154.0,0.0
32,64066,-122.875,123.875,0.0
33,65128,-131.75,132.75,0.0
34,66220,-135.5,136.5,0.0
35,67319,-136.375,137.375,0.0
36,68364,-129.625,130.625,0.0
37,69473,-137.625,138.625,0.0
38,70855,-171.875,172.75,0.0
39,71963,-137.5,138.5,0.0
40,73047,-134.5,135.5,0.0
41,74042,-123.375,124.375,0.0
42,75090,-130.0,131.0,0.0
43,76156,-132.25,133.25,0.0
44,77156,-124.0,125.0,0.0
45,78161,-124.625,125.625,0.0
46,79210,-130.125,131.125,0.0
47,80223,-125.625,126.625,0.0
48,81201,-121.25,122.25,0.0
49,82085,-109.5,110.5,0.0
50,82959,-108.25,109.25,0.0
51,83994,-128.375,129.375,0.0
52,84981,-122.375,123.375,0.0
53,85982,-124.125,125.125,0.0
54,86858,-108.5,109.5,0.0
55,87772,-113.25,114.25,0.0
56,88730,-118.75,119.75,0.0
57,89686,-118.5,119.5,0.0
58,90672,-122.25,123.25,0.0
59,91532,-106.5,107.5,0.0
60,92367,-103.375,104.375,0.0
61,93271,-112.0,113.0,0.0
62,94174,-111.875,112.875,0.0
63,95027,-105.625,106.625,0.0
64,95892,-107.125,108.125,0.0
65,96762,-107.75,108.75,0.0
66,98244,-184.25,185.25,0.0
67,99111,-107.375,108.375,0.0
68,99997,-109.75,110.75,0.0
69,100869,-108.0,109.0,0.0
70,101662,-98.125,99.125,0.0
71,102568,-112.25,113.25,0.0
72,103419,-105.375,106.375,0.0
73,104208,-97.625,98.625,0.0
74,105024,-101.0,102.0,0.0
75,105779,-93.375,94.375,0.0
76,106593,-100.75,101.75,0.0
77,107329,-91.0,92.0,0.0
78,108138,-100.125,101.125,0.0
79,108894,-93.5,94.5,0.0
80,109732,-103.75,104.75,0.0
81,110622,-110.25,111.25,0.0
82,111413,-97.875,98.875,0.0
83,112315,-111.75,112.75,0.0
84,113074,-93.875,94.875,0.0
85,113833,-93.875,94.875,0.0
86,114601,-95.0,96.0,0.0
87,115519,-113.75,114.75,0.0
88,116247,-90.0,91.0,0.0
89,117076,-102.625,103.625,0.0
90,117929,-105.625,106.625,0.0
91,118671,-91.75,92.75,0.0
92,119914,-154.5,155.375,0.0
93,120808,-110.75,111.75,0.0
94,121593,-97.125,98.125,0.0
95,122396,-99.375,100.375,0.0
96,123147,-92.875,93.875,0.0
97,124062,-113.375,114.375,0.0
98,125148,-134.75,135.75,0.0
99,125867,-88.875,89.875,0.0
100,126612,-92.125,93.125,0.0
101,127662,-130.25,131.25,0.0
102,128535,-108.125,109.125,0.0
103,129327,-98.0,99.0,0.0
104,130179,-105.5,106.5,0.0
105,130873,-85.75,86.75,0.0
106,131610,-91.125,92.125,0.0
107,132355,-92.125,93.125,0.0
108,133120,-94.625,95.625,0.0
109,133938,-101.25,102.25,0.0
110,134650,-88.0,89.0,0.0
111,135418,-95.0,96.0,0.0
112,136152,-90.75,91.75,0.0
113,136912,-94.0,95.0,0.0
114,137641,-90.125,91.125,0.0
115,138358,-88.625,89.625,0.0
116,139124,-94.75,95.75,0.0
117,139841,-88.625,89.625,0.0
118,140562,-89.125,90.125,0.0
119,141299,-91.125,92.125,0.0
120,142239,-116.5,117.5,0.0
121,142989,-92.75,93.75,0.0
122,143898,-112.625,113.625,0.0
123,144595,-86.125,87.125,0.0
124,145319,-89.5,90.5,0.0
125,146150,-102.875,103.875,0.0
126,146981,-102.875,103.875,0.0
127,147815,-103.25,104.25,0.0
128,148968,-143.125,144.125,0.0
129,149752,-97.0,98.0,0.0
130,150668,-113.5,114.5,0.0
131,151397,-90.125,91.125,0.0
132,152088,-85.375,86.375,0.0
133,152784,-86.0,87.0,0.0
134,153603,-101.375,102.375,0.0
135,154368,-94.625,95.625,0.0
136,155129,-94.125,95.125,0.0
137,155844,-88.375,89.375,0.0
138,156628,-97.0,98.0,0.0
139,157353,-89.625,90.625,0.0
140,158113,-94.0,95.0,0.0
141,158828,-88.375,89.375,0.0
142,159585,-93.625,94.625,0.0
143,160388,-99.375,100.375,0.0
144,161176,-97.5,98.5,0.0
145,161892,-88.5,89.5,0.0
146,162597,-87.125,88.125,0.0
147,163289,-85.5,86.5,0.0
148,164021,-90.5,91.5,0.0
149,164750,-90.125,91.125,0.0
150,165803,-130.625,131.625,0.0
151,166552,-92.625,93.625,0.0
152,167305,-93.125,94.125,0.0
153,168064,-93.875,94.875,0.0
154,169022,-118.75,119.75,0.0
155,169740,-88.75,89.75,0.0
156,170432,-85.5,86.5,0.0
157,171128,-86.0,87.0,0.0
158,172090,-119.25,120.25,0.0
159,172843,-93.125,94.125,0.0
160,173642,-98.875,99.875,0.0
161,174488,-104.75,105.75,0.0
162,175192,-87.0,88.0,0.0
163,175938,-92.25,93.25,0.0
164,176664,-89.75,90.75,0.0
165,177428,-94.5,95.5,0.0
166,178055,-77.375,78.375,0.0
167,178683,-77.5,78.5,0.0
168,179574,-110.375,111.375,0.0
169,180279,-87.125,88.125,0.0
170,181087,-100.0,101.0,0.0
171,181815,-90.0,91.0,0.0
172,182530,-88.375,89.375,0.0
173,183164,-78.25,79.25,0.0
174,183834,-82.75,83.75,0.0
175,184602,-95.0,96.0,0.0
176,185363,-94.125,95.125,0.0
177,186059,-86.0,87.0,0.0
178,186780,-89.125,90.125,0.0
179,187415,-78.375,79.375,0.0
180,188199,-97.0,98.0,0.0
181,188833,-78.25,79.25,0.0
182,189687,-105.75,106.75,0.0
183,190388,-86.625,87.625,0.0
184,191121,-90.625,91.625,0.0
185,191848,-89.875,90.875,0.0
186,192587,-91.375,92.375,0.0
187,193346,-93.875,94.875,0.0
188,194158,-100.5,101.5,0.0
189,194845,-84.875,85.875,0.0
190,195508,-81.875,82.875,0.0
191,196268,-94.0,95.0,0.0
192,197181,-113.125,114.125,0.0
193,197943,-94.25,95.25,0.0
194,198666,-89.375,90.375,0.0
195,199330,-82.0,83.0,0.0
196,199999,-82.625,83.625,0.0
197,200730,-90.375,91.375,0.0
198,201387,-81.125,82.125,0.0
199,202081,-85.75,86.75,0.0
200,202739,-81.25,82.25,0.0
201,203431,-85.5,86.5,0.0
202,204222,-97.875,98.875,0.0
203,204832,-75.25,76.25,0.0
204,205499,-82.375,83.375,0.0
205,206166,-82.375,83.375,0.0
206,206886,-89.0,90.0,0.0
207,207653,-94.875,95.875,0.0
208,208395,-91.75,92.75,0.0
209,209077,-84.25,85.25,0.0
210,209734,-81.125,82.125,0.0
211,210540,-99.75,100.75,0.0
212,211192,-80.5,81.5,0.0
213,211841,-80.125,81.125,0.0
214,212425,-72.0,73.0,0.0
215,213181,-93.5,94.5,0.0
216,213953,-95.5,96.5,0.0
217,214642,-85.125,86.125,0.0
218,215317,-83.375,84.375,0.0
219,215986,-82.625,83.625,0.0
220,216722,-91.0,92.0,0.0
221,217427,-87.125,88.125,0.0
222,218091,-82.0,83.0,0.0
223,218768,-83.625,84.625,0.0
224,219432,-82.0,83.0,0.0
225,220110,-83.75,84.75,0.0
226,220775,-82.125,83.125,0.0
227,221550,-95.875,96.875,0.0
228,222279,-90.125,91.125,0.0
229,222954,-83.375,84.375,0.0
230,223571,-76.125,77.125,0.0
231,224334,-94.375,95.375,0.0
232,225093,-93.875,94.875,0.0
233,225766,-83.125,84.125,0.0
234,226511,-92.125,93.125,0.0
235,227365,-105.75,106.75,0.0
236,228092,-89.875,90.875,0.0
237,228860,-95.0,96.0,0.0
238,229712,-105.5,106.5,0.0
239,230416,-87.0,88.0,0.0
240,231090,-83.25,84.25,0.0
241,231810,-89.0,90.0,0.0
242,232625,-100.875,101.875,0.0
243,233374,-92.625,93.625,0.0
244,234071,-86.125,87.125,0.0
245,234842,-95.375,96.375,0.0
246,235581,-91.375,92.375,0.0
247,236430,-105.125,106.125,0.0
248,237131,-86.625,87.625,0.0
249,237839,-87.5,88.5,0.0
250,238778,-116.375,117.375,0.0
251,239668,-110.25,111.25,0.0
252,240349,-84.125,85.125,0.0
253,241009,-81.5,82.5,0.0
254,241811,-99.25,100.25,0.0
255,242622,-100.375,101.375,0.0
256,243258,-78.5,79.5,0.0
257,243975,-88.625,89.625,0.0
258,244621,-79.75,80.75,0.0
259,245305,-84.5,85.5,0.0
260,245919,-75.75,76.75,0.0
261,246645,-89.75,90.75,0.0
262,247327,-84.25,85.25,0.0
263,248039,-88.0,89.0,0.0
264,248696,-81.125,82.125,0.0
265,249455,-93.875,94.875,0.0
266,250160,-87.125,88.125,0.0
267,251035,-108.375,109.375,0.0
268,251826,-97.875,98.875,0.0
269,252552,-89.75,90.75,0.0
270,253262,-87.75,88.75,0.0
271,253935,-83.125,84.125,0.0
272,254624,-85.125,86.125,0.0
273,255377,-93.125,94.125,0.0
274,256040,-81.875,82.875,0.0
275,256739,-86.375,87.375,0.0
276,257458,-88.875,89.875,0.0
277,258193,-90.875,91.875,0.0
278,258904,-87.875,88.875,0.0
279,259633,-90.125,91.125,0.0
280,260294,-81.625,82.625,0.0
281,261024,-90.25,91.25,0.0
282,261778,-93.25,94.25,0.0
283,262459,-84.125,85.125,0.0
284,263164,-87.125,88.125,0.0
285,263809,-79.625,80.625,0.0
286,264490,-84.125,85.125,0.0
287,265195,-87.125,88.125,0.0
288,265851,-81.0,82.0,0.0
289,266596,-92.125,93.125,0.0
290,267267,-82.875,83.875,0.0
291,267981,-88.25,89.25,0.0
292,268693,-88.0,89.0,0.0
293,269440,-92.375,93.375,0.0
294,270208,-95.0,96.0,0.0
295,271370,-144.25,145.25,0.0
296,272123,-93.125,94.125,0.0
297,272793,-82.75,83.75,0.0
