environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,305,0,0,-500.0,-500.0,500.0,1.0835306644439697,0.281070739030838,0.22312457859516144,-1.1134743690490723,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,305,4,16000,-500.0,-500.0,500.0,1.0841035842895508,0.28113853931427,0.2122628092765808,-1.1129541397094727,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,305,7,28000,-500.0,-500.0,500.0,1.0824790000915527,0.2774800658226013,0.2105909287929535,-1.1146447658538818,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,305,8,32000,-500.0,-500.0,500.0,1.083737850189209,0.2800135612487793,0.21891553699970245,-1.1133527755737305,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,10,40000,-500.0,-500.0,500.0,1.0834187269210815,0.27871739864349365,0.20918996632099152,-1.1137176752090454,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,13,52000,-500.0,-500.0,500.0,1.0842219591140747,0.2799842357635498,0.2200273871421814,-1.1129062175750732,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,16,64000,-500.0,-500.0,500.0,1.0838514566421509,0.27914541959762573,0.20997364819049835,-1.113312005996704,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,19,76000,-500.0,-500.0,500.0,1.0844279527664185,0.2804050147533417,0.20888131856918335,-1.1127041578292847,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,22,88000,-500.0,-500.0,500.0,1.0842913389205933,0.27985870838165283,0.21012122929096222,-1.1128627061843872,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,25,100000,-500.0,-500.0,500.0,1.0830156803131104,0.2779635787010193,0.20554284751415253,-1.1141606569290161,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,28,112000,-500.0,-500.0,500.0,1.0839895009994507,0.2798689603805542,0.21030518412590027,-1.1131409406661987,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,305,31,122880,-500.0,-500.0,500.0,1.0832618474960327,0.27859559655189514,0.20791026949882507,-1.113874077796936,0.0,False
