environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,637,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0807255506515503,0.2499552071094513,0.22768430411815643,-1.1173533201217651,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,637,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0951865911483765,0.30775144696235657,0.2297084927558899,-1.1020054817199707,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,637,100,400000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0976135730743408,0.3179485499858856,0.28573307394981384,-1.099611759185791,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,637,150,599824,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0963613986968994,0.31555765867233276,0.23951788246631622,-1.1008380651474,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,637,200,799674,-500.0,-498.65625,0.0,7.601397897755386,500.0,0.0,0.03125,1.09762442111969,0.3203156888484955,0.25868499279022217,-1.0995924472808838,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,637,249,995558,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.095251202583313,0.30344146490097046,0.2750589847564697,-1.1019710302352905,546.4135158976487,True
Acrobot-v1,gpomdp_logbarrier_handoff,637,250,999558,-500.0,-499.78125,0.0,1.2374368670764582,500.0,0.0,0.03125,1.0953123569488525,0.30416733026504517,0.2737303674221039,-1.101905107498169,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,251,1003558,-500.0,-495.78125,0.0,23.86485386504598,500.0,0.0,0.03125,1.095259189605713,0.3044224977493286,0.27839425206184387,-1.1019541025161743,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,300,1199315,-500.0,-497.59375,0.0,12.074658547232634,500.0,0.0,0.0625,1.088973045349121,0.28303250670433044,0.24685649573802948,-1.1082279682159424,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,350,1396350,-500.0,-490.03125,0.0,29.99191759404093,500.0,0.0,0.15625,1.0878866910934448,0.2916174530982971,0.24211129546165466,-1.1091241836547852,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,400,1514590,-126.15625,-130.5,106.03806662034462,17.55544213020842,127.09375,0.9375,1.0,0.864971399307251,0.14501170814037323,0.05999898165464401,-1.3546382188796997,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,450,1563103,-88.53125,-113.875,21.654150127445213,76.2295980108988,89.53125,1.0,0.96875,0.5966154932975769,0.07171989232301712,0.020543385297060013,-1.7566124200820923,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,500,1604298,-79.40625,-104.9375,12.22598864661246,35.781539212100654,80.40625,1.0,1.0,0.5396466851234436,0.060749124735593796,0.013755770400166512,-1.894485354423523,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,550,1645371,-79.46875,-98.75,10.239028352969008,26.924026924040387,80.46875,1.0,1.0,0.4712749719619751,0.04742954298853874,0.00864498969167471,-2.071915626525879,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,600,1684401,-80.625,-90.34375,15.533003365363284,15.42643180995193,81.625,1.0,1.0,0.3985976576805115,0.039293475449085236,0.005327423103153706,-2.2870230674743652,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,650,1722551,-86.1875,-93.65625,24.545464727922294,20.327336393111363,87.1875,1.0,1.0,0.3774552643299103,0.0354926772415638,0.00464746356010437,-2.373995304107666,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,700,1759678,-79.34375,-89.5625,10.040593013588198,27.51180098700169,80.34375,1.0,1.0,0.3347461223602295,0.02939375676214695,0.003228678135201335,-2.5265369415283203,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,750,1795610,-83.15625,-90.15625,13.164246238666994,27.236253561466857,84.15625,1.0,1.0,0.3036044239997864,0.026863861829042435,0.002779619302600622,-2.620070695877075,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,800,1831701,-81.21875,-95.375,14.823117026695053,30.368436500483046,82.21875,1.0,1.0,0.30185016989707947,0.026438618078827858,0.0028236827347427607,-2.626352548599243,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,850,1867817,-81.5,-86.0625,15.87044321189347,15.758126423756625,82.5,1.0,1.0,0.31117379665374756,0.028531406074762344,0.0027816016227006912,-2.607823610305786,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,900,1903595,-84.125,-87.78125,23.211162498163013,19.579011762928772,85.125,1.0,1.0,0.29245632886886597,0.026475774124264717,0.002683057449758053,-2.663226842880249,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,950,1938891,-81.1875,-86.53125,12.366545662103999,25.93289650169726,82.1875,1.0,1.0,0.27812013030052185,0.02532069943845272,0.002250384073704481,-2.7376461029052734,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,637,1000,1972984,-86.375,-85.96875,22.686858495329336,20.049108056743265,87.375,1.0,1.0,0.27069661021232605,0.024506399407982826,0.001957522938027978,-2.7987356185913086,0.0,False
