iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-1.7142,-1.7142,1.569215e-05,1.371584e+02,3.330913e+03,1.836861,0.605856,-2.2287,8.114,500.0,5.6352,1.4259,7.061
1,-0.2476,-0.2476,1.775380e-05,1.877628e+02,2.658037e+03,1.836559,0.605799,-1.545,7.8315,500.0,5.9649,0.7848,6.7497
2,0.9785,0.9785,1.361994e-05,1.250603e+02,2.766006e+03,1.836452,0.605798,-1.4574,7.5104,500.0,6.6428,0.7449,7.3877
3,1.2257,1.2257,1.401661e-05,1.313199e+02,2.655879e+03,1.836298,0.605784,-0.9684,7.3765,500.0,7.3579,0.7807,8.1386
4,0.7926,1.2257,2.344541e-05,1.731234e+02,3.497890e+03,1.835627,0.605566,-0.9382,8.0631,500.0,7.319,0.7444,8.0634
5,2.7379,2.7379,1.822036e-05,1.313067e+02,3.234108e+03,1.835365,0.605548,-0.4081,7.5958,500.0,6.7066,0.7565,7.4631
6,3.1465,3.1465,1.796284e-05,1.610441e+02,2.905566e+03,1.835743,0.605567,-0.244,8.0917,500.0,7.4717,0.7556,8.2274
7,3.8991,3.8991,1.714832e-05,1.166092e+02,2.963158e+03,1.835274,0.605547,-0.0775,7.2971,500.0,6.9531,0.785,7.7382
8,5.1177,5.1177,1.281825e-05,8.818073e+01,3.329912e+03,1.835305,0.605547,0.7436,7.3838,500.0,7.6791,0.7538,8.4329
9,5.8498,5.8498,1.085795e-05,1.657302e+02,2.961367e+03,1.835035,0.605493,0.0513,6.6604,500.0,6.9851,0.7708,7.7559
10,6.5085,6.5085,2.445526e-05,1.668482e+02,2.980641e+03,1.834867,0.605489,0.0335,7.7534,500.0,7.1661,0.7666,7.9327
11,6.6927,6.6927,1.772190e-05,1.041502e+02,2.965281e+03,1.834734,0.605475,0.5959,7.6388,500.0,6.877,0.7738,7.6508
12,6.8015,6.8015,1.952835e-05,1.123234e+02,2.956940e+03,1.833554,0.605391,0.5338,7.4173,500.0,7.47,0.7464,8.2164
