update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,546.4135158976487
2,8000,-500.0,500.0,546.4135158976487
3,12000,-500.0,500.0,546.4135158976487
4,16000,-500.0,500.0,546.4135158976487
5,20000,-500.0,500.0,546.4135158976487
6,24000,-500.0,500.0,546.4135158976487
7,27910,-488.5,488.75,546.4135158976487
8,31885,-496.75,496.875,546.4135158976487
9,35792,-488.25,488.375,546.4135158976487
10,39792,-500.0,500.0,546.4135158976487
11,43781,-498.5,498.625,546.4135158976487
12,47781,-500.0,500.0,546.4135158976487
13,51643,-482.625,482.75,546.4135158976487
14,55584,-492.375,492.625,546.4135158976487
15,59399,-476.625,476.875,546.4135158976487
16,63030,-453.375,453.875,546.4135158976487
17,66832,-474.875,475.25,546.4135158976487
18,70586,-468.75,469.25,546.4135158976487
19,74560,-496.625,496.75,546.4135158976487
20,78238,-459.25,459.75,546.4135158976487
21,81955,-464.125,464.625,546.4135158976487
22,85464,-437.875,438.625,546.4135158976487
23,88862,-424.0,424.75,546.4135158976487
24,92342,-434.25,435.0,546.4135158976487
25,95715,-421.0,421.625,546.4135158976487
26,99556,-479.5,480.125,546.4135158976487
27,102735,-396.75,397.375,546.4135158976487
28,106184,-430.5,431.125,546.4135158976487
29,109227,-379.5,380.375,546.4135158976487
30,112570,-417.125,417.875,546.4135158976487
31,115601,-378.0,378.875,546.4135158976487
32,118199,-323.875,324.75,546.4135158976487
33,121069,-357.875,358.75,546.4135158976487
34,123581,-313.125,314.0,546.4135158976487
35,126178,-323.75,324.625,546.4135158976487
36,129111,-365.625,366.625,546.4135158976487
37,131755,-329.625,330.5,546.4135158976487
38,134717,-369.375,370.25,546.4135158976487
39,136848,-265.375,266.375,546.4135158976487
40,139195,-292.375,293.375,546.4135158976487
41,141560,-294.625,295.625,546.4135158976487
42,143812,-280.5,281.5,546.4135158976487
43,145878,-257.25,258.25,546.4135158976487
44,148717,-353.875,354.875,546.4135158976487
45,150731,-250.75,251.75,546.4135158976487
46,152607,-233.5,234.5,546.4135158976487
47,154698,-260.375,261.375,546.4135158976487
48,157026,-290.0,291.0,546.4135158976487
49,159385,-293.875,294.875,546.4135158976487
50,161143,-218.75,219.75,546.4135158976487
51,163177,-253.25,254.25,546.4135158976487
52,165188,-250.375,251.375,546.4135158976487
53,167274,-259.75,260.75,546.4135158976487
54,169415,-266.625,267.625,546.4135158976487
55,171694,-283.875,284.875,546.4135158976487
56,173787,-260.625,261.625,546.4135158976487
57,176027,-279.125,280.0,546.4135158976487
58,178027,-249.125,250.0,546.4135158976487
59,180105,-258.75,259.75,546.4135158976487
60,182202,-261.25,262.125,546.4135158976487
61,184030,-227.5,228.5,546.4135158976487
62,186087,-256.125,257.125,546.4135158976487
63,188004,-238.625,239.625,546.4135158976487
64,190524,-314.0,315.0,546.4135158976487
65,192665,-266.625,267.625,546.4135158976487
66,195038,-295.625,296.625,546.4135158976487
67,197388,-292.75,293.75,546.4135158976487
68,199725,-291.125,292.125,546.4135158976487
69,201884,-268.875,269.875,546.4135158976487
70,204530,-329.875,330.75,546.4135158976487
71,206605,-258.375,259.375,546.4135158976487
72,209288,-334.5,335.375,546.4135158976487
73,211331,-254.375,255.375,546.4135158976487
74,213177,-229.75,230.75,546.4135158976487
75,215259,-259.25,260.25,546.4135158976487
76,217276,-251.125,252.125,546.4135158976487
77,219828,-318.125,319.0,546.4135158976487
78,222331,-311.875,312.875,546.4135158976487
79,224832,-311.75,312.625,546.4135158976487
80,227107,-283.375,284.375,546.4135158976487
81,229473,-294.75,295.75,546.4135158976487
82,231751,-283.75,284.75,546.4135158976487
83,234488,-341.375,342.125,546.4135158976487
84,236851,-294.375,295.375,546.4135158976487
85,238680,-227.625,228.625,546.4135158976487
86,241040,-294.0,295.0,546.4135158976487
87,243224,-272.0,273.0,546.4135158976487
88,245265,-254.125,255.125,546.4135158976487
89,247454,-272.625,273.625,546.4135158976487
90,249884,-302.75,303.75,546.4135158976487
91,252146,-281.75,282.75,546.4135158976487
92,254362,-276.125,277.0,546.4135158976487
93,256511,-267.625,268.625,546.4135158976487
94,258619,-262.5,263.5,546.4135158976487
95,261467,-355.0,356.0,546.4135158976487
96,263715,-280.0,281.0,546.4135158976487
97,266127,-300.5,301.5,546.4135158976487
98,268799,-333.0,334.0,546.4135158976487
99,271441,-329.25,330.25,546.4135158976487
100,273869,-302.5,303.5,546.4135158976487
101,275791,-239.25,240.25,546.4135158976487
102,277938,-267.375,268.375,546.4135158976487
103,279959,-251.625,252.625,546.4135158976487
104,282470,-312.875,313.875,546.4135158976487
105,284375,-237.125,238.125,546.4135158976487
106,286735,-294.0,295.0,546.4135158976487
107,289017,-284.25,285.25,546.4135158976487
108,291058,-254.125,255.125,546.4135158976487
109,292825,-219.875,220.875,546.4135158976487
110,294674,-230.125,231.125,546.4135158976487
111,296876,-274.375,275.25,546.4135158976487
112,299397,-314.125,315.125,546.4135158976487
113,301214,-226.125,227.125,546.4135158976487
114,303438,-277.0,278.0,546.4135158976487
115,305339,-236.625,237.625,546.4135158976487
116,307287,-242.5,243.5,546.4135158976487
117,309255,-245.0,246.0,546.4135158976487
118,311459,-274.5,275.5,546.4135158976487
119,313427,-245.0,246.0,546.4135158976487
120,315419,-248.0,249.0,546.4135158976487
121,317192,-220.625,221.625,546.4135158976487
122,319484,-285.5,286.5,546.4135158976487
123,321460,-246.0,247.0,546.4135158976487
124,323233,-220.625,221.625,546.4135158976487
125,325409,-271.0,272.0,546.4135158976487
126,327227,-226.25,227.25,546.4135158976487
127,329116,-235.125,236.125,546.4135158976487
128,331075,-243.875,244.875,546.4135158976487
129,333525,-305.25,306.25,546.4135158976487
130,335467,-241.75,242.75,546.4135158976487
131,337412,-242.125,243.125,546.4135158976487
132,339653,-279.125,280.125,546.4135158976487
133,341446,-223.125,224.125,546.4135158976487
134,343598,-268.0,269.0,546.4135158976487
135,345501,-236.875,237.875,546.4135158976487
136,347554,-255.625,256.625,546.4135158976487
137,350111,-318.75,319.625,546.4135158976487
138,352288,-271.125,272.125,546.4135158976487
139,354291,-249.5,250.375,546.4135158976487
140,356473,-271.75,272.75,546.4135158976487
141,358166,-210.625,211.625,546.4135158976487
142,359894,-215.0,216.0,546.4135158976487
143,361344,-180.25,181.25,546.4135158976487
144,363157,-225.625,226.625,546.4135158976487
145,364970,-225.625,226.625,546.4135158976487
146,366632,-206.75,207.75,546.4135158976487
147,368541,-237.625,238.625,546.4135158976487
148,370554,-250.625,251.625,546.4135158976487
149,372214,-206.5,207.5,546.4135158976487
150,374011,-223.625,224.625,546.4135158976487
151,376053,-254.25,255.25,546.4135158976487
152,377724,-207.875,208.875,546.4135158976487
153,379886,-269.25,270.25,546.4135158976487
154,381831,-242.125,243.125,546.4135158976487
155,383777,-242.25,243.25,546.4135158976487
156,385527,-217.75,218.75,546.4135158976487
157,387420,-235.625,236.625,546.4135158976487
158,389473,-255.625,256.625,546.4135158976487
159,391490,-251.125,252.125,546.4135158976487
160,393342,-230.5,231.5,546.4135158976487
161,395178,-228.5,229.5,546.4135158976487
162,397453,-283.5,284.375,546.4135158976487
163,399091,-203.75,204.75,546.4135158976487
164,400621,-190.25,191.25,546.4135158976487
165,402615,-248.25,249.25,546.4135158976487
166,404514,-236.375,237.375,546.4135158976487
167,406767,-280.875,281.625,546.4135158976487
168,408659,-235.5,236.5,546.4135158976487
169,410681,-251.875,252.75,546.4135158976487
170,412317,-203.5,204.5,546.4135158976487
171,414096,-221.375,222.375,546.4135158976487
172,415760,-207.0,208.0,546.4135158976487
173,417792,-253.125,254.0,546.4135158976487
174,419659,-232.5,233.375,546.4135158976487
175,421281,-201.75,202.75,546.4135158976487
176,422945,-207.0,208.0,546.4135158976487
177,425220,-283.5,284.375,546.4135158976487
178,427349,-265.25,266.125,546.4135158976487
