environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,310,0,0,-500.0,-500.0,500.0,1.0861308574676514,0.2818240821361542,0.21657556295394897,-1.11106538772583,0.0,False
Acrobot-v1,gpomdp_reward_only,310,4,16000,-500.0,-500.0,500.0,1.0857491493225098,0.280948668718338,0.21500876545906067,-1.1114548444747925,0.0,False
Acrobot-v1,gpomdp_reward_only,310,7,28000,-500.0,-500.0,500.0,1.0856868028640747,0.28122979402542114,0.21638639271259308,-1.1114963293075562,0.0,False
Acrobot-v1,gpomdp_reward_only,310,10,40000,-500.0,-500.0,500.0,1.0858368873596191,0.28175926208496094,0.21611663699150085,-1.1113505363464355,0.0,False
Acrobot-v1,gpomdp_reward_only,310,13,52000,-500.0,-500.0,500.0,1.0852696895599365,0.28081074357032776,0.21376654505729675,-1.1119364500045776,0.0,False
Acrobot-v1,gpomdp_reward_only,310,16,64000,-500.0,-500.0,500.0,1.086145281791687,0.28259944915771484,0.21681998670101166,-1.111025094985962,0.0,False
Acrobot-v1,gpomdp_reward_only,310,19,76000,-500.0,-482.8,500.0,1.0860919952392578,0.28298595547676086,0.2182723879814148,-1.11104416847229,0.0,False
Acrobot-v1,gpomdp_reward_only,310,22,88000,-500.0,-500.0,500.0,1.0865377187728882,0.2832793593406677,0.21966756880283356,-1.1105825901031494,0.0,False
Acrobot-v1,gpomdp_reward_only,310,25,99964,-500.0,-500.0,500.0,1.0855952501296997,0.28261998295783997,0.21780401468276978,-1.1115493774414062,0.0,False
Acrobot-v1,gpomdp_reward_only,310,28,111964,-500.0,-500.0,500.0,1.0861303806304932,0.28377461433410645,0.21396203339099884,-1.1109919548034668,0.0,False
Acrobot-v1,gpomdp_reward_only,310,31,122880,-500.0,-500.0,500.0,1.0858798027038574,0.28371700644493103,0.21570412814617157,-1.1112675666809082,0.0,False
