iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-162.6171,-162.6171,7.294259e-05,8.390192e+02,1.695272e+04,5.513629,0.606734,-41.906,30.7871,500.0,7.0636,1.6549,8.7186
1,-153.0259,-153.0259,6.870273e-05,7.624072e+02,1.726596e+04,5.513637,0.606734,-38.5774,29.9318,500.0,8.5788,1.549,10.1279
2,-152.8003,-152.8003,5.942177e-05,7.643277e+02,1.595847e+04,5.511536,0.606623,-38.4048,28.6431,500.0,8.4265,1.3686,9.7951
3,-164.3489,-152.8003,7.715251e-05,9.565536e+02,1.647230e+04,5.512311,0.606631,-41.3877,30.0611,500.0,8.7114,1.3601,10.0715
4,-158.083,-152.8003,6.313014e-05,7.666924e+02,1.729185e+04,5.512474,0.606633,-40.2858,29.1777,500.0,7.8588,1.4627,9.3215
5,-163.0088,-152.8003,7.067918e-05,9.623531e+02,1.679401e+04,5.511429,0.606622,-41.2575,30.0284,500.0,7.7296,1.4954,9.225
6,-146.4701,-146.4701,5.981312e-05,7.707070e+02,1.562006e+04,5.511246,0.606622,-36.735,27.3492,500.0,8.3296,1.4133,9.7429
7,-153.6219,-146.4701,6.115801e-05,7.702720e+02,1.701661e+04,5.511536,0.606623,-38.6919,30.2701,500.0,8.9587,1.5057,10.4645
8,-144.0425,-144.0425,6.741061e-05,9.105751e+02,1.609862e+04,5.510767,0.606597,-35.9697,28.7983,500.0,7.725,1.4311,9.1561
9,-151.9978,-144.0425,5.955527e-05,7.996160e+02,1.581952e+04,5.510761,0.606597,-37.4368,28.6125,500.0,7.8762,1.4358,9.3121
10,-153.1484,-144.0425,6.264910e-05,8.561810e+02,1.539104e+04,5.510793,0.606598,-38.5287,28.5533,500.0,7.9545,1.4165,9.371
11,-148.6003,-144.0425,6.053768e-05,8.020292e+02,1.708759e+04,5.509597,0.606588,-37.132,29.9119,500.0,8.8801,1.3849,10.265
12,-137.9344,-137.9344,5.587889e-05,6.487632e+02,1.559838e+04,5.510711,0.606597,-34.3338,27.2486,500.0,7.3289,1.4817,8.8106
13,-140.823,-137.9344,5.617239e-05,7.063449e+02,1.565096e+04,5.509437,0.60622,-35.7599,27.3613,500.0,7.7279,1.4039,9.1318
14,-151.1465,-137.9344,6.868951e-05,8.375134e+02,1.707814e+04,5.508792,0.606218,-38.0735,29.1425,500.0,7.2131,1.4794,8.6924
15,-149.8172,-137.9344,6.972007e-05,1.060261e+03,1.659079e+04,5.508041,0.606209,-37.2481,28.5961,500.0,8.0407,1.3534,9.3941
16,-138.8811,-137.9344,5.426821e-05,7.365486e+02,1.733662e+04,5.509091,0.606218,-35.3998,28.2563,500.0,7.9768,1.4054,9.3822
17,-139.6388,-137.9344,6.301689e-05,8.923578e+02,1.593744e+04,5.509,0.606218,-35.1595,27.4462,500.0,8.3661,1.4534,9.8195
18,-133.1544,-133.1544,6.197829e-05,8.728993e+02,1.546363e+04,5.508866,0.606218,-33.3226,28.1396,500.0,7.421,1.4687,8.8898
19,-133.1355,-133.1355,5.903558e-05,8.534390e+02,1.573473e+04,5.508911,0.606218,-32.8554,27.4952,500.0,9.2391,1.4335,10.6726
20,-134.962,-133.1355,6.019025e-05,8.453002e+02,1.554976e+04,5.507247,0.606183,-32.7771,27.1594,500.0,8.537,1.4243,9.9613
21,-124.2783,-124.2783,5.566425e-05,7.879676e+02,1.484154e+04,5.507306,0.606183,-31.4501,25.4853,500.0,7.373,1.4272,8.8002
22,-123.0711,-123.0711,5.464715e-05,7.552830e+02,1.449574e+04,5.507718,0.606185,-31.6575,25.8108,500.0,8.4269,1.5451,9.9721
23,-127.3131,-123.0711,5.251306e-05,7.210632e+02,1.492126e+04,5.508754,0.606218,-32.9953,26.0151,500.0,7.5457,1.4575,9.0032
24,-126.8625,-123.0711,5.588470e-05,7.618313e+02,1.497064e+04,5.509836,0.606588,-31.7143,27.0663,500.0,7.5717,1.3569,8.9286
25,-116.4573,-116.4573,5.331779e-05,7.854576e+02,1.503299e+04,5.508781,0.606218,-29.319,26.1569,500.0,8.3186,1.5485,9.8672
26,-125.9728,-116.4573,5.043624e-05,7.401569e+02,1.380759e+04,5.508847,0.606218,-31.4618,26.0375,500.0,9.0453,1.4019,10.4472
27,-128.6854,-116.4573,5.001134e-05,6.816455e+02,1.541846e+04,5.50798,0.606209,-32.8833,26.5786,500.0,9.1439,1.4968,10.6407
28,-117.543,-116.4573,5.721391e-05,7.892524e+02,1.501622e+04,5.507873,0.606186,-29.2277,26.8399,500.0,6.9775,1.3954,8.3729
29,-121.7905,-116.4573,5.377305e-05,6.800461e+02,1.511338e+04,5.507426,0.606184,-30.9358,26.608,500.0,8.39,1.4036,9.7937
30,-115.4893,-115.4893,5.254626e-05,8.478242e+02,1.416062e+04,5.506762,0.606177,-29.1551,26.3363,500.0,8.6276,1.4893,10.1169
31,-110.4459,-110.4459,5.253053e-05,7.796566e+02,1.477394e+04,5.506965,0.606177,-27.3061,25.3983,500.0,8.4946,1.3763,9.8709
32,-111.4339,-110.4459,3.911741e-05,7.232573e+02,1.279437e+04,5.506383,0.606175,-27.8246,23.7189,500.0,8.4396,1.4595,9.8991
33,-112.8096,-110.4459,7.222245e-05,9.552095e+02,1.732322e+04,5.506373,0.606175,-28.3738,27.6409,500.0,7.8931,1.4254,9.3185
34,-110.5514,-110.4459,5.624818e-05,8.178066e+02,1.497140e+04,5.506775,0.606177,-27.5194,27.0552,500.0,8.2536,1.483,9.7366
35,-109.3685,-109.3685,5.621467e-05,8.144797e+02,1.428605e+04,5.504715,0.606071,-27.8132,25.6091,500.0,8.2881,1.4266,9.7147
36,-95.3006,-95.3006,4.724411e-05,6.637687e+02,1.328302e+04,5.501956,0.604891,-23.9543,24.4283,500.0,8.9518,1.4848,10.4366
37,-110.7792,-95.3006,5.628693e-05,7.993206e+02,1.500235e+04,5.502133,0.604892,-27.5772,26.4456,500.0,8.4328,1.4814,9.9141
38,-114.3888,-95.3006,5.622409e-05,7.562071e+02,1.408310e+04,5.50212,0.604892,-29.3717,25.3691,500.0,8.2596,1.4296,9.6892
39,-109.3449,-95.3006,5.195486e-05,7.970455e+02,1.412556e+04,5.501808,0.60489,-27.834,25.3821,500.0,8.3976,1.3869,9.7845
40,-105.6599,-95.3006,4.307982e-05,6.564193e+02,1.315708e+04,5.501558,0.604889,-26.3861,24.5704,500.0,8.8759,1.3607,10.2366
41,-101.3073,-95.3006,5.486313e-05,7.035530e+02,1.475770e+04,5.499336,0.604761,-26.2334,25.3887,500.0,8.7313,1.46,10.1913
42,-102.0729,-95.3006,5.149789e-05,7.636166e+02,1.535476e+04,5.50018,0.604856,-25.2926,25.5244,500.0,7.5826,1.382,8.9646
43,-101.7859,-95.3006,4.870900e-05,8.173481e+02,1.378539e+04,5.499988,0.604855,-25.8545,25.3776,500.0,8.8486,1.4761,10.3247
44,-106.9086,-95.3006,5.482529e-05,7.871923e+02,1.352161e+04,5.499024,0.60476,-27.1619,25.0204,500.0,9.2028,1.4271,10.6299
45,-100.476,-95.3006,5.283792e-05,7.977539e+02,1.398527e+04,5.498067,0.604729,-24.5663,24.0728,500.0,9.2061,1.4959,10.7021
46,-110.2953,-95.3006,6.171530e-05,8.893526e+02,1.472931e+04,5.49709,0.60472,-28.155,26.972,500.0,8.1349,1.482,9.617
47,-96.8933,-95.3006,5.239302e-05,7.153076e+02,1.439478e+04,5.49705,0.60472,-23.826,25.3368,500.0,8.2447,1.469,9.7138
48,-101.8253,-95.3006,4.901386e-05,8.058148e+02,1.367035e+04,5.497481,0.604726,-25.5648,24.3727,500.0,8.4363,1.3215,9.7578
49,-92.8877,-92.8877,4.101859e-05,6.624868e+02,1.303305e+04,5.497466,0.604726,-24.1273,23.0589,500.0,6.8965,1.375,8.2715
50,-98.4534,-92.8877,5.453967e-05,8.513460e+02,1.375755e+04,5.496842,0.604718,-24.8062,24.5014,500.0,8.2578,1.422,9.6798
51,-89.6541,-89.6541,4.541693e-05,7.987285e+02,1.329233e+04,5.49556,0.604342,-22.685,23.285,500.0,9.1039,1.3782,10.4822
52,-89.4521,-89.4521,5.359806e-05,7.056014e+02,1.469952e+04,5.495671,0.604342,-22.4592,24.0572,500.0,8.3011,1.3464,9.6474
53,-92.6996,-89.4521,4.284338e-05,6.912537e+02,1.310023e+04,5.495147,0.604339,-23.7413,23.2333,500.0,8.6009,1.414,10.0149
54,-89.384,-89.384,4.434292e-05,7.826291e+02,1.244008e+04,5.494408,0.604314,-21.7262,24.9021,500.0,7.4487,1.485,8.9337
55,-94.134,-89.384,4.228216e-05,6.783505e+02,1.239474e+04,5.494058,0.604307,-23.606,22.3583,500.0,7.9867,1.494,9.4807
