environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
CartPole-v1,gpomdp_reward_only,102,0,0,9.333333333333334,21.666666666666668,9.333333333333334,0.6919313073158264,0.4770027995109558,0.45998114347457886,-0.6943644285202026,0.0,False
CartPole-v1,gpomdp_reward_only,102,3,1536,26.0,16.0,26.0,0.6926971077919006,0.48723915219306946,0.470929354429245,-0.6935974955558777,0.0,False
CartPole-v1,gpomdp_reward_only,102,6,3072,70.0,21.666666666666668,70.0,0.6923686265945435,0.48363247513771057,0.4600917398929596,-0.6939266324043274,0.0,False
CartPole-v1,gpomdp_reward_only,102,9,4608,48.0,44.666666666666664,48.0,0.6921469569206238,0.4810655415058136,0.44981706142425537,-0.6941487789154053,0.0,False
CartPole-v1,gpomdp_reward_only,102,12,6144,46.333333333333336,26.666666666666668,46.333333333333336,0.691634476184845,0.47750455141067505,0.43620601296424866,-0.6946637630462646,0.0,False
CartPole-v1,gpomdp_reward_only,102,15,7680,52.0,19.333333333333332,52.0,0.6881720423698425,0.45745906233787537,0.3951951861381531,-0.6981569528579712,0.0,False
CartPole-v1,gpomdp_reward_only,102,18,9216,40.0,15.333333333333334,40.0,0.6881420016288757,0.45744481682777405,0.3957171142101288,-0.6981872916221619,0.0,False
CartPole-v1,gpomdp_reward_only,102,21,10752,52.0,28.333333333333332,52.0,0.6881169080734253,0.45967918634414673,0.38769564032554626,-0.698219895362854,0.0,False
CartPole-v1,gpomdp_reward_only,102,24,12288,54.0,26.333333333333332,54.0,0.6879854798316956,0.4566419720649719,0.3897760510444641,-0.6983450055122375,0.0,False
CartPole-v1,gpomdp_reward_only,102,27,13824,157.33333333333334,44.666666666666664,157.33333333333334,0.6855058073997498,0.4528122842311859,0.30808863043785095,-0.7009455561637878,0.0,False
CartPole-v1,gpomdp_reward_only,102,30,15360,119.33333333333333,27.666666666666668,119.33333333333333,0.6834630966186523,0.44255778193473816,0.33686766028404236,-0.7029861211776733,0.0,False
