iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,5.7338,5.7338,6.051317e-04,6.211834e+00,9.940521e+00,2.761135,0.607418,0.1439,3.3567,16.6,1.2865,0.1036,1.3901
1,5.4835,5.7338,3.122352e-04,3.799062e+00,8.403672e+00,2.764096,0.607997,0.345,3.1762,15.3,1.0549,0.0084,1.0633
2,5.7335,5.7338,3.480996e-04,4.320721e+00,1.037821e+01,2.761406,0.607483,0.1796,3.1378,16.9,1.0178,0.0062,1.0241
3,6.1381,6.1381,5.036900e-04,4.408937e+00,1.177854e+01,2.757461,0.606685,0.4302,3.5938,17.2,1.185,0.0128,1.1978
4,6.2763,6.2763,2.810969e-04,3.973267e+00,1.074412e+01,2.763359,0.607894,0.6496,3.2493,16.65,0.8265,0.0102,0.8367
5,6.3004,6.3004,4.699873e-04,4.350794e+00,1.020010e+01,2.761597,0.607524,0.4438,3.4964,17.01,1.1304,0.0245,1.1549
6,6.805,6.805,5.274712e-04,5.645389e+00,1.162754e+01,2.766582,0.608561,0.8893,3.6638,17.66,1.2711,0.0105,1.2817
7,6.5359,6.805,4.160703e-04,4.948135e+00,9.747505e+00,2.773847,0.610045,0.549,3.6071,17.8,1.2091,0.0208,1.23
8,7.2911,7.2911,4.912626e-04,3.985675e+00,1.064804e+01,2.771034,0.609478,1.1485,3.8439,18.3,1.0221,0.0657,1.0878
9,7.3896,7.3896,3.418430e-04,4.239734e+00,1.030527e+01,2.768342,0.608952,1.4229,3.7181,17.49,0.9686,0.0386,1.0072
10,7.5061,7.5061,4.140135e-04,5.215047e+00,9.915219e+00,2.762627,0.607827,1.4723,3.833,17.69,1.0969,0.106,1.2029
11,8.2389,8.2389,5.516339e-04,5.324840e+00,1.090567e+01,2.756275,0.606532,2.0381,4.2254,17.85,1.0231,0.1088,1.1319
12,8.4442,8.4442,7.210615e-04,5.444006e+00,1.305476e+01,2.748153,0.604919,2.1546,5.3801,18.77,1.1595,0.1291,1.2885
13,8.6708,8.6708,5.388144e-04,5.602580e+00,1.153205e+01,2.743157,0.603909,1.877,4.7585,19.89,1.2177,0.0338,1.2515
14,9.4705,9.4705,1.009866e-03,6.965016e+00,1.525496e+01,2.753603,0.606103,3.1753,9.7159,20.45,1.5092,0.0118,1.521
15,12.04,12.04,1.157252e-03,7.367586e+00,1.908761e+01,2.751425,0.605647,4.8021,9.6517,22.34,1.8203,0.0681,1.8883
16,14.4371,14.4371,9.170949e-04,7.181459e+00,1.316011e+01,2.747635,0.604934,7.0839,13.791,24.78,1.579,0.013,1.592
17,14.2685,14.4371,9.973309e-04,7.531482e+00,1.352739e+01,2.738225,0.60304,7.9184,14.5819,22.99,2.0034,0.0719,2.0752
18,17.7235,17.7235,9.434911e-04,7.516826e+00,1.611326e+01,2.733568,0.602103,11.0406,19.5105,25.88,2.0403,0.0792,2.1195
19,23.4318,23.4318,1.662566e-03,9.457974e+00,1.899713e+01,2.736851,0.602739,15.9276,23.3774,29.45,2.1955,0.0326,2.228
20,27.4739,27.4739,1.760610e-03,1.067966e+01,1.903450e+01,2.732169,0.601849,19.3483,24.3,29.95,2.0324,0.0187,2.0512
21,39.2918,39.2918,1.807126e-03,1.085365e+01,1.763212e+01,2.722403,0.599812,28.3851,28.4511,35.98,2.4655,0.0321,2.4977
22,48.9821,48.9821,2.800768e-03,1.276697e+01,2.567548e+01,2.714931,0.598335,34.6174,30.3641,39.27,2.5633,0.0266,2.5899
23,63.913,63.913,2.755289e-03,1.171870e+01,2.883646e+01,2.711479,0.597656,41.0068,30.4893,48.35,2.5811,0.0218,2.6029
24,73.1314,73.1314,1.975105e-03,9.627698e+00,2.823473e+01,2.700609,0.595488,45.4161,30.4124,50.5,2.4368,0.0256,2.4624
25,82.0648,82.0648,1.779488e-03,6.753954e+00,2.896206e+01,2.694565,0.594312,48.5438,29.6457,53.61,2.5129,0.1097,2.6226
26,93.675,93.675,2.075764e-03,9.108382e+00,3.281657e+01,2.69021,0.59342,53.6113,30.9847,59.8,3.2426,0.0226,3.2652
27,99.1293,99.1293,3.626880e-03,1.004109e+01,3.398106e+01,2.692974,0.594054,56.3929,31.6734,63.59,3.3217,0.0303,3.352
28,108.2025,108.2025,2.403083e-03,9.912357e+00,3.162082e+01,2.688969,0.593117,60.8181,32.3163,64.66,3.5793,0.1725,3.7517
