environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,500.0,1.0610469579696655,0.21280284225940704,0.19523513317108154,-1.1395118236541748,0.0,False
Acrobot-v1,gpomdp_reward_only,191,5,5120,-500.0,-500.0,500.0,1.0609928369522095,0.21321940422058105,0.19694778323173523,-1.1394410133361816,0.0,False
Acrobot-v1,gpomdp_reward_only,191,10,10240,-500.0,-500.0,500.0,1.060999870300293,0.2131451666355133,0.19833937287330627,-1.1394280195236206,0.0,False
Acrobot-v1,gpomdp_reward_only,191,15,15360,-500.0,-500.0,500.0,1.0597490072250366,0.21159778535366058,0.19813837110996246,-1.1407842636108398,0.0,False
Acrobot-v1,gpomdp_reward_only,191,20,20480,-500.0,-500.0,500.0,1.0588064193725586,0.20974674820899963,0.1981201320886612,-1.1419533491134644,0.0,False
Acrobot-v1,gpomdp_reward_only,191,25,25600,-500.0,-500.0,500.0,1.059670090675354,0.21083775162696838,0.1965399980545044,-1.1410268545150757,0.0,False
Acrobot-v1,gpomdp_reward_only,191,30,30720,-500.0,-500.0,500.0,1.0590403079986572,0.2091442048549652,0.197488933801651,-1.1418583393096924,0.0,False
Acrobot-v1,gpomdp_reward_only,191,35,35840,-500.0,-500.0,500.0,1.0598387718200684,0.21001261472702026,0.1989329755306244,-1.1409995555877686,0.0,False
Acrobot-v1,gpomdp_reward_only,191,40,40960,-500.0,-500.0,500.0,1.0609711408615112,0.21165397763252258,0.20003046095371246,-1.1397112607955933,0.0,False
Acrobot-v1,gpomdp_reward_only,191,45,46080,-500.0,-500.0,500.0,1.0613545179367065,0.211257666349411,0.20125868916511536,-1.1394375562667847,0.0,False
Acrobot-v1,gpomdp_reward_only,191,50,51200,-500.0,-500.0,500.0,1.0618641376495361,0.21329109370708466,0.19884899258613586,-1.1387221813201904,0.0,False
