method,seed,update,true_environment_steps_before_update,beta,barrier_active,reward_gradient_norm,barrier_gradient_norm,regularizer_gradient_norm,total_gradient_norm,naturalized_reward_norm,naturalized_barrier_norm,euclidean_barrier_to_reward_ratio,natural_barrier_to_reward_ratio,euclidean_cosine,euclidean_cosine_defined,natural_cosine,natural_cosine_defined,realized_kl,damping,valid,invalid_reason,target_kl,predicted_kl,scale_factor,gradient_norm,natural_direction_norm,quadratic_form,solve_residual,fisher_condition_number,damped_condition_number
npg_reward_only,719,0,0,0.0,False,188.04244995117188,0.12134454399347305,0.0,188.04244995117188,3724.146728515625,0.0,0.0,0.0,0.8337918519973755,True,nan,False,0.0014850732404738665,0.01,True,,0.001,0.0010000000474974513,0.00011658256698865443,188.04244995117188,3724.146728515625,147150.859375,9.16148565011099e-05,471094976.0,85.09840393066406
npg_reward_only,719,1,4000,0.0,False,117.76667785644531,0.10927972942590714,0.0,117.76667785644531,3000.001708984375,0.0,0.0,0.0,0.2130812108516693,True,nan,False,0.0007424174691550434,0.01,True,,0.001,0.0009999999310821295,0.00012804922880604863,117.76667785644531,3000.001708984375,121976.46875,3.848695632768795e-05,1043535040.0,82.83033752441406
npg_reward_only,719,2,8000,0.0,False,359.78533935546875,0.10938290506601334,0.0,359.78533935546875,4195.45751953125,0.0,0.0,0.0,-0.2288351207971573,True,nan,False,0.0009690312435850501,0.01,True,,0.001,0.0010000001639127731,8.444309787591919e-05,359.78533935546875,4195.45751953125,280479.875,0.00013291893992573023,877715392.0,81.4396743774414
npg_reward_only,719,3,12000,0.0,False,298.32879638671875,0.13164353370666504,0.0,298.32879638671875,4414.02783203125,0.0,0.0,0.0,0.25053226947784424,True,nan,False,0.001086394302546978,0.01,True,,0.001,0.0009999999310821295,6.420171121135354e-05,298.32879638671875,4414.02783203125,485217.875,0.00021406913583632559,1346559104.0,96.51455688476562
npg_reward_only,719,4,16000,0.0,False,422.4096984863281,0.13532200455665588,0.0,422.4096984863281,4006.36962890625,0.0,0.0,0.0,-0.9376731514930725,True,nan,False,0.0008130130590870976,0.01,True,,0.001,0.0010000001639127731,7.560427184216678e-05,422.4096984863281,4006.36962890625,349894.6875,9.689415310276672e-05,173757088.0,99.21967315673828
npg_reward_only,719,5,20000,0.0,False,243.3855743408203,0.16127175092697144,0.0,243.3855743408203,3527.607666015625,0.0,0.0,0.0,0.14408577978610992,True,nan,False,0.0006843980518169701,0.01,True,,0.001,0.0010000000474974513,8.416574564762414e-05,243.3855743408203,3527.607666015625,282331.46875,5.927746678935364e-05,645284288.0,100.95509338378906
npg_reward_only,719,6,24000,0.0,False,261.2630310058594,0.1625853180885315,0.0,261.2630310058594,5441.44921875,0.0,0.0,0.0,0.6191627979278564,True,nan,False,0.001254819449968636,0.01,True,,0.001,0.000999999581836164,7.282089063664898e-05,261.2630310058594,5441.44921875,377153.375,0.0002381534723099321,354819872.0,92.81373596191406
npg_reward_only,719,7,27922,0.0,False,255.82730102539062,0.15488587319850922,0.0,255.82730102539062,4916.3388671875,0.0,0.0,0.0,-0.21475496888160706,True,nan,False,0.0010416818549856544,0.01,True,,0.001,0.0009999998146668077,7.357516005868092e-05,255.82730102539062,4916.3388671875,369460.125,8.348089613718912e-05,169679728.0,110.40064239501953
npg_reward_only,719,8,31922,0.0,False,109.82701873779297,0.15718451142311096,0.0,109.82701873779297,4562.4150390625,0.0,0.0,0.0,0.2614113986492157,True,nan,False,0.0019515870371833444,0.01,True,,0.001,0.0009999999310821295,0.00011817986523965374,109.82701873779297,4562.4150390625,143200.0,8.158601121976972e-05,216512208.0,99.45281219482422
npg_reward_only,719,9,35815,0.0,False,254.77734375,0.14719843864440918,0.0,254.77734375,2834.65625,0.0,0.0,0.0,0.08488565683364868,True,nan,False,0.0010080005740746856,0.01,True,,0.001,0.0010000000474974513,0.00013019415200687945,254.77734375,2834.65625,117990.5,9.423121809959412e-05,1514141184.0,140.85850524902344
npg_reward_only,719,10,39815,0.0,False,312.32379150390625,0.18597044050693512,0.0,312.32379150390625,6274.3642578125,0.0,0.0,0.0,0.48232659697532654,True,nan,False,0.0007110641454346478,0.01,True,,0.001,0.0009999996982514858,6.067936556064524e-05,312.32379150390625,6274.3642578125,543185.25,0.00022073692525736988,444014784.0,126.97433471679688
npg_reward_only,719,11,43815,0.0,False,209.40162658691406,0.17636747658252716,0.0,209.40162658691406,4378.853515625,0.0,0.0,0.0,0.5660402178764343,True,nan,False,0.0008908885647542775,0.01,True,,0.001,0.0010000001639127731,9.209515701513737e-05,209.40162658691406,4378.853515625,235806.875,7.443951471941546e-05,1413333504.0,128.87374877929688
npg_reward_only,719,12,47815,0.0,False,336.8758544921875,0.15556791424751282,0.0,336.8758544921875,3984.45458984375,0.0,0.0,0.0,0.7888106107711792,True,nan,False,0.0008967409376055002,0.01,True,,0.001,0.0009999999310821295,8.719748439034447e-05,336.8758544921875,3984.45458984375,263040.1875,0.00012772819900419563,575986112.0,132.53411865234375
npg_reward_only,719,13,51815,0.0,False,478.117431640625,0.12544740736484528,0.0,478.117431640625,3809.158203125,0.0,0.0,0.0,-0.300136536359787,True,nan,False,0.0010776434792205691,0.01,True,,0.001,0.0010000000474974513,5.463697380037047e-05,478.117431640625,3809.158203125,669972.1875,0.00017478298104833812,1784994944.0,136.58038330078125
npg_reward_only,719,14,55815,0.0,False,243.3903350830078,0.157236710190773,0.0,243.3903350830078,3146.008056640625,0.0,0.0,0.0,0.5847191214561462,True,nan,False,0.001209616893902421,0.01,True,,0.001,0.0010000001639127731,0.00011185426410520449,243.3903350830078,3146.008056640625,159854.515625,9.533928096061572e-05,4290900224.0,132.89028930664062
npg_reward_only,719,15,59815,0.0,False,326.1592102050781,0.14029894769191742,0.0,326.1592102050781,5552.994140625,0.0,0.0,0.0,0.13530093431472778,True,nan,False,0.0008242721669375896,0.01,True,,0.001,0.0009999999310821295,7.19337840564549e-05,326.1592102050781,5552.994140625,386513.125,0.00012135021097492427,375898880.0,123.37680053710938
npg_reward_only,719,16,63815,0.0,False,366.09637451171875,0.1489318460226059,0.0,366.09637451171875,4183.78466796875,0.0,0.0,0.0,-0.005036317277699709,True,nan,False,0.0010066021932289004,0.01,True,,0.001,0.0010000000474974513,6.39013378531672e-05,366.09637451171875,4183.78466796875,489790.21875,0.0003287198196630925,326385280.0,96.20289611816406
npg_reward_only,719,17,67815,0.0,False,376.0646057128906,0.13457368314266205,0.0,376.0646057128906,4870.33251953125,0.0,0.0,0.0,0.4674533009529114,True,nan,False,0.0011366767575964332,0.01,True,,0.001,0.0009999998146668077,6.70821318635717e-05,376.0646057128906,4870.33251953125,444443.1875,0.0001876008027466014,1207153152.0,96.60504913330078
npg_reward_only,719,18,71815,0.0,False,187.287353515625,0.11956433951854706,0.0,187.287353515625,3431.1904296875,0.0,0.0,0.0,-0.6934757232666016,True,nan,False,0.0009920746088027954,0.01,True,,0.001,0.0009999999310821295,0.00010596156789688393,187.287353515625,3431.1904296875,178128.4375,9.897148993331939e-05,1053835520.0,103.67664337158203
npg_reward_only,719,19,75815,0.0,False,236.0101318359375,0.13001415133476257,0.0,236.0101318359375,5283.95703125,0.0,0.0,0.0,0.08925705403089523,True,nan,False,0.0013384068151935935,0.01,True,,0.001,0.001000000280328095,8.614990656496957e-05,236.0101318359375,5283.95703125,269476.1875,0.00011638778960332274,934795904.0,86.68682861328125
npg_reward_only,719,20,79815,0.0,False,393.35223388671875,0.12392028421163559,0.0,393.35223388671875,4633.93994140625,0.0,0.0,0.0,0.1970997303724289,True,nan,False,0.0008620410226285458,0.01,True,,0.001,0.001000000280328095,6.604951340705156e-05,393.35223388671875,4633.93994140625,458448.78125,0.0001397578016621992,241842800.0,92.92018127441406
