update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3690,8,8,-461.0,461.25,546.4135158976487,True
2,7582,8,16,-486.375,486.5,546.4135158976487,True
3,11086,8,24,-437.375,438.0,546.4135158976487,True
4,14974,8,32,-485.75,486.0,546.4135158976487,True
5,18621,8,40,-455.25,455.875,546.4135158976487,True
6,22377,8,48,-469.25,469.5,546.4135158976487,True
7,26273,8,56,-486.5,487.0,546.4135158976487,True
8,29781,8,64,-438.0,438.5,546.4135158976487,True
9,33781,8,72,-500.0,500.0,546.4135158976487,True
10,37410,8,80,-453.0,453.625,546.4135158976487,True
11,41304,8,88,-486.625,486.75,546.4135158976487,True
12,44989,8,96,-460.125,460.625,546.4135158976487,True
13,48673,8,104,-460.125,460.5,546.4135158976487,True
14,52516,8,112,-479.875,480.375,546.4135158976487,True
15,55991,8,120,-434.0,434.375,546.4135158976487,True
16,59563,8,128,-446.0,446.5,546.4135158976487,True
17,62821,8,136,-406.25,407.25,546.4135158976487,True
18,66239,8,144,-426.5,427.25,546.4135158976487,True
19,69379,8,152,-391.75,392.5,546.4135158976487,True
20,72788,8,160,-425.375,426.125,546.4135158976487,True
21,76029,8,168,-404.25,405.125,546.4135158976487,True
22,79180,8,176,-392.875,393.875,546.4135158976487,True
23,82604,8,184,-427.375,428.0,546.4135158976487,True
24,85743,8,192,-391.5,392.375,546.4135158976487,True
25,89196,8,200,-430.75,431.625,546.4135158976487,True
26,91958,8,208,-344.375,345.25,546.4135158976487,True
27,94774,8,216,-351.25,352.0,546.4135158976487,True
28,97844,8,224,-382.875,383.75,546.4135158976487,True
29,101155,8,232,-413.125,413.875,546.4135158976487,True
30,104002,8,240,-354.875,355.875,546.4135158976487,True
31,106731,8,248,-340.125,341.125,546.4135158976487,True
32,109447,8,256,-338.5,339.5,546.4135158976487,True
33,112096,8,264,-330.25,331.125,546.4135158976487,True
34,114352,8,272,-281.0,282.0,546.4135158976487,True
35,116813,8,280,-306.75,307.625,546.4135158976487,True
36,119283,8,288,-307.75,308.75,546.4135158976487,True
37,121771,8,296,-310.125,311.0,546.4135158976487,True
38,124381,8,304,-325.25,326.25,546.4135158976487,True
39,126675,8,312,-285.75,286.75,546.4135158976487,True
40,129398,8,320,-339.375,340.375,546.4135158976487,True
41,132193,8,328,-348.5,349.375,546.4135158976487,True
42,134448,8,336,-280.875,281.875,546.4135158976487,True
43,136738,8,344,-285.25,286.25,546.4135158976487,True
44,139131,8,352,-298.125,299.125,546.4135158976487,True
45,141452,8,360,-289.125,290.125,546.4135158976487,True
46,143775,8,368,-289.375,290.375,546.4135158976487,True
47,146153,8,376,-296.25,297.25,546.4135158976487,True
48,148323,8,384,-270.25,271.25,546.4135158976487,True
49,150433,8,392,-262.75,263.75,546.4135158976487,True
50,152590,8,400,-268.625,269.625,546.4135158976487,True
51,154609,8,408,-251.375,252.375,546.4135158976487,True
52,156611,8,416,-249.25,250.25,546.4135158976487,True
53,158890,8,424,-283.875,284.875,546.4135158976487,True
54,161046,8,432,-268.5,269.5,546.4135158976487,True
55,163193,8,440,-267.375,268.375,546.4135158976487,True
56,165215,8,448,-251.75,252.75,546.4135158976487,True
57,167317,8,456,-261.75,262.75,546.4135158976487,True
58,169106,8,464,-222.625,223.625,546.4135158976487,True
59,171301,8,472,-273.375,274.375,546.4135158976487,True
60,173497,8,480,-273.5,274.5,546.4135158976487,True
61,175337,8,488,-229.0,230.0,546.4135158976487,True
62,177579,8,496,-279.25,280.25,546.4135158976487,True
63,179541,8,504,-244.25,245.25,546.4135158976487,True
64,181391,8,512,-230.25,231.25,546.4135158976487,True
65,183839,8,520,-305.125,306.0,546.4135158976487,True
66,186134,8,528,-285.875,286.875,546.4135158976487,True
67,188010,8,536,-233.5,234.5,546.4135158976487,True
68,190166,8,544,-268.5,269.5,546.4135158976487,True
69,192366,8,552,-274.0,275.0,546.4135158976487,True
70,194902,8,560,-316.125,317.0,546.4135158976487,True
71,196869,8,568,-244.875,245.875,546.4135158976487,True
72,198967,8,576,-261.25,262.25,546.4135158976487,True
73,201550,8,584,-322.0,322.875,546.4135158976487,True
74,203984,8,592,-303.25,304.25,546.4135158976487,True
75,206212,8,600,-277.625,278.5,546.4135158976487,True
76,208727,8,608,-313.375,314.375,546.4135158976487,True
77,211130,8,616,-299.375,300.375,546.4135158976487,True
78,213555,8,624,-302.125,303.125,546.4135158976487,True
79,215937,8,632,-296.75,297.75,546.4135158976487,True
80,218345,8,640,-300.0,301.0,546.4135158976487,True
81,220426,8,648,-259.125,260.125,546.4135158976487,True
82,222623,8,656,-273.625,274.625,546.4135158976487,True
83,224967,8,664,-292.0,293.0,546.4135158976487,True
84,227574,8,672,-324.875,325.875,546.4135158976487,True
85,230028,8,680,-305.75,306.75,546.4135158976487,True
86,232267,8,688,-278.875,279.875,546.4135158976487,True
87,234558,8,696,-285.375,286.375,546.4135158976487,True
88,236792,8,704,-278.25,279.25,546.4135158976487,True
89,238957,8,712,-269.625,270.625,546.4135158976487,True
90,240903,8,720,-242.25,243.25,546.4135158976487,True
91,243046,8,728,-266.875,267.875,546.4135158976487,True
92,245262,8,736,-276.0,277.0,546.4135158976487,True
93,247534,8,744,-283.0,284.0,546.4135158976487,True
94,249459,8,752,-239.625,240.625,546.4135158976487,True
95,251603,8,760,-267.0,268.0,546.4135158976487,True
96,253517,8,768,-238.25,239.25,546.4135158976487,True
97,255538,8,776,-251.625,252.625,546.4135158976487,True
98,257593,8,784,-255.875,256.875,546.4135158976487,True
99,259521,8,792,-240.0,241.0,546.4135158976487,True
100,261656,8,800,-265.875,266.875,546.4135158976487,True
101,263742,8,808,-259.875,260.75,546.4135158976487,True
102,265654,8,816,-238.0,239.0,546.4135158976487,True
103,267780,8,824,-264.75,265.75,546.4135158976487,True
104,269767,8,832,-247.375,248.375,546.4135158976487,True
105,271672,8,840,-237.125,238.125,546.4135158976487,True
106,273548,8,848,-233.5,234.5,546.4135158976487,True
107,275222,8,856,-208.25,209.25,546.4135158976487,True
108,277219,8,864,-248.625,249.625,546.4135158976487,True
109,279072,8,872,-230.625,231.625,546.4135158976487,True
110,280836,8,880,-219.5,220.5,546.4135158976487,True
111,282632,8,888,-223.5,224.5,546.4135158976487,True
112,284353,8,896,-214.125,215.125,546.4135158976487,True
113,286147,8,904,-223.25,224.25,546.4135158976487,True
114,287931,8,912,-222.0,223.0,546.4135158976487,True
115,290040,8,920,-262.625,263.625,546.4135158976487,True
116,292055,8,928,-250.875,251.875,546.4135158976487,True
117,293769,8,936,-213.25,214.25,546.4135158976487,True
118,295503,8,944,-215.75,216.75,546.4135158976487,True
119,297623,8,952,-264.125,265.0,546.4135158976487,True
120,299381,8,960,-218.75,219.75,546.4135158976487,True
121,301215,8,968,-228.25,229.25,546.4135158976487,True
122,302965,8,976,-217.75,218.75,546.4135158976487,True
123,304969,8,984,-249.5,250.5,546.4135158976487,True
124,306798,8,992,-227.625,228.625,546.4135158976487,True
125,308472,8,1000,-208.25,209.25,546.4135158976487,True
126,310274,8,1008,-224.25,225.25,546.4135158976487,True
127,312004,8,1016,-215.25,216.25,546.4135158976487,True
128,313846,8,1024,-229.25,230.25,546.4135158976487,True
129,315595,8,1032,-217.625,218.625,546.4135158976487,True
130,317590,8,1040,-248.375,249.375,546.4135158976487,True
131,319229,8,1048,-203.875,204.875,546.4135158976487,True
132,321138,8,1056,-237.625,238.625,546.4135158976487,True
133,322701,8,1064,-194.375,195.375,546.4135158976487,True
134,324343,8,1072,-204.25,205.25,546.4135158976487,True
135,326187,8,1080,-229.5,230.5,546.4135158976487,True
136,327855,8,1088,-207.5,208.5,546.4135158976487,True
137,329652,8,1096,-223.625,224.625,546.4135158976487,True
138,331587,8,1104,-240.875,241.875,546.4135158976487,True
139,333531,8,1112,-242.0,243.0,546.4135158976487,True
140,335252,8,1120,-214.125,215.125,546.4135158976487,True
141,337124,8,1128,-233.0,234.0,546.4135158976487,True
142,339350,8,1136,-277.25,278.25,546.4135158976487,True
143,341308,8,1144,-243.75,244.75,546.4135158976487,True
144,343206,8,1152,-236.25,237.25,546.4135158976487,True
145,345194,8,1160,-247.5,248.5,546.4135158976487,True
146,346985,8,1168,-222.875,223.875,546.4135158976487,True
147,348953,8,1176,-245.0,246.0,546.4135158976487,True
148,350927,8,1184,-245.75,246.75,546.4135158976487,True
149,352852,8,1192,-239.625,240.625,546.4135158976487,True
150,355044,8,1200,-273.0,274.0,546.4135158976487,True
151,356834,8,1208,-222.75,223.75,546.4135158976487,True
152,358643,8,1216,-225.125,226.125,546.4135158976487,True
153,360755,8,1224,-263.0,264.0,546.4135158976487,True
154,362816,8,1232,-256.625,257.625,546.4135158976487,True
155,364998,8,1240,-271.75,272.75,546.4135158976487,True
156,367217,8,1248,-276.5,277.375,546.4135158976487,True
157,369162,8,1256,-242.125,243.125,546.4135158976487,True
158,371640,8,1264,-308.75,309.75,546.4135158976487,True
159,373872,8,1272,-278.0,279.0,546.4135158976487,True
160,376137,8,1280,-282.125,283.125,546.4135158976487,True
161,378421,8,1288,-284.5,285.5,546.4135158976487,True
162,380492,8,1296,-257.875,258.875,546.4135158976487,True
163,383105,8,1304,-325.75,326.625,546.4135158976487,True
164,385286,8,1312,-271.625,272.625,546.4135158976487,True
165,387367,8,1320,-259.125,260.125,546.4135158976487,True
166,389349,8,1328,-246.75,247.75,546.4135158976487,True
167,391473,8,1336,-264.625,265.5,546.4135158976487,True
168,393682,8,1344,-275.125,276.125,546.4135158976487,True
169,395764,8,1352,-259.25,260.25,546.4135158976487,True
170,397811,8,1360,-254.875,255.875,546.4135158976487,True
171,399878,8,1368,-257.375,258.375,546.4135158976487,True
172,401978,8,1376,-261.5,262.5,546.4135158976487,True
173,404081,8,1384,-261.875,262.875,546.4135158976487,True
174,406241,8,1392,-269.0,270.0,546.4135158976487,True
175,408639,8,1400,-298.75,299.75,546.4135158976487,True
176,410378,8,1408,-216.375,217.375,546.4135158976487,True
177,412372,8,1416,-248.25,249.25,546.4135158976487,True
178,414213,8,1424,-229.125,230.125,546.4135158976487,True
179,416232,8,1432,-251.5,252.375,546.4135158976487,True
180,418127,8,1440,-235.875,236.875,546.4135158976487,True
181,420291,8,1448,-269.5,270.5,546.4135158976487,True
182,421927,8,1456,-203.5,204.5,546.4135158976487,True
183,424025,8,1464,-261.25,262.25,546.4135158976487,True
184,426197,8,1472,-270.5,271.5,546.4135158976487,True
185,427811,8,1480,-200.75,201.75,546.4135158976487,True
186,429789,8,1488,-246.25,247.25,546.4135158976487,True
187,431516,8,1496,-214.875,215.875,546.4135158976487,True
188,433350,8,1504,-228.25,229.25,546.4135158976487,True
189,435460,8,1512,-262.75,263.75,546.4135158976487,True
190,437110,8,1520,-205.25,206.25,546.4135158976487,True
191,439168,8,1528,-256.25,257.25,546.4135158976487,True
192,440926,8,1536,-218.75,219.75,546.4135158976487,True
193,442761,8,1544,-228.375,229.375,546.4135158976487,True
194,444672,8,1552,-237.875,238.875,546.4135158976487,True
195,446170,8,1560,-186.25,187.25,546.4135158976487,True
196,448050,8,1568,-234.0,235.0,546.4135158976487,True
