method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
gpomdp_logbarrier_handoff,702,0,0,-495.625,-500.0,0.0625,0.0,495.6875,1.0707523822784424,0.25810208916664124,0.23474086821079254,0.23965968191623688,0.24324321746826172,0.24582378566265106,0.1423080861568451,0.10477805882692337,546.4135158976487,True
gpomdp_logbarrier_handoff,702,50,199187,-498.1875,-500.0,0.03125,0.0,498.21875,1.0958997011184692,0.3059508204460144,0.26899808645248413,0.27782684564590454,0.2849355936050415,0.28912442922592163,0.021297641098499298,0.0025734545197337866,546.4135158976487,True
gpomdp_logbarrier_handoff,702,100,381691,-299.34375,-82.25,1.0,1.0,300.34375,1.0672578811645508,0.2449859082698822,0.16800859570503235,0.17271776497364044,0.17995372414588928,0.18845176696777344,0.09320605546236038,0.014406770467758179,546.4135158976487,True
gpomdp_logbarrier_handoff,702,150,489683,-255.4375,-88.03125,1.0,1.0,256.4375,1.058950662612915,0.2341049313545227,0.15115685760974884,0.16168470680713654,0.1687387228012085,0.17419058084487915,0.10218387842178345,0.01177544891834259,546.4135158976487,True
gpomdp_logbarrier_handoff,702,200,593092,-226.125,-88.25,1.0,1.0,227.125,1.039815902709961,0.2263515144586563,0.13429377973079681,0.14177767932415009,0.15131933987140656,0.15791258215904236,0.17096757888793945,0.048287708312273026,546.4135158976487,True
gpomdp_logbarrier_handoff,702,249,685246,-249.875,-80.5625,1.0,1.0,250.875,1.0450148582458496,0.23582524061203003,0.13501860201358795,0.14073888957500458,0.15222878754138947,0.16586638987064362,0.17261317372322083,0.04367311671376228,546.4135158976487,True
gpomdp_logbarrier_handoff,702,250,687143,-242.1875,-93.0,0.96875,1.0,243.15625,1.0408692359924316,0.23146145045757294,0.13431021571159363,0.13894423842430115,0.14585357904434204,0.1558777391910553,0.17760410904884338,0.046649813652038574,0.0,False
gpomdp_logbarrier_handoff,702,251,688846,-241.71875,-87.6875,1.0,1.0,242.71875,1.0449316501617432,0.23557110130786896,0.1350836604833603,0.13992108404636383,0.14852318167686462,0.16015228629112244,0.1703634262084961,0.043814729899168015,0.0,False
gpomdp_logbarrier_handoff,702,300,761669,-136.71875,-84.75,1.0,1.0,137.71875,0.8948494791984558,0.1452547311782837,0.05325181409716606,0.05471877008676529,0.05820392817258835,0.06237088143825531,0.35075414180755615,0.11153809726238251,0.0,False
gpomdp_logbarrier_handoff,702,350,811756,-124.03125,-85.1875,1.0,1.0,125.03125,0.7153701186180115,0.08878286927938461,0.02296586148440838,0.02322584204375744,0.02377384714782238,0.024578992277383804,0.5187761783599854,0.1842890977859497,0.0,False
gpomdp_logbarrier_handoff,702,400,856932,-103.03125,-88.25,1.0,1.0,104.03125,0.6262298226356506,0.06739085167646408,0.01454073190689087,0.0146736279129982,0.015021657571196556,0.015514003112912178,0.5966258645057678,0.25312089920043945,0.0,False
gpomdp_logbarrier_handoff,702,450,900244,-115.40625,-81.40625,1.0,1.0,116.40625,0.5621083974838257,0.056538283824920654,0.01101857889443636,0.01104947179555893,0.011185011826455593,0.011454712599515915,0.6467977166175842,0.2818288207054138,0.0,False
gpomdp_logbarrier_handoff,702,500,941726,-98.34375,-85.46875,1.0,1.0,99.34375,0.5166393518447876,0.04996107518672943,0.007947486825287342,0.007978287525475025,0.008077002130448818,0.008295382373034954,0.6806760430335999,0.32018324732780457,0.0,False
gpomdp_logbarrier_handoff,702,600,1021468,-92.96875,-84.25,1.0,1.0,93.96875,0.4531746208667755,0.04059160500764847,0.0050963968969881535,0.005103443283587694,0.005127742420881987,0.005182931665331125,0.7282682657241821,0.37047910690307617,0.0,False
gpomdp_logbarrier_handoff,702,750,1136106,-87.90625,-84.75,1.0,1.0,88.90625,0.3600544333457947,0.029439959675073624,0.0026530642062425613,0.0026708091609179974,0.002680303994566202,0.002699712524190545,0.7949273586273193,0.5079072713851929,0.0,False
gpomdp_logbarrier_handoff,702,850,1211215,-88.78125,-87.03125,1.0,1.0,89.78125,0.30633288621902466,0.022304276004433632,0.0015991756226867437,0.0016361218877136707,0.001680054934695363,0.0017166042234748602,0.8294559121131897,0.5996479988098145,0.0,False
gpomdp_logbarrier_handoff,702,1000,1321690,-106.65625,-88.15625,1.0,1.0,107.65625,0.2373666912317276,0.01640835963189602,0.0008535876986570656,0.0008537198882550001,0.0008549517951905727,0.0008576106047257781,0.8749204874038696,0.7151843309402466,0.0,False
