update,checkpoint,trajectory_count,transition_count,parameter_count,fisher_dtype,score_dtype,numerical_rank,minimum_eigenvalue,maximum_eigenvalue,positive_condition_number,logdet_positive_spectrum,normalized_logdet_positive_spectrum,effective_rank,stable_rank,components_90,components_95,components_99,rank_tolerance,psd_tolerance,mean_return,std_return,mean_episode_length,elapsed_seconds
50,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/calibrated_beta_sweep_h400_fisher480_seed101/runs/beta_5e-9/checkpoints/update_0050.pt,4096,540476,452,torch.float64,torch.float64,445,2.0343042238948167e-11,1175.1887709886787,5789867693571.409,-4503.138169550632,-9.962695065377503,5.782618236558182,1.7002545489160363,6,8,13,1.1794683551766444e-10,1.1794683551766444e-08,-111.23541097058863,93.5874029514065,131.9521484375,211.88021457195282
100,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/calibrated_beta_sweep_h400_fisher480_seed101/runs/beta_5e-9/checkpoints/update_0100.pt,4096,1574236,452,torch.float64,torch.float64,450,5.017215466535652e-10,7126.31985769313,6578505086915.939,-4439.2136907016575,-9.821269227216057,6.760531243199984,1.36981432652785,8,11,17,7.152271165716361e-10,7.152271165716361e-08,109.0747320418694,38.13812345734241,384.3349609375,372.6297868909314
150,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/calibrated_beta_sweep_h400_fisher480_seed101/runs/beta_5e-9/checkpoints/update_0150.pt,4096,1627083,452,torch.float64,torch.float64,449,9.462545497440613e-10,11222.045164119809,7750601881255.545,-4488.395001503635,-9.930077436954946,6.0759905298330095,1.9815226805610904,6,9,17,1.1262911523828642e-09,1.1262911523828641e-07,134.7548063459941,38.20712384451008,397.237060546875,188.25953123602085
200,/workplace/adelella/adelella/MCIBConceptDrift/vanilla-policy-gradient/results/fisher_log_barrier/lunar_lander_continuous/calibrated_beta_sweep_h400_fisher480_seed101/runs/beta_5e-9/checkpoints/update_0200.pt,4096,1632473,452,torch.float64,torch.float64,449,9.42001132880302e-10,14895.377779419854,9213690071239.83,-4390.151760398827,-9.712725133625723,6.191450126714483,1.858253456111488,7,10,17,1.494962099956648e-09,1.4949620999566478e-07,122.69236624161853,33.34700254041971,398.552978515625,188.24202844093088
