update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3956,8,8,-494.375,494.5,0.0,False
2,7956,8,16,-500.0,500.0,0.0,False
3,11956,8,24,-500.0,500.0,0.0,False
4,15956,8,32,-500.0,500.0,0.0,False
5,19956,8,40,-500.0,500.0,0.0,False
6,23956,8,48,-500.0,500.0,0.0,False
7,27956,8,56,-500.0,500.0,0.0,False
8,31956,8,64,-500.0,500.0,0.0,False
9,35860,8,72,-487.875,488.0,0.0,False
10,39860,8,80,-500.0,500.0,0.0,False
11,43860,8,88,-500.0,500.0,0.0,False
12,47860,8,96,-500.0,500.0,0.0,False
13,51860,8,104,-500.0,500.0,0.0,False
14,55860,8,112,-500.0,500.0,0.0,False
15,59860,8,120,-500.0,500.0,0.0,False
16,63860,8,128,-500.0,500.0,0.0,False
17,67860,8,136,-500.0,500.0,0.0,False
18,71860,8,144,-500.0,500.0,0.0,False
19,75860,8,152,-500.0,500.0,0.0,False
20,79739,8,160,-484.75,484.875,0.0,False
21,83739,8,168,-500.0,500.0,0.0,False
22,87613,8,176,-484.125,484.25,0.0,False
23,91570,8,184,-494.5,494.625,0.0,False
24,95570,8,192,-500.0,500.0,0.0,False
25,99570,8,200,-500.0,500.0,0.0,False
26,103570,8,208,-500.0,500.0,0.0,False
27,107570,8,216,-500.0,500.0,0.0,False
28,111552,8,224,-497.625,497.75,0.0,False
29,115552,8,232,-500.0,500.0,0.0,False
30,119550,8,240,-499.625,499.75,0.0,False
31,123550,8,248,-500.0,500.0,0.0,False
32,127550,8,256,-500.0,500.0,0.0,False
33,131550,8,264,-500.0,500.0,0.0,False
34,135550,8,272,-500.0,500.0,0.0,False
35,139550,8,280,-500.0,500.0,0.0,False
36,143550,8,288,-500.0,500.0,0.0,False
37,147462,8,296,-488.875,489.0,0.0,False
38,151462,8,304,-500.0,500.0,0.0,False
39,155462,8,312,-500.0,500.0,0.0,False
40,159462,8,320,-500.0,500.0,0.0,False
41,163462,8,328,-500.0,500.0,0.0,False
42,167462,8,336,-500.0,500.0,0.0,False
43,171339,8,344,-484.5,484.625,0.0,False
44,175339,8,352,-500.0,500.0,0.0,False
45,179339,8,360,-500.0,500.0,0.0,False
46,183339,8,368,-500.0,500.0,0.0,False
47,187256,8,376,-489.5,489.625,0.0,False
48,191256,8,384,-500.0,500.0,0.0,False
49,194999,8,392,-467.75,467.875,0.0,False
50,198999,8,400,-500.0,500.0,0.0,False
51,202999,8,408,-500.0,500.0,0.0,False
52,206928,8,416,-491.0,491.125,0.0,False
53,210806,8,424,-484.625,484.75,0.0,False
54,214806,8,432,-500.0,500.0,0.0,False
55,218806,8,440,-500.0,500.0,0.0,False
56,222806,8,448,-500.0,500.0,0.0,False
57,226465,8,456,-457.125,457.375,0.0,False
58,230465,8,464,-500.0,500.0,0.0,False
59,234123,8,472,-457.0,457.25,0.0,False
60,237713,8,480,-448.25,448.75,0.0,False
61,241485,8,488,-471.25,471.5,0.0,False
62,245326,8,496,-480.0,480.125,0.0,False
63,249150,8,504,-477.75,478.0,0.0,False
64,252822,8,512,-458.5,459.0,0.0,False
65,256713,8,520,-486.25,486.375,0.0,False
66,260553,8,528,-479.625,480.0,0.0,False
67,264392,8,536,-479.5,479.875,0.0,False
68,268208,8,544,-476.625,477.0,0.0,False
69,271909,8,552,-462.25,462.625,0.0,False
70,275592,8,560,-459.625,460.375,0.0,False
71,278844,8,568,-405.75,406.5,0.0,False
72,282388,8,576,-442.375,443.0,0.0,False
73,285703,8,584,-413.625,414.375,0.0,False
74,289220,8,592,-439.0,439.625,0.0,False
75,292371,8,600,-393.0,393.875,0.0,False
76,295693,8,608,-414.625,415.25,0.0,False
77,298695,8,616,-374.375,375.25,0.0,False
78,301963,8,624,-407.75,408.5,0.0,False
79,305106,8,632,-392.0,392.875,0.0,False
80,307759,8,640,-330.75,331.625,0.0,False
81,310588,8,648,-352.875,353.625,0.0,False
82,313075,8,656,-309.875,310.875,0.0,False
83,315449,8,664,-295.75,296.75,0.0,False
84,318056,8,672,-325.0,325.875,0.0,False
85,320658,8,680,-324.25,325.25,0.0,False
86,323451,8,688,-348.25,349.125,0.0,False
87,325607,8,696,-268.5,269.5,0.0,False
88,327829,8,704,-276.75,277.75,0.0,False
89,330214,8,712,-297.25,298.125,0.0,False
90,332215,8,720,-249.125,250.125,0.0,False
91,334101,8,728,-234.75,235.75,0.0,False
92,336288,8,736,-272.375,273.375,0.0,False
93,338288,8,744,-249.0,250.0,0.0,False
94,340294,8,752,-249.75,250.75,0.0,False
95,342244,8,760,-242.75,243.75,0.0,False
96,344303,8,768,-256.5,257.375,0.0,False
97,346406,8,776,-261.875,262.875,0.0,False
98,348148,8,784,-216.75,217.75,0.0,False
99,349842,8,792,-210.75,211.75,0.0,False
100,351434,8,800,-198.0,199.0,0.0,False
101,352991,8,808,-193.625,194.625,0.0,False
102,354866,8,816,-233.375,234.375,0.0,False
103,356477,8,824,-200.375,201.375,0.0,False
104,358204,8,832,-214.875,215.875,0.0,False
105,359833,8,840,-202.625,203.625,0.0,False
106,361595,8,848,-219.25,220.25,0.0,False
107,362940,8,856,-167.125,168.125,0.0,False
108,364382,8,864,-179.25,180.25,0.0,False
109,366277,8,872,-236.0,236.875,0.0,False
110,367651,8,880,-170.75,171.75,0.0,False
111,368957,8,888,-162.25,163.25,0.0,False
112,370314,8,896,-168.625,169.625,0.0,False
113,371607,8,904,-160.625,161.625,0.0,False
114,373160,8,912,-193.125,194.125,0.0,False
115,374756,8,920,-198.5,199.5,0.0,False
116,376026,8,928,-157.75,158.75,0.0,False
117,377487,8,936,-181.625,182.625,0.0,False
118,378779,8,944,-160.5,161.5,0.0,False
119,379908,8,952,-140.125,141.125,0.0,False
120,381263,8,960,-168.375,169.375,0.0,False
121,382421,8,968,-143.75,144.75,0.0,False
122,383606,8,976,-147.125,148.125,0.0,False
123,384744,8,984,-141.25,142.25,0.0,False
124,386235,8,992,-185.375,186.375,0.0,False
125,387439,8,1000,-149.5,150.5,0.0,False
126,388585,8,1008,-142.25,143.25,0.0,False
127,390115,8,1016,-190.25,191.25,0.0,False
128,391449,8,1024,-165.75,166.75,0.0,False
129,392504,8,1032,-130.875,131.875,0.0,False
130,393625,8,1040,-139.125,140.125,0.0,False
131,394756,8,1048,-140.375,141.375,0.0,False
132,395782,8,1056,-127.25,128.25,0.0,False
133,396822,8,1064,-129.0,130.0,0.0,False
134,397962,8,1072,-141.5,142.5,0.0,False
135,399087,8,1080,-139.625,140.625,0.0,False
136,400118,8,1088,-127.875,128.875,0.0,False
137,401550,8,1096,-178.125,179.0,0.0,False
138,403020,8,1104,-182.875,183.75,0.0,False
139,404202,8,1112,-146.75,147.75,0.0,False
140,405643,8,1120,-179.25,180.125,0.0,False
141,406687,8,1128,-129.5,130.5,0.0,False
142,407771,8,1136,-134.5,135.5,0.0,False
143,408925,8,1144,-143.25,144.25,0.0,False
144,409914,8,1152,-122.625,123.625,0.0,False
145,410881,8,1160,-119.875,120.875,0.0,False
146,411949,8,1168,-132.5,133.5,0.0,False
147,413066,8,1176,-138.625,139.625,0.0,False
148,414207,8,1184,-141.625,142.625,0.0,False
