environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,191,0,0,-500.0,-500.0,500.0,1.0610469579696655,0.21280284225940704,0.19523513317108154,-1.1395118236541748,0.0,False
Acrobot-v1,gpomdp_reward_only,191,2,8000,-500.0,-500.0,500.0,1.0605807304382324,0.21109578013420105,0.19492527842521667,-1.1402111053466797,0.0,False
Acrobot-v1,gpomdp_reward_only,191,3,12000,-500.0,-500.0,500.0,1.0615583658218384,0.21340608596801758,0.19394834339618683,-1.1390049457550049,0.0,False
Acrobot-v1,gpomdp_reward_only,191,4,16000,-500.0,-500.0,500.0,1.0609902143478394,0.21126487851142883,0.19398954510688782,-1.1398146152496338,0.0,False
Acrobot-v1,gpomdp_reward_only,191,6,24000,-500.0,-500.0,500.0,1.0611238479614258,0.2114664763212204,0.1932641714811325,-1.1396629810333252,0.0,False
Acrobot-v1,gpomdp_reward_only,191,7,28000,-500.0,-500.0,500.0,1.0608470439910889,0.2115233987569809,0.19291052222251892,-1.1399317979812622,0.0,False
Acrobot-v1,gpomdp_reward_only,191,8,32000,-500.0,-500.0,500.0,1.0605612993240356,0.21061170101165771,0.19350719451904297,-1.1403148174285889,0.0,False
Acrobot-v1,gpomdp_reward_only,191,9,36000,-500.0,-500.0,500.0,1.0605655908584595,0.21137408912181854,0.19231903553009033,-1.1402089595794678,0.0,False
Acrobot-v1,gpomdp_reward_only,191,11,44000,-500.0,-500.0,500.0,1.0594470500946045,0.20942945778369904,0.1914093792438507,-1.1415197849273682,0.0,False
Acrobot-v1,gpomdp_reward_only,191,12,48000,-500.0,-500.0,500.0,1.0587279796600342,0.2083074003458023,0.19139860570430756,-1.1423567533493042,0.0,False
Acrobot-v1,gpomdp_reward_only,191,13,51200,-500.0,-500.0,500.0,1.0600777864456177,0.2124086171388626,0.19178074598312378,-1.1405781507492065,0.0,False
