environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,npg_reward_only,307,0,0,-500.0,-500.0,500.0,1.0884710550308228,0.2788606584072113,0.24359172582626343,-1.1088511943817139,0.0,False
Acrobot-v1,npg_reward_only,307,4,12370,-262.4,-193.0,263.0,0.018358100205659866,4.325848931330256e-05,6.965779406814592e-30,-22.063579559326172,0.0,False
Acrobot-v1,npg_reward_only,307,9,25320,-500.0,-500.0,500.0,0.010099113918840885,9.579513831486919e-13,7.93016889008231e-31,-22.921058654785156,0.0,False
Acrobot-v1,npg_reward_only,307,12,37320,-500.0,-500.0,500.0,2.525153419696835e-09,7.682401658994521e-28,9.501719252590788e-37,-38.16648483276367,0.0,False
Acrobot-v1,npg_reward_only,307,15,49320,-500.0,-500.0,500.0,1.9858137356720817e-09,6.086259773081892e-28,9.501790999072162e-37,-39.872772216796875,0.0,False
Acrobot-v1,npg_reward_only,307,19,65320,-500.0,-500.0,500.0,2.2653161568797486e-09,6.901494844443829e-28,9.501790999072162e-37,-39.08385467529297,0.0,False
Acrobot-v1,npg_reward_only,307,22,77320,-500.0,-500.0,500.0,2.4263604458951704e-09,7.425777271694755e-28,9.501790999072162e-37,-38.35662841796875,0.0,False
Acrobot-v1,npg_reward_only,307,25,89320,-500.0,-500.0,500.0,2.3592510167702585e-09,7.218476431753232e-28,9.501790999072162e-37,-38.69933319091797,0.0,False
Acrobot-v1,npg_reward_only,307,28,101320,-500.0,-500.0,500.0,2.9122246836266186e-09,8.922567654013738e-28,9.501790999072162e-37,-36.81312942504883,0.0,False
Acrobot-v1,npg_reward_only,307,31,113320,-500.0,-500.0,500.0,2.087954698026806e-09,6.358656082178731e-28,9.501790999072162e-37,-39.64707946777344,0.0,False
Acrobot-v1,npg_reward_only,307,34,122880,-500.0,-500.0,500.0,2.295836631915904e-09,7.076191134874334e-28,9.501790999072162e-37,-38.99775695800781,0.0,False
