environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1108,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0585404634475708,0.2292366325855255,0.19710077345371246,-1.1391205787658691,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1108,50,199923,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0912634134292603,0.28693073987960815,0.22145551443099976,-1.106066346168518,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1108,100,399923,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0935370922088623,0.30380114912986755,0.19707578420639038,-1.1036159992218018,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1108,150,599663,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0964349508285522,0.3118439018726349,0.21668262779712677,-1.1007814407348633,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1108,200,795322,-500.0,-419.84375,0.0,82.30866742859446,500.0,0.0,0.6875,1.0787668228149414,0.26746708154678345,0.15508399903774261,-1.1187902688980103,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1108,249,900872,-434.21875,-245.0,155.3752449197457,64.64144281366451,434.375,0.15625,1.0,1.039817452430725,0.21727783977985382,0.12099111825227737,-1.161060094833374,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1108,250,902978,-391.28125,-221.34375,177.5720179887041,58.98748329505057,391.5625,0.28125,1.0,1.0392276048660278,0.2169036567211151,0.1213943138718605,-1.1616777181625366,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,251,904764,-336.46875,-216.125,201.9905753749976,41.930626269528084,336.875,0.40625,1.0,1.0355833768844604,0.2134915292263031,0.11821538954973221,-1.1657568216323853,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,300,972319,-84.3125,-124.71875,14.44553173464979,23.045865033912058,85.3125,1.0,1.0,0.8681154251098633,0.13348132371902466,0.03520604223012924,-1.3795567750930786,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1108,350,1023387,-99.34375,-114.625,45.428859219663444,16.670913437442763,100.34375,1.0,1.0,0.7155085802078247,0.08618755638599396,0.015189223922789097,-1.6324738264083862,0.0,False,0.0,False
