environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
CartPole-v1,gpomdp_logbarrier_handoff,101,0,0,10.0,18.333333333333332,10.0,0.6847754716873169,0.4400627613067627,0.4022740125656128,-0.7015863656997681,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_handoff,101,3,1536,9.333333333333334,35.333333333333336,9.333333333333334,0.6892096996307373,0.456392765045166,0.4431803822517395,-0.6970963478088379,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_handoff,101,6,3072,10.0,25.666666666666668,10.0,0.6917874217033386,0.4740981161594391,0.4639916718006134,-0.6945081949234009,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_handoff,101,9,4608,19.666666666666668,28.333333333333332,19.666666666666668,0.6925060153007507,0.4844777286052704,0.459900438785553,-0.6937888860702515,16.069172515736582,True
CartPole-v1,gpomdp_logbarrier_handoff,101,10,5120,27.333333333333332,11.666666666666666,27.333333333333332,0.6914698481559753,0.4763873517513275,0.4360601305961609,-0.694828987121582,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,11,5632,75.0,19.0,75.0,0.6923511028289795,0.4842376708984375,0.4423496425151825,-0.6939446330070496,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,12,6144,72.66666666666667,23.333333333333332,72.66666666666667,0.6915145516395569,0.475609689950943,0.44435563683509827,-0.6947833299636841,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,15,7680,41.333333333333336,12.666666666666666,41.333333333333336,0.6885835528373718,0.45824337005615234,0.41058820486068726,-0.6977357268333435,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,18,9216,31.333333333333332,26.666666666666668,31.333333333333332,0.6891152262687683,0.46237874031066895,0.41042691469192505,-0.6972015500068665,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,21,10752,31.333333333333332,19.666666666666668,31.333333333333332,0.6875139474868774,0.4573385417461395,0.377135694026947,-0.6988360285758972,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,24,12288,42.666666666666664,26.666666666666668,42.666666666666664,0.6853975653648376,0.4513263702392578,0.3418574631214142,-0.7010238766670227,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,27,13824,36.666666666666664,36.0,36.666666666666664,0.6819057464599609,0.43789947032928467,0.3287471532821655,-0.7045921087265015,0.0,False
CartPole-v1,gpomdp_logbarrier_handoff,101,30,15360,73.0,37.333333333333336,73.0,0.677869439125061,0.4306979775428772,0.2974236011505127,-0.7088790535926819,0.0,False
