iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,59.8417,59.8417,1.765290e-04,1.000923e+01,2.237453e+01,2.752975,0.605787,43.9984,41.4939,50.95,2.2474,0.3514,2.5988
1,66.7041,66.7041,1.838874e-04,7.572073e+00,2.192627e+01,2.750115,0.60515,42.8435,32.2473,53.38,2.5173,0.0606,2.5779
2,77.2965,77.2965,1.965623e-04,8.693321e+00,2.456989e+01,2.745358,0.604186,49.0746,35.5773,60.9,4.2125,0.0585,4.271
3,78.1338,78.1338,2.048561e-04,8.063339e+00,2.783945e+01,2.737461,0.602614,50.0439,34.5779,58.38,2.6768,0.0532,2.73
4,91.4161,91.4161,2.149328e-04,5.764792e+00,3.020960e+01,2.739318,0.602949,56.3944,40.5604,65.26,3.6582,0.0664,3.7246
5,89.6202,91.4161,1.878833e-04,7.471653e+00,2.832122e+01,2.734318,0.601961,54.5794,36.4496,64.13,3.8094,0.0565,3.8659
6,85.562,91.4161,1.746116e-04,6.769677e+00,2.662836e+01,2.732016,0.601558,53.3732,36.1884,60.38,3.1935,0.0581,3.2516
7,83.8717,91.4161,1.859168e-04,6.154206e+00,2.638608e+01,2.733081,0.601798,49.9083,33.5297,60.8,3.0976,0.0515,3.1491
8,95.6501,95.6501,2.166999e-04,6.205106e+00,2.947331e+01,2.729706,0.601151,57.2858,36.506,66.95,3.8751,0.062,3.9371
9,102.4305,102.4305,1.691408e-04,4.818703e+00,3.295665e+01,2.726636,0.600519,62.4272,42.5115,69.78,3.447,0.0683,3.5153
10,104.1331,104.1331,1.982288e-04,5.847123e+00,2.629392e+01,2.725253,0.600241,60.4058,37.5151,72.13,3.4066,0.0623,3.4689
11,101.944,104.1331,1.995060e-04,6.013960e+00,2.756419e+01,2.724239,0.599952,60.2599,37.9473,70.17,4.227,0.0722,4.2992
12,108.1433,108.1433,2.227003e-04,6.580154e+00,3.121127e+01,2.72066,0.599269,62.5893,39.5823,74.48,2.9311,0.0661,2.9972
13,121.9509,121.9509,2.098070e-04,5.468534e+00,3.356800e+01,2.722797,0.599665,67.9028,41.2105,79.77,2.7984,0.0737,2.872
14,131.9834,131.9834,2.775570e-04,7.760351e+00,3.324836e+01,2.724481,0.600042,73.5073,42.9597,84.8,4.6773,0.0863,4.7636
