update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3763,8,8,-470.0,470.375,0.0,False
2,7738,8,16,-496.75,496.875,0.0,False
3,11738,8,24,-500.0,500.0,0.0,False
4,15641,8,32,-487.625,487.875,0.0,False
5,19569,8,40,-490.875,491.0,0.0,False
6,23569,8,48,-500.0,500.0,0.0,False
7,27523,8,56,-494.125,494.25,0.0,False
8,31480,8,64,-494.375,494.625,0.0,False
9,35354,8,72,-484.0,484.25,0.0,False
10,39253,8,80,-487.25,487.375,0.0,False
11,43196,8,88,-492.75,492.875,0.0,False
12,47160,8,96,-495.125,495.5,0.0,False
13,50628,8,104,-433.0,433.5,0.0,False
14,54469,8,112,-479.875,480.125,0.0,False
15,58358,8,120,-485.75,486.125,0.0,False
16,62188,8,128,-478.625,478.75,0.0,False
17,65833,8,136,-455.25,455.625,0.0,False
18,69713,8,144,-484.875,485.0,0.0,False
19,73550,8,152,-479.375,479.625,0.0,False
20,77421,8,160,-483.5,483.875,0.0,False
21,81232,8,168,-476.125,476.375,0.0,False
22,84951,8,176,-464.625,464.875,0.0,False
23,88515,8,184,-445.0,445.5,0.0,False
24,92515,8,192,-500.0,500.0,0.0,False
25,95805,8,200,-410.625,411.25,0.0,False
26,99360,8,208,-444.0,444.375,0.0,False
27,103126,8,216,-470.375,470.75,0.0,False
28,106525,8,224,-424.25,424.875,0.0,False
29,110156,8,232,-453.25,453.875,0.0,False
30,113688,8,240,-440.75,441.5,0.0,False
31,117154,8,248,-432.5,433.25,0.0,False
32,120543,8,256,-423.0,423.625,0.0,False
33,124106,8,264,-444.875,445.375,0.0,False
34,127264,8,272,-393.875,394.75,0.0,False
35,130655,8,280,-423.125,423.875,0.0,False
36,133762,8,288,-387.5,388.375,0.0,False
37,136811,8,296,-380.25,381.125,0.0,False
38,139548,8,304,-341.25,342.125,0.0,False
39,142132,8,312,-322.125,323.0,0.0,False
40,145059,8,320,-365.0,365.875,0.0,False
41,148151,8,328,-385.625,386.5,0.0,False
42,150951,8,336,-349.0,350.0,0.0,False
43,153582,8,344,-327.875,328.875,0.0,False
44,156377,8,352,-348.5,349.375,0.0,False
45,158835,8,360,-306.375,307.25,0.0,False
46,161234,8,368,-298.875,299.875,0.0,False
47,163195,8,376,-244.125,245.125,0.0,False
48,165017,8,384,-226.75,227.75,0.0,False
49,166837,8,392,-226.5,227.5,0.0,False
50,168963,8,400,-264.75,265.75,0.0,False
51,170927,8,408,-244.5,245.5,0.0,False
52,172968,8,416,-254.125,255.125,0.0,False
53,174965,8,424,-248.625,249.625,0.0,False
54,176909,8,432,-242.0,243.0,0.0,False
55,179255,8,440,-292.375,293.25,0.0,False
56,181278,8,448,-251.875,252.875,0.0,False
57,183262,8,456,-247.0,248.0,0.0,False
58,185138,8,464,-233.5,234.5,0.0,False
59,187017,8,472,-233.875,234.875,0.0,False
60,188845,8,480,-227.5,228.5,0.0,False
61,190462,8,488,-201.125,202.125,0.0,False
62,192379,8,496,-238.625,239.625,0.0,False
63,194396,8,504,-251.125,252.125,0.0,False
64,196014,8,512,-201.25,202.25,0.0,False
65,197688,8,520,-208.25,209.25,0.0,False
66,199796,8,528,-262.5,263.5,0.0,False
67,201587,8,536,-222.875,223.875,0.0,False
68,203395,8,544,-225.0,226.0,0.0,False
69,205019,8,552,-202.0,203.0,0.0,False
70,206845,8,560,-227.25,228.25,0.0,False
71,208693,8,568,-230.0,231.0,0.0,False
72,210629,8,576,-241.0,242.0,0.0,False
73,212721,8,584,-260.625,261.5,0.0,False
74,214600,8,592,-233.875,234.875,0.0,False
75,216771,8,600,-270.375,271.375,0.0,False
76,218618,8,608,-229.875,230.875,0.0,False
77,220788,8,616,-270.25,271.25,0.0,False
78,222724,8,624,-241.0,242.0,0.0,False
79,224590,8,632,-232.25,233.25,0.0,False
80,226367,8,640,-221.125,222.125,0.0,False
81,228441,8,648,-258.25,259.25,0.0,False
82,230816,8,656,-295.875,296.875,0.0,False
83,233066,8,664,-280.25,281.25,0.0,False
84,235077,8,672,-250.375,251.375,0.0,False
85,237468,8,680,-297.875,298.875,0.0,False
86,239223,8,688,-218.375,219.375,0.0,False
87,241223,8,696,-249.0,250.0,0.0,False
88,243001,8,704,-221.25,222.25,0.0,False
89,244959,8,712,-243.75,244.75,0.0,False
90,247084,8,720,-264.625,265.625,0.0,False
91,249351,8,728,-282.375,283.375,0.0,False
92,251624,8,736,-283.125,284.125,0.0,False
93,253741,8,744,-263.625,264.625,0.0,False
94,256038,8,752,-286.25,287.125,0.0,False
95,257753,8,760,-213.375,214.375,0.0,False
96,259903,8,768,-267.75,268.75,0.0,False
97,261825,8,776,-239.25,240.25,0.0,False
98,263974,8,784,-267.625,268.625,0.0,False
