iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,-6.2784,-6.2784,8.126278e-06,1.951335e+02,1.680870e+03,1.837914,0.60647,-1.4262,6.7017,500.0,2.0187,0.1026,2.1213
1,-6.2237,-6.2237,7.754903e-06,1.812422e+02,1.680848e+03,1.838642,0.606774,-1.5451,5.9673,500.0,1.8042,0.0658,1.87
2,-6.4175,-6.2237,6.918079e-06,1.869482e+02,1.519388e+03,1.838154,0.606529,-1.8983,6.7928,500.0,1.9402,0.0657,2.0059
3,-5.5017,-5.5017,8.400423e-06,2.064482e+02,1.686203e+03,1.838444,0.606755,-0.8708,6.8527,500.0,1.7659,0.0686,1.8345
4,-6.913,-5.5017,7.073409e-06,1.669560e+02,1.438239e+03,1.838491,0.606756,-1.8014,6.4442,500.0,1.97,0.0757,2.0457
5,-5.1808,-5.1808,1.263066e-05,2.942867e+02,1.837778e+03,1.838528,0.606759,-0.7541,6.8688,500.0,2.0969,0.0693,2.1662
6,-4.6532,-4.6532,9.701310e-06,2.366535e+02,1.680228e+03,1.838812,0.606832,-0.7576,6.6771,500.0,1.7479,0.0689,1.8168
7,-4.5109,-4.5109,9.116093e-06,2.363539e+02,1.476103e+03,1.838877,0.606833,-0.8777,7.0839,500.0,1.7354,0.0675,1.8029
8,-2.2819,-2.2819,1.061069e-05,1.924634e+02,2.075308e+03,1.839203,0.606857,0.3195,7.79,500.0,1.7224,0.0677,1.7901
9,-3.9058,-2.2819,1.672680e-05,2.847859e+02,2.217656e+03,1.839277,0.607011,-0.4317,7.7987,500.0,2.0336,0.0685,2.1021
10,-1.7358,-1.7358,1.449967e-05,2.764167e+02,1.876792e+03,1.838867,0.606833,0.9027,7.8262,500.0,1.8363,0.0705,1.9068
11,-1.9224,-1.7358,1.242420e-05,2.602374e+02,2.234898e+03,1.83865,0.606774,0.55,7.8944,500.0,1.8035,0.0675,1.871
12,0.2621,0.2621,1.442856e-05,2.704762e+02,2.008723e+03,1.838356,0.606548,1.596,8.8832,500.0,1.7249,0.0677,1.7926
13,0.2017,0.2621,1.524447e-05,3.077949e+02,2.060486e+03,1.838327,0.606547,1.6689,8.3282,500.0,1.6751,0.0658,1.7409
14,1.606,1.606,1.780383e-05,3.207875e+02,2.349361e+03,1.83847,0.606756,2.4247,9.1611,500.0,1.7315,0.0679,1.7995
15,2.0906,2.0906,2.286026e-05,3.295612e+02,2.242849e+03,1.838555,0.60676,2.6316,8.8751,500.0,1.6749,0.068,1.7429
16,4.5688,4.5688,2.148856e-05,3.567959e+02,2.047927e+03,1.838028,0.606523,4.0233,8.6466,500.0,1.7002,0.0702,1.7704
17,4.2008,4.5688,1.852222e-05,3.271857e+02,2.297229e+03,1.838795,0.60678,4.0983,9.1439,500.0,1.7076,0.0672,1.7748
18,5.5587,5.5587,1.759874e-05,2.938544e+02,2.145122e+03,1.839407,0.607029,4.3741,8.9885,500.0,1.7375,0.0697,1.8072
19,6.9653,6.9653,1.496299e-05,2.893852e+02,2.541261e+03,1.840666,0.607417,5.1296,9.4697,500.0,1.7243,0.0687,1.793
20,6.1891,6.9653,1.629932e-05,3.017861e+02,2.004581e+03,1.840423,0.607396,4.6865,8.5893,500.0,1.6998,0.0663,1.7661
21,7.7195,7.7195,1.661755e-05,3.343508e+02,2.349901e+03,1.840834,0.607422,5.5827,9.1687,500.0,1.7545,0.0679,1.8225
22,7.4076,7.7195,1.599307e-05,2.725077e+02,2.166535e+03,1.840923,0.607427,5.4839,9.3347,500.0,1.7598,0.0691,1.8289
23,8.9743,8.9743,1.606568e-05,2.790235e+02,2.044041e+03,1.840988,0.607428,6.1565,8.9668,500.0,1.6658,0.0676,1.7335
24,10.9636,10.9636,2.288236e-05,2.633186e+02,2.434830e+03,1.840322,0.607343,7.1326,9.5944,500.0,1.7264,0.0692,1.7955
25,11.3078,11.3078,2.581482e-05,2.794859e+02,2.949004e+03,1.839592,0.607036,6.7139,10.0745,500.0,1.7106,0.07,1.7806
26,11.7567,11.7567,1.837238e-05,3.247778e+02,2.465464e+03,1.840311,0.60734,7.2072,9.5689,500.0,1.7334,0.0687,1.802
27,10.9613,11.7567,1.835405e-05,2.746405e+02,2.299344e+03,1.840404,0.607345,6.7956,9.1012,500.0,1.7179,0.0699,1.7878
28,14.2024,14.2024,1.394312e-05,1.748706e+02,2.402351e+03,1.839992,0.607113,8.3435,9.666,500.0,1.7047,0.0695,1.7741
29,14.0718,14.2024,1.791256e-05,3.063940e+02,2.840255e+03,1.839796,0.607094,7.7,9.8068,500.0,1.6755,0.0679,1.7434
30,13.6261,14.2024,1.580463e-05,1.500429e+02,2.292328e+03,1.839588,0.607036,7.4242,9.5295,500.0,1.681,0.0664,1.7475
31,16.1598,16.1598,1.336767e-05,1.954580e+02,2.541529e+03,1.840673,0.607417,9.0198,9.4005,500.0,1.7075,0.069,1.7765
32,15.2838,16.1598,1.643506e-05,2.196430e+02,2.480118e+03,1.840458,0.607397,7.882,9.5216,500.0,1.6874,0.068,1.7554
33,15.6975,16.1598,1.181231e-05,1.400160e+02,2.430494e+03,1.840784,0.607422,8.2879,9.1425,500.0,1.7918,0.0673,1.8592
34,16.8882,16.8882,1.208661e-05,1.873243e+02,2.620067e+03,1.841351,0.607504,9.5024,9.4963,500.0,1.7331,0.0705,1.8037
35,15.4626,16.8882,1.563766e-05,2.518665e+02,2.304938e+03,1.839743,0.607092,8.2726,9.4039,500.0,1.6794,0.0678,1.7472
36,18.149,18.149,1.916532e-05,2.928232e+02,2.589528e+03,1.839903,0.607108,8.6903,9.3849,500.0,1.7123,0.0683,1.7807
37,18.5435,18.5435,1.198927e-05,1.646878e+02,2.220556e+03,1.839472,0.607031,9.6133,9.3775,500.0,1.8058,0.0705,1.8764
38,19.3522,19.3522,1.499692e-05,1.974278e+02,2.551130e+03,1.840204,0.607325,9.023,9.8127,500.0,1.7114,0.0689,1.7802
39,19.5242,19.5242,1.715725e-05,2.351720e+02,2.237828e+03,1.840309,0.607343,9.765,9.7585,500.0,1.7448,0.0693,1.8141
40,20.5312,20.5312,1.248377e-05,1.166475e+02,2.393614e+03,1.839956,0.607113,9.8659,9.9488,500.0,1.7313,0.0681,1.7993
41,21.6578,21.6578,1.579041e-05,1.733810e+02,2.216905e+03,1.838827,0.606832,10.123,9.7635,500.0,1.7511,0.0712,1.8222
42,23.0309,23.0309,2.076333e-05,2.355527e+02,2.169066e+03,1.838569,0.60676,10.1214,10.2057,500.0,1.9453,0.0713,2.0167
43,22.9151,23.0309,1.153625e-05,1.387535e+02,2.243268e+03,1.837279,0.606421,10.8231,10.1878,500.0,1.7531,0.0694,1.8225
44,22.4717,23.0309,1.609042e-05,1.529282e+02,2.413844e+03,1.838072,0.606524,10.2161,10.1319,500.0,1.7637,0.0691,1.8329
45,22.7892,23.0309,1.641351e-05,1.362641e+02,2.652709e+03,1.837582,0.606445,10.1389,10.4154,500.0,1.939,0.0674,2.0064
