environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_reward_only,192,0,0,-500.0,-500.0,500.0,1.0845569372177124,0.2699615955352783,0.2031136006116867,-1.1127855777740479,0.0,False
Acrobot-v1,gpomdp_reward_only,192,5,5120,-500.0,-500.0,500.0,1.0840736627578735,0.2711082696914673,0.20174458622932434,-1.11318838596344,0.0,False
Acrobot-v1,gpomdp_reward_only,192,10,10240,-500.0,-500.0,500.0,1.0847352743148804,0.27413061261177063,0.1924447864294052,-1.1124833822250366,0.0,False
Acrobot-v1,gpomdp_reward_only,192,15,15360,-500.0,-500.0,500.0,1.085953712463379,0.2770015001296997,0.1977396160364151,-1.1112396717071533,0.0,False
Acrobot-v1,gpomdp_reward_only,192,20,20480,-500.0,-492.6666666666667,500.0,1.0847681760787964,0.2764904201030731,0.18905940651893616,-1.112504482269287,0.0,False
Acrobot-v1,gpomdp_reward_only,192,25,25600,-500.0,-500.0,500.0,1.087428331375122,0.2815050780773163,0.20351962745189667,-1.1097513437271118,0.0,False
Acrobot-v1,gpomdp_reward_only,192,30,30720,-500.0,-500.0,500.0,1.090253472328186,0.28468766808509827,0.21168728172779083,-1.106994867324829,0.0,False
Acrobot-v1,gpomdp_reward_only,192,35,35840,-500.0,-500.0,500.0,1.0843048095703125,0.27692338824272156,0.18681392073631287,-1.112861156463623,0.0,False
Acrobot-v1,gpomdp_reward_only,192,40,40960,-500.0,-500.0,500.0,1.085170030593872,0.27536502480506897,0.19166770577430725,-1.1120816469192505,0.0,False
Acrobot-v1,gpomdp_reward_only,192,45,46080,-500.0,-500.0,500.0,1.0848230123519897,0.2746826112270355,0.20289574563503265,-1.1123987436294556,0.0,False
Acrobot-v1,gpomdp_reward_only,192,50,51200,-500.0,-500.0,500.0,1.0855793952941895,0.27326667308807373,0.197219118475914,-1.1117156744003296,0.0,False
