iteration,train_reward,best_reward,kl,grad_norm,nat_grad_norm,entropy,mean_std,return_mean,return_std,episode_len,rollout_time,update_time,total_time
0,6.3121,6.3121,4.906222e-05,7.902681e+00,6.719038e+00,2.75674,0.606522,1.8731,3.9815,13.52,0.7597,0.1138,0.8735
1,6.0865,6.3121,5.444947e-05,6.338185e+00,7.561629e+00,2.758516,0.606872,1.5912,3.3283,13.6,0.6585,0.0054,0.6639
2,6.1171,6.3121,4.197155e-05,7.241004e+00,6.808583e+00,2.75768,0.606696,1.7174,3.1465,12.98,0.7586,0.0067,0.7653
3,6.8023,6.8023,4.853086e-05,7.351695e+00,9.473775e+00,2.758484,0.606858,2.1473,3.5575,13.79,0.7222,0.0073,0.7294
4,6.8162,6.8162,6.392192e-05,7.757596e+00,9.045475e+00,2.75803,0.606772,2.2592,4.0361,13.83,0.7278,0.0716,0.7993
5,6.9515,6.9515,7.624787e-05,8.384426e+00,9.296387e+00,2.757937,0.606766,2.0095,3.6821,14.79,0.721,0.0099,0.7308
6,6.5384,6.9515,3.954625e-05,6.935580e+00,7.360518e+00,2.759837,0.607153,1.9025,3.4726,13.91,0.7146,0.0375,0.7521
7,6.9137,6.9515,4.308659e-05,7.866879e+00,6.657470e+00,2.759495,0.607078,2.1087,3.6868,14.36,0.7162,0.04,0.7563
8,7.0642,7.0642,4.725144e-05,7.192327e+00,8.737589e+00,2.758798,0.606934,2.3239,4.3248,14.39,0.7595,0.0515,0.811
9,7.1963,7.1963,5.799234e-05,8.320523e+00,9.711449e+00,2.759697,0.607103,2.3933,3.9462,14.23,0.8031,0.0078,0.8109
10,6.8144,7.1963,4.301120e-05,7.418808e+00,7.869398e+00,2.760589,0.607284,2.1389,4.0596,14.18,0.7071,0.0179,0.725
11,7.9362,7.9362,7.003811e-05,8.409224e+00,1.003986e+01,2.761183,0.607422,2.9238,4.387,14.82,0.6462,0.0287,0.6749
12,7.3437,7.9362,4.789581e-05,6.937670e+00,7.520710e+00,2.761326,0.607441,2.4047,4.4145,14.95,0.7637,0.0226,0.7863
13,8.1032,8.1032,5.250664e-05,8.584472e+00,8.360929e+00,2.761391,0.607446,3.1563,4.6635,15.0,0.7957,0.0584,0.8542
14,8.138,8.138,4.824172e-05,8.105390e+00,8.351749e+00,2.760749,0.607339,2.9918,4.4777,15.3,0.6957,0.0372,0.733
15,8.809,8.809,7.969081e-05,9.670873e+00,1.078519e+01,2.762099,0.607602,3.6486,5.8713,15.8,0.805,0.0292,0.8342
16,7.8585,8.809,6.044909e-05,7.863705e+00,8.392282e+00,2.76276,0.607746,3.1466,5.2154,14.7,0.7143,0.0299,0.7443
17,7.5551,8.809,4.666115e-05,7.531874e+00,9.239941e+00,2.764867,0.608159,2.6901,4.1919,14.34,0.6715,0.0071,0.6787
18,8.1414,8.809,7.356328e-05,8.022540e+00,1.486749e+01,2.765344,0.608259,3.5428,6.6684,14.8,0.8179,0.0547,0.8726
19,10.1297,10.1297,7.943004e-05,8.557605e+00,1.084788e+01,2.766252,0.608474,5.3148,9.7228,16.36,1.1236,0.0096,1.1332
