environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,episode_length,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_logbarrier_handoff,307,0,0,-500.0,-500.0,500.0,1.0884710550308228,0.2788606584072113,0.24359172582626343,-1.1088511943817139,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,307,4,16000,-500.0,-500.0,500.0,1.0877214670181274,0.2776838541030884,0.24139799177646637,-1.109601378440857,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,307,7,28000,-500.0,-500.0,500.0,1.0886701345443726,0.2798515260219574,0.23683512210845947,-1.1086444854736328,555.232544854984,True
Acrobot-v1,gpomdp_logbarrier_handoff,307,8,32000,-500.0,-500.0,500.0,1.0881496667861938,0.27914348244667053,0.24421067535877228,-1.1091519594192505,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,10,40000,-500.0,-500.0,500.0,1.0891821384429932,0.28132498264312744,0.24766287207603455,-1.1081161499023438,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,13,52000,-500.0,-500.0,500.0,1.0893092155456543,0.28149688243865967,0.24218958616256714,-1.1079869270324707,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,16,64000,-500.0,-500.0,500.0,1.0886917114257812,0.28107017278671265,0.24646586179733276,-1.1085855960845947,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,19,76000,-500.0,-500.0,500.0,1.088958501815796,0.2818955183029175,0.24387355148792267,-1.1083112955093384,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,22,88000,-500.0,-500.0,500.0,1.089535117149353,0.2830932140350342,0.24793407320976257,-1.10773503780365,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,25,100000,-500.0,-500.0,500.0,1.0879608392715454,0.279837042093277,0.24041278660297394,-1.1093047857284546,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,28,112000,-500.0,-500.0,500.0,1.0884404182434082,0.28068169951438904,0.24065978825092316,-1.1088289022445679,0.0,False
Acrobot-v1,gpomdp_logbarrier_handoff,307,31,122880,-500.0,-500.0,500.0,1.0893558263778687,0.28287675976753235,0.2464827299118042,-1.1079047918319702,0.0,False
