run_id,protocol,initialization,method,alpha,beta,kappa,updates,update,phi_0,phi_1,phi_2,phi_3,return,q,p_good,value_s1,value_s1_minus_safe,pi0_a0,pi0_a1,pi0_a2,pi1_a0,pi1_a1,pi1_a2,min_pi0,min_pi1,mu0,mu1,b0,b1,pooled_policy_logdet_objective,joint_state_action_logdet_objective,joint_visitation_component,joint_correction,method_regularizer_value,reward_gradient_norm,pooled_policy_gradient_norm,joint_gradient_norm,joint_correction_gradient_norm,joint_correction_to_pooled_norm_ratio,method_regularizer_gradient_norm,applied_regularizer_gradient_norm,total_gradient_norm,cosine_reward_pooled,cosine_reward_pooled_defined,cosine_reward_joint,cosine_reward_joint_defined,cosine_reward_correction,cosine_reward_correction_defined,cosine_reward_method,cosine_reward_method_defined,cosine_pooled_joint,cosine_pooled_joint_defined,finite,reward_gradient_0,reward_gradient_1,reward_gradient_2,reward_gradient_3,pooled_policy_gradient_0,pooled_policy_gradient_1,pooled_policy_gradient_2,pooled_policy_gradient_3,joint_gradient_0,joint_gradient_1,joint_gradient_2,joint_gradient_3,joint_correction_gradient_0,joint_correction_gradient_1,joint_correction_gradient_2,joint_correction_gradient_3,method_regularizer_gradient_0,method_regularizer_gradient_1,method_regularizer_gradient_2,method_regularizer_gradient_3,total_gradient_0,total_gradient_1,total_gradient_2,total_gradient_3,pooled_policy_fisher_rank,pooled_policy_fisher_trace,pooled_policy_fisher_smallest_positive_eigenvalue,pooled_policy_fisher_condition_number,pooled_policy_fisher_logdet,pooled_policy_fisher_pseudologdet,pooled_policy_fisher_eigenvalue_0,pooled_policy_fisher_eigenvalue_1,pooled_policy_fisher_eigenvalue_2,pooled_policy_fisher_eigenvalue_3,state_distribution_fisher_rank,state_distribution_fisher_trace,state_distribution_fisher_smallest_positive_eigenvalue,state_distribution_fisher_condition_number,state_distribution_fisher_logdet,state_distribution_fisher_pseudologdet,state_distribution_fisher_eigenvalue_0,state_distribution_fisher_eigenvalue_1,state_distribution_fisher_eigenvalue_2,state_distribution_fisher_eigenvalue_3,joint_state_action_fisher_rank,joint_state_action_fisher_trace,joint_state_action_fisher_smallest_positive_eigenvalue,joint_state_action_fisher_condition_number,joint_state_action_fisher_logdet,joint_state_action_fisher_pseudologdet,joint_state_action_fisher_eigenvalue_0,joint_state_action_fisher_eigenvalue_1,joint_state_action_fisher_eigenvalue_2,joint_state_action_fisher_eigenvalue_3,handoff_update,active_beta,effective_beta,handoff_phase
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,74,1.2218791391196981,-1.0474646858384167,-1.6538510249574998,1.4534463827649293,0.3717938017816247,0.07394553609671373,0.03498019880278219,0.19141536461590675,-0.30858463538409325,0.7152789800559071,0.07394553609671373,0.21077548384737926,0.03498019880278219,0.7821758290656227,0.18284397213159517,0.07394553609671373,0.03498019880278219,0.9311459160531818,0.06885408394681812,-4.496470855556565,-5.297770945562244,-7.644225923073353,-7.3333219745591105,-2.7827746642796796,-0.03566964176572955,-7.644225923073353,0.09269306687590971,1.8653061791831744,1.8293912332902105,0.04028406567457446,0.021596489693834084,1.8653061791831744,0.3730612358366349,0.31309985378532956,-0.719128087095221,True,-0.7174214407023115,True,0.7186357633689004,True,-0.719128087095221,True,0.999951218340443,True,True,0.09170319869848494,-0.013338180236506405,0.0020915089141813796,0.0004965216696487774,-1.1896976922634397,1.1876108961643705,0.44752970179582674,-0.6732637435984339,-1.1650727527943578,1.1557295802659093,0.44752970179582674,-0.6732637435984339,0.024624939469081935,-0.031881315898461264,-0.0,-0.0,-1.1896976922634397,1.1876108961643705,0.44752970179582674,-0.6732637435984339,-0.14623633975420303,0.2241839989963677,0.09159744927334673,-0.134156227050038,4,0.26745053407461644,0.0019610225195652044,105.35944033395738,-15.288451846146707,nan,0.0019610225195652044,0.012094394775437492,0.04678288163593682,0.20661223514367694,1,0.08778384919143475,0.08778384919143475,nan,nan,-2.432877745245598,0.0,0.0,0.0,0.08778384919143475,4,0.3552343832660512,0.0019610225195652044,140.715413823306,-14.666643949118221,nan,0.0019610225195652044,0.012094394775437492,0.06523287061360862,0.2759460953574399,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,75,1.214567322131988,-1.0362554858885984,-1.6492711524938324,1.4467385714124275,0.3709781930654772,0.07510784501468154,0.035319791484041275,0.19150074345606968,-0.3084992565439303,0.7131899698115648,0.07510784501468154,0.21170218517375372,0.035319791484041275,0.7809047598601421,0.18377544865581652,0.07510784501468154,0.035319791484041275,0.930139245692458,0.06986075430754193,-4.47941250035034,-5.284654544259841,-7.615705742041678,-7.3053426405075585,-2.7698827084824416,-0.03621048874585332,-7.615705742041678,0.09302527879647138,1.8575000594728894,1.8211465012405743,0.04079630935884089,0.021963019140046666,1.8575000594728894,0.371500011894578,0.3114197505694202,-0.7188265762429352,True,-0.7170740375756935,True,0.7187790739253375,True,-0.7188265762429352,True,0.9999493378688435,True,True,0.09201705859266586,-0.013480164468893696,0.0021447815116622604,0.0004984990209956502,-1.183326946017694,1.1830030602624917,0.44702031277393806,-0.6713571397902132,-1.1584149513898896,1.1506962284622906,0.44702031277393806,-0.6713571397902132,0.024911994627804485,-0.03230683180020116,-0.0,-0.0,-1.183326946017694,1.1830030602624917,0.44702031277393806,-0.6713571397902132,-0.14464833061087295,0.22312044758360466,0.09154884406644988,-0.13377292893704698,4,0.26920664957135326,0.002007009869612968,103.44693362541298,-15.231411484083356,nan,0.002007009869612968,0.012325959192103341,0.047254663742235484,0.20761901676740147,1,0.08863728453276304,0.08863728453276304,nan,nan,-2.4232026912362286,0.0,0.0,3.469446951953614e-18,0.08863728453276304,4,0.3578439341041163,0.002007009869612968,138.4227943388266,-14.610685281015119,nan,0.002007009869612968,0.012325959192103341,0.06569505062496886,0.2778159144174311,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,76,1.2073349056014442,-1.0250994635094182,-1.64469371029051,1.4400499249655752,0.37016699906325745,0.07627819958701454,0.03566170409434318,0.19158795134048906,-0.30841204865951094,0.7111060301448808,0.07627819958701454,0.21261577026810471,0.03566170409434318,0.7796312362307293,0.18470705967492754,0.07627819958701454,0.03566170409434318,0.9291278039299842,0.07087219607001584,-4.462570471026949,-5.2715962956853435,-7.587469440818711,-7.277650339600443,-2.75714054652427,-0.036754489061705385,-7.587469440818711,0.0933517413495603,1.8496882717850225,1.8128963281781507,0.04130903378568033,0.022332970596075346,1.8496882717850225,0.36993765435700454,0.309743668089117,-0.7185210209924031,True,-0.7167215592107147,True,0.7189231947545356,True,-0.7185210209924031,True,0.9999473966113431,True,True,0.09232502987792358,-0.013621688244256322,0.0021990510098013763,0.0005002550032789037,-1.1769697833722048,1.1783721159264293,0.44650744385848523,-0.6694468543460939,-1.1517709603747055,1.1456390196499207,0.44650744385848523,-0.6694468543460939,0.025198822997499294,-0.03273309627650857,-0.0,-0.0,-1.1769697833722048,1.1783721159264293,0.44650744385848523,-0.6694468543460939,-0.1430689267965174,0.22205273494102953,0.09150053978149843,-0.13338911586593988,4,0.2709544464930071,0.002053722048680633,101.58024145012389,-15.174938881637422,nan,0.002053722048680633,0.0125598638776887,0.047723278990215945,0.2086175815764218,1,0.08948487413418074,0.08948487413418074,nan,nan,-2.413685672071493,-3.469446951953614e-18,0.0,0.0,0.08948487413418074,4,0.3604393206271878,0.002053722048680633,136.17974070348046,-14.555300679200888,nan,0.002053722048680633,0.0125598638776887,0.06615039863446923,0.27967533606634926,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,77,1.2001814592616182,-1.0139968267623667,-1.640118683301435,1.4333804691722782,0.3693603006151182,0.07745644911201188,0.036005940918174766,0.19167700077569827,-0.30832299922430173,0.7090273615171846,0.07745644911201188,0.21351618937080374,0.036005940918174766,0.7783552992876175,0.1856387597942078,0.07745644911201188,0.036005940918174766,0.9281117587853804,0.07188824121461966,-4.445943229761579,-5.258596150134001,-7.559515384906543,-7.250243356487265,-2.7445472568194473,-0.03730156186069413,-7.559515384906543,0.09367246006579352,1.841871759089478,1.8046417613940107,0.04182212971372869,0.022706320083002572,1.841871759089478,0.3683743518178956,0.3080717908329408,-0.718211335898189,True,-0.7163639047482344,True,0.7190680625473831,True,-0.718211335898189,True,0.9999453930979313,True,True,0.0926271213642609,-0.01376271747206638,0.002254325813070037,0.0005017822842314963,-1.1706269438079362,1.1737188105855156,0.44599108862273784,-0.6675329489314263,-1.1451415788116799,1.140558793926902,0.44599108862273784,-0.6675329489314263,0.025485364996256355,-0.03316001665861372,-0.0,-0.0,-1.1706269438079362,1.1737188105855156,0.44599108862273784,-0.6675329489314263,-0.14149826739732635,0.22098104464503676,0.09145254353761761,-0.13300480750205376,4,0.2726937526469839,0.002101161077663511,99.75813596848687,-15.11903076981309,nan,0.002101161077663511,0.012796083906245374,0.04818859518582614,0.20960791247724891,1,0.090326399097513,0.090326399097513,nan,nan,-2.4043255124751157,-3.469446951953614e-18,0.0,0.0,0.090326399097513,4,0.3630201517444969,0.002101161077663511,133.98499827180575,-14.500486712974531,nan,0.002101161077663511,0.012796083906245374,0.06659884340105705,0.281524063359531,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,78,1.193106545891752,-1.0029477745301147,-1.635546056124554,1.4267302287971755,0.36855817638690536,0.07864244034566596,0.03635250616651274,0.19176790420851397,-0.308232095791486,0.7069541608399478,0.07864244034566596,0.21440339881438616,0.03635250616651274,0.777076990210006,0.18657050362348127,0.07864244034566596,0.03635250616651274,0.9270912793673648,0.07290872063263512,-4.42952922033467,-5.24565405479051,-7.531841910863662,-7.223119945968403,-2.732101898685785,-0.037851625384713504,-7.531841910863662,0.09398744269565878,1.8340514598575854,1.7963838429077532,0.042335488421924805,0.02308304284178164,1.8340514598575854,0.36681029197151704,0.3064043009666145,-0.7178974347022634,True,-0.7160009725336909,True,0.7192136128084172,True,-0.7178974347022634,True,0.9999433258413882,True,True,0.09292334411166775,-0.013903218433483194,0.0023106141634797865,0.0005030735062646634,-1.1642991552743518,1.1690438972966266,0.44547124075023087,-0.6656154853150089,-1.1385275935679724,1.1354563968368245,0.44547124075023087,-0.6656154853150089,0.025771561706379374,-0.03358750045980215,-0.0,-0.0,-1.1642991552743518,1.1690438972966266,0.44547124075023087,-0.6656154853150089,-0.13993648694320263,0.21990556102584213,0.09140486231352597,-0.13262002355673713,4,0.27442440063208284,0.002149328780932248,97.97942355425384,-15.063683821727324,nan,0.002149328780932248,0.013034593473935333,0.04865048339290649,0.2105899949843088,1,0.09116164615670926,0.09116164615670927,nan,nan,-2.395121016883653,-6.938893903907228e-18,0.0,0.0,0.09116164615670927,4,0.3655860467887921,0.002149328780932248,131.8373473461461,-14.446239891936806,nan,0.002149328780932248,0.013034593473935333,0.06704031948109108,0.2833618050528335,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,79,1.186109721544592,-0.9919524964788227,-1.6309758130088778,1.4200992276193387,0.3677607028670513,0.07983601761533202,0.03670140397767614,0.19186067402508644,-0.30813932597491356,0.70488662143179,0.07983601761533202,0.2152773609528781,0.03670140397767614,0.7757963502370514,0.18750224578527253,0.07983601761533202,0.03670140397767614,0.9260665357397145,0.07393346426028535,-4.413326868869083,-5.232769953755383,-7.504447327235846,-7.1962783339891665,-2.719803512956906,-0.03840459703329323,-7.504447327235846,0.0942966991607674,1.8262283075238621,1.7881236088438652,0.04284900179582113,0.023463113357343055,1.8262283075238621,0.36524566150477245,0.304741378258569,-0.7175792303917955,True,-0.7156326601825505,True,0.7193597798941629,True,-0.7175792303917955,True,0.9999411933376852,True,True,0.0932137113765588,-0.014043157801164517,0.0023679241372450968,0.0005041212906704095,-1.1579871339131138,1.1643481341511925,0.4449478940334858,-0.663694525355577,-1.1319297789965235,1.1303326786985732,0.4449478940334858,-0.663694525355577,0.02605735491659027,-0.034015455452619345,-0.0,-0.0,-1.1579871339131138,1.1643481341511925,0.4449478940334858,-0.663694525355577,-0.13838371540606398,0.218826469029074,0.09135750294394226,-0.132234783780445,4,0.2761462278792515,0.0021982267860509194,96.24294384685412,-15.008894654471693,nan,0.0021982267860509194,0.013275365921667448,0.04910881803898393,0.21156381713254924,1,0.09199040782543658,0.09199040782543658,nan,nan,-2.3860709701358305,0.0,0.0,0.0,0.09199040782543658,4,0.36813663570468813,0.0021982267860509194,129.73560218175618,-14.392556667978333,nan,0.0021982267860509194,0.013275365921667448,0.06747476717658724,0.28518827582038253,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,80,1.1791905357742887,-0.981011173027369,-1.6264079378616807,1.4134874884303164,0.366967954365308,0.08103702293488634,0.03705263841819245,0.19195532254997322,-0.3080446774500268,0.7028249329787046,0.08103702293488634,0.21613804408640902,0.03705263841819245,0.7745134206589037,0.18843394092290383,0.08103702293488634,0.03705263841819245,0.9250376987877063,0.07496230121229383,-4.397334584567968,-5.219943788072284,-7.477329915493838,-7.169716718640878,-2.7076511226007236,-0.03896039342701178,-7.477329915493838,0.09460024150416255,1.8184032299572341,1.7798620888195285,0.04336256241207311,0.02384650538323831,1.8184032299572341,0.36368064599144684,0.3030832000075516,-0.7172566352573176,True,-0.7152588646462031,True,0.7195064970515263,True,-0.7172566352573176,True,0.9999389940664024,True,True,0.09349823855722239,-0.014182502658314102,0.0024262636416067496,0.0005049182418380292,-1.151691583795842,1.1596322836833817,0.4444210423727113,-0.6617701309883555,-1.125348896633112,1.125188493938531,0.4444210423727113,-0.6617701309883555,0.02634268716272994,-0.034443789744850656,-0.0,-0.0,-1.151691583795842,1.1596322836833817,0.4444210423727113,-0.6617701309883555,-0.136840078201946,0.21774395407836222,0.09131047211614901,-0.13184910795583304,4,0.2778590766878313,0.00224785652368007,94.54756882946272,-14.954659830987675,nan,0.00224785652368007,0.013518373758476403,0.049563477014276526,0.21252936939139822,1,0.09281248253415114,0.09281248253415114,nan,nan,-2.3771741381693663,0.0,0.0,3.469446951953614e-18,0.09281248253415114,4,0.3706715592219824,0.00224785652368007,127.67861001844977,-14.339433437281752,nan,0.00224785652368007,0.013518373758476403,0.06790213247545003,0.2870031964643759,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,81,1.1723485318641913,-0.9701239753234508,-1.6218424142558732,1.4068950330325247,0.3661800030132791,0.0822452961211952,0.037406213483676266,0.19205186204523536,-0.3079481379547646,0.7007692814974835,0.0822452961211952,0.21698542238132118,0.037406213483676266,0.7732282428077955,0.1893655437085283,0.0822452961211952,0.037406213483676266,0.924004940085242,0.07599505991475795,-4.3815507604527,-5.207175495756298,-7.4504879309767205,-7.143433271167821,-2.695643733343294,-0.039518930471072654,-7.4504879309767205,0.09489808383977359,1.810577148942388,1.7716003053446634,0.04387606362098886,0.024233191966781514,1.810577148942388,0.3621154297884776,0.30142994097242254,-0.7169295609511815,True,-0.714879482278213,True,0.7196536964561827,True,-0.7169295609511815,True,0.999936726491169,True,True,0.09377694313837984,-0.014321220516949977,0.002485640411818312,0.0005054569514789665,-1.1454131966760626,1.1548971122803704,0.4438906797744856,-0.6598423642116931,-1.118785694909151,1.12002470042621,0.4438906797744856,-0.6598423642116931,0.02662750176691157,-0.03487241185416035,-0.0,-0.0,-1.1454131966760626,1.1548971122803704,0.4438906797744856,-0.6598423642116931,-0.1353056961968327,0.2166582019391241,0.09126377636671544,-0.13146301589085965,4,0.2795627942572854,0.0022982192276620648,92.89220193210741,-14.900975861953441,nan,0.0022982192276620648,0.013763588685598387,0.05001434176378853,0.21348664458023645,1,0.09362767475656024,0.09362767475656024,nan,nan,-2.368429268724421,0.0,0.0,0.0,0.09362767475656024,4,0.37319046901384567,0.0022982192276620648,125.66525013817055,-14.286866542335641,nan,0.0022982192276620648,0.013763588685598387,0.06832236698407873,0.2888062941165065,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,82,1.1655832470543497,-0.9592910652264947,-1.6172792254375374,1.4003218822379817,0.3653969187667012,0.08346067491171424,0.037762133099719444,0.19215030470955624,-0.30784969529044376,0.6987198493023002,0.08346067491171424,0.21781947578598554,0.037762133099719444,0.771940858049184,0.19029700885109646,0.08346067491171424,0.037762133099719444,0.9229684317628649,0.07703156823713518,-4.365973774100349,-5.194465011823124,-7.423919603840079,-7.117426136979051,-2.683780334297287,-0.04008012341894485,-7.423919603840079,0.09519024230110834,1.802750979671867,1.7633392732349453,0.04438939962702545,0.02462314547464848,1.802750979671867,0.36055019593437343,0.29978177330421796,-0.7165979185461911,True,-0.714494408900803,True,0.719801309250874,True,-0.7165979185461911,True,0.9999343890601161,True,True,0.0940498446349558,-0.0144592793353786,0.00254606200829771,0.0005057300028543034,-1.139152651755409,1.1501433895956021,0.44335680035042085,-0.657911287073776,-1.1122409088803233,1.114842158814324,0.44335680035042085,-0.657911287073776,0.026911742875085475,-0.03530123078127805,-0.0,-0.0,-1.139152651755409,1.1501433895956021,0.44335680035042085,-0.657911287073776,-0.133780685716126,0.21556939858374183,0.09121742207838189,-0.1310765274119009,4,0.2812572327144234,0.0023493159352857146,91.27577715913372,-14.847839207680154,nan,0.0023493159352857146,0.014010981621197433,0.05046129737239956,0.2144356377855407,1,0.0944357951254097,0.0944357951254097,nan,nan,-2.359835092052866,0.0,0.0,3.469446951953614e-18,0.0944357951254097,4,0.3756930278398331,0.0023493159352857146,123.69443294788647,-14.2348522739581,nan,0.0023493159352857146,0.014010981621197433,0.06873542785274994,0.2905973024306,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,83,1.1588942127685433,-0.9485125952973076,-1.6127183543336183,1.3937680558673866,0.3646187694094308,0.08468299508304014,0.03812040112279176,0.1922506626773831,-0.3077493373226169,0.6966768149744215,0.08468299508304014,0.2186401899425384,0.03812040112279176,0.7706513077729567,0.19122829110425166,0.08468299508304014,0.03812040112279176,0.9219283463768536,0.07807165362314643,-4.350601988380064,-5.181812268319156,-7.397623140007916,-7.091693436663918,-2.672059898594281,-0.04064388693597475,-7.397623140007916,0.09547673498927066,1.7949256302495102,1.7550799990384813,0.04490246556712599,0.025016337618892964,1.7949256302495102,0.35898512604990207,0.2981388664805556,-0.7162616185943296,True,-0.7141035398714829,True,0.7199492655835471,True,-0.7162616185943296,True,0.9999319802063503,True,True,0.09431696453515548,-0.01459664753486293,0.0026075358139456394,0.0005057299749992269,-1.132910615464134,1.145371887965894,0.44281939831581235,-0.6559769616594351,-1.105715259971154,1.1096417318842677,0.44281939831581235,-0.6559769616594351,0.02719535549297995,-0.03573015608162635,-0.0,-0.0,-1.132910615464134,1.145371887965894,0.44281939831581235,-0.6559769616594351,-0.13226515855767132,0.2144777300583159,0.09117141547710812,-0.13068966235688778,4,0.2829422491361252,0.0024011474877268886,89.69725824036024,-14.795246280015835,nan,0.0024011474877268886,0.014260522725695453,0.0509042326428719,0.21537634627983093,1,0.09523666053756454,0.09523666053756452,nan,nan,-2.3513903216325187,0.0,0.0,6.938893903907228e-18,0.09523666053756452,4,0.3781789096736897,0.0024011474877268886,121.76509908721708,-14.183386873327837,nan,0.0024011474877268886,0.014260522725695453,0.06914127769418041,0.29237596176608693,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,84,1.1522809548406598,-0.9377887087943918,-1.608159783559763,1.3872335727495422,0.3638456205590863,0.0859120905702365,0.038481021341150876,0.19235294801809044,-0.30764705198190956,0.6946403533350083,0.0859120905702365,0.2194475560947551,0.038481021341150876,0.7693596333846978,0.19215934527415135,0.0859120905702365,0.038481021341150876,0.9208848567795924,0.07911514322040761,-4.3354337521878215,-5.1692171943524325,-7.371596722127366,-7.066233267010264,-2.6604813840201094,-0.041210135162871,-7.371596722127366,0.09575758192039126,1.787102001205808,1.7468234804768314,0.04541515758679859,0.0254127394833399,1.787102001205808,0.3574204002411617,0.29650138724245445,-0.715920571185484,True,-0.7137067701497188,True,0.7200974946452706,True,-0.715920571185484,True,0.999929498348443,True,True,0.09457832624294507,-0.014733294015473946,0.0026700690316321923,0.0005054494469389628,-1.1266877412559735,1.1405833818332514,0.4422784679882737,-0.6540394500770468,-1.0992094557355867,1.104424283897962,0.4422784679882737,-0.6540394500770468,0.027478285520386864,-0.036159097935289354,-0.0,-0.0,-1.1266877412559735,1.1405833818332514,0.4422784679882737,-0.6540394500770468,-0.13075922200824963,0.21338338235117635,0.09112576262928694,-0.1303024405684704,4,0.2846177055675922,0.0024537145306614875,88.15563780528092,-14.74319344425473,nan,0.0024537145306614875,0.014512181427659082,0.05134304016672271,0.21630876944254895,1,0.096030094248378,0.096030094248378,nan,nan,-2.343093654885502,-3.469446951953614e-18,0.0,0.0,0.096030094248378,4,0.3806477998159702,0.0024537145306614875,119.87621856022203,-14.132466534020526,nan,0.0024537145306614875,0.014512181427659082,0.06953988449568055,0.2941420193619691,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,85,1.1457429937402475,-0.927119539676833,-1.6036034954282987,1.3807184507211188,0.3630775356742976,0.0871477935867576,0.03884399747576087,0.19245717273516652,-0.3075428272648335,0.6926106354209648,0.0871477935867576,0.22024157099227776,0.03884399747576087,0.7680658762970283,0.19309012622721083,0.0871477935867576,0.03884399747576087,0.9198381359913942,0.0801618640086059,-4.320467401178959,-5.156679716124427,-7.345838510525208,-7.041043702024209,-2.6490437336524892,-0.041778781778973026,-7.345838510525208,0.09603280497255719,1.7792809850257016,1.7385707059009874,0.04592737291384456,0.025812321550314966,1.7792809850257016,0.3558561970051403,0.2948694995336342,-0.7155746860060748,True,-0.7133039943635386,True,0.7202459247078561,True,-0.7155746860060748,True,0.9999269418909366,True,True,0.0948339550200291,-0.014869188171117063,0.0027336686818527915,0.0005048810018905891,-1.120484669417353,1.1357786471721978,0.4417340037863587,-0.6520988144455424,-1.0927241896335882,1.0991906799569706,0.4417340037863587,-0.6520988144455424,0.027760479783764745,-0.036587967215227085,-0.0,-0.0,-1.120484669417353,1.1357786471721978,0.4417340037863587,-0.6520988144455424,-0.1292629788634415,0.2122865412633225,0.09108046943912454,-0.1299148818872179,4,0.2862834690361474,0.002507017515046889,86.6499365796863,-14.691677021050417,nan,0.002507017515046889,0.014765926450195341,0.05177761638792949,0.21723290868297568,1,0.09681592595536977,0.09681592595536978,nan,nan,-2.334943773899917,-3.469446951953614e-18,0.0,0.0,0.09681592595536978,4,0.3830993949915172,0.002507017515046889,118.0267898907875,-14.08208740404842,nan,0.002507017515046889,0.014765926450195341,0.06993122152531162,0.29589522950096336,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,86,1.1392798447970753,-0.9165052126136669,-1.5990494719563424,1.3742227066267578,0.3623145760635106,0.08838993474479433,0.039209333181218116,0.19256334876542128,-0.30743665123457875,0.6905878284637919,0.08838993474479433,0.2210222367914137,0.039209333181218116,0.7667700779210158,0.1940205888977661,0.08838993474479433,0.039209333181218116,0.9187883570739562,0.08121164292604378,-4.305701258497971,-5.14419975696265,-7.32034664416528,-7.016122793950518,-2.6377458765001798,-0.04234974006521061,-7.32034664416528,0.09630242783232344,1.771463465689341,1.73032265376291,0.046439009929650915,0.02621505372767019,1.771463465689341,0.3542926931378682,0.2932433644423591,-0.7152238723975065,True,-0.7128951068759879,True,0.7203944831611272,True,-0.7152238723975065,True,0.999924309224866,True,True,0.09508387792741681,-0.015004299903726863,0.002798341600554147,0.0005040172314454596,-1.114302026890933,1.1309584609234278,0.44118600022817284,-0.6501551168815238,-1.0862601408237962,1.0939417853697813,0.44118600022817284,-0.6501551168815238,0.028041886067136722,-0.03701667555364662,-0.0,-0.0,-1.114302026890933,1.1309584609234278,0.44118600022817284,-0.6501551168815238,-0.12777652745076978,0.2111873922809587,0.09103554164618871,-0.1295270061448593,4,0.28793941156061853,0.002561056698067698,85.17920260409527,-14.64069328833056,nan,0.002561056698067698,0.015021725837808786,0.05220786165945833,0.2181487673652837,1,0.09759399187126232,0.09759399187126232,nan,nan,-2.3269393461539876,0.0,0.0,0.0,0.09759399187126232,4,0.38553340343188086,0.002561056698067698,116.21583930106266,-14.032245587901034,nan,0.002561056698067698,0.015021725837808786,0.07031526723245862,0.29763535366354577,2000,0.2,0.2,barrier_active
handoff__adverse__pooled_policy_logdet__beta_0p2__switch_2000,handoff_50pct,adverse,pooled_policy_logdet,0.05,0.2,nan,4000,87,1.1328910184245369,-0.905945842999619,-1.594497694874033,1.367746356319515,0.36155680089529896,0.08963834317587012,0.03957703204668327,0.19267148797821615,-0.30732851202178385,0.6885720958714042,0.08963834317587012,0.2217895609527257,0.03957703204668327,0.7654722796576643,0.19495068829565243,0.08963834317587012,0.03957703204668327,0.9177356930056175,0.08226430699438253,-4.291133635504969,-5.131777237354058,-7.295119241605763,-6.9914685742924565,-2.6265867281429163,-0.04292292296666696,-7.295119241605763,0.096566475940888,1.7636503182262713,1.722080292103163,0.0469499682379696,0.026620905376065627,1.7636503182262713,0.35273006364525433,0.2916231401458821,-0.7148680394143525,True,-0.7124800018513374,True,0.7205430965497746,True,-0.7148680394143525,True,0.9999215987282973,True,True,0.0953281237666661,-0.01513859963662568,0.0028640944371306895,0.0005028507397268968,-1.1081404271134492,1.1261236004345347,0.4406344519299751,-0.6482084194864965,-1.0798179739721838,1.0886784650280872,0.4406344519299751,-0.6482084194864965,0.028322453141265296,-0.03744513540644746,-0.0,-0.0,-1.1081404271134492,1.1261236004345347,0.4406344519299751,-0.6482084194864965,-0.12629996165602375,0.2100861204502813,0.09099098482312572,-0.12913883315757244,4,0.2895854101563452,0.002615832144241393,83.74251047340573,-14.590238483211525,nan,0.002615832144241393,0.015279546983672131,0.05263368029262548,0.2190563507358062,1,0.09836413478645076,0.09836413478645076,nan,nan,-2.3190790252418556,0.0,0.0,3.469446951953614e-18,0.09836413478645076,4,0.387949544942796,0.002615832144241393,114.44241991240868,-13.982937148584913,nan,0.002615832144241393,0.015279546983672131,0.07069200514323254,0.2993621606716499,2000,0.2,0.2,barrier_active
