environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active
Acrobot-v1,gpomdp_entropy_fixed,402,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0586528778076172,0.22770562767982483,0.20529261231422424,-1.13917076587677,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,50,25000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0958755016326904,0.30713361501693726,0.2639874219894409,-1.1013777256011963,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,100,50000,-463.34375,-454.96875,115.89862349234073,59.43143752366278,463.4375,0.09375,0.53125,1.088454246520996,0.28992727398872375,0.2111479789018631,-1.1088111400604248,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,150,75000,-112.625,-251.09375,36.89457517602493,62.16386222017606,113.625,1.0,0.96875,1.0443217754364014,0.22895413637161255,0.13335958123207092,-1.1559590101242065,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,200,100000,-113.3125,-300.0625,45.14166768397378,85.96170846708809,114.3125,1.0,0.9375,1.0511449575424194,0.23537199199199677,0.14074812829494476,-1.1484798192977905,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,250,125000,-80.84375,-259.78125,14.57374877050536,55.02535156194942,81.84375,1.0,1.0,1.056281566619873,0.23868365585803986,0.14403250813484192,-1.1427385807037354,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,300,150000,-91.28125,-266.0625,30.115085036808274,102.70940450705353,92.28125,1.0,0.875,1.0426422357559204,0.2260569930076599,0.13302120566368103,-1.1572401523590088,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,350,175000,-113.65625,-255.0,77.11391212711483,47.73177747209045,114.625,0.96875,1.0,1.0577104091644287,0.242588609457016,0.14340391755104065,-1.1410584449768066,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,400,200000,-449.4375,-257.59375,135.91694273555686,41.18710992766485,449.5625,0.125,1.0,1.0518747568130493,0.22666041553020477,0.12815120816230774,-1.1489672660827637,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,450,225000,-90.09375,-242.03125,32.55304294284499,62.739340117561774,91.09375,1.0,0.96875,1.0465152263641357,0.2368990182876587,0.12833306193351746,-1.1523118019104004,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,500,250000,-293.53125,-232.0,208.65451988719258,48.77995357693303,294.0625,0.53125,1.0,1.042831540107727,0.2278859168291092,0.12314362078905106,-1.1571946144104004,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,550,275000,-449.09375,-258.09375,136.8593248499608,75.41128493243761,449.21875,0.125,0.96875,1.0515005588531494,0.23037053644657135,0.11718253046274185,-1.1492947340011597,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,600,300000,-81.71875,-219.71875,18.479691337668058,60.83994569306817,82.71875,1.0,1.0,1.0343817472457886,0.22868308424949646,0.10949014127254486,-1.165044903755188,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,650,325000,-83.875,-225.65625,14.687607240514463,55.575934322388605,84.875,1.0,1.0,1.0458518266677856,0.2384578436613083,0.12697799503803253,-1.1527458429336548,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,700,350000,-81.125,-215.9375,13.499701310913178,49.93927764408395,82.125,1.0,1.0,1.042548656463623,0.2309267669916153,0.11833927035331726,-1.1574985980987549,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,750,375000,-82.1875,-257.03125,12.353496305408518,77.52023018999412,83.1875,1.0,0.96875,1.0511637926101685,0.23391318321228027,0.11304769665002823,-1.1489639282226562,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,800,400000,-85.09375,-244.40625,16.205055712497913,55.07991811025374,86.09375,1.0,1.0,1.05534827709198,0.24270330369472504,0.1174933984875679,-1.143999457359314,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,850,425000,-83.53125,-255.625,15.116716606715293,76.39107784416677,84.53125,1.0,1.0,1.0532127618789673,0.24501264095306396,0.124775730073452,-1.1452608108520508,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,900,450000,-84.78125,-233.65625,20.805914753013802,55.86539662727349,85.78125,1.0,1.0,1.0445220470428467,0.23435361683368683,0.1100204586982727,-1.1553136110305786,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,950,475000,-84.875,-260.25,16.95106809842434,66.994462939232,85.875,1.0,1.0,1.063217282295227,0.2564089596271515,0.1380874365568161,-1.1345770359039307,0.0,False
Acrobot-v1,gpomdp_entropy_fixed,402,1000,500000,-87.28125,-229.375,21.786699664200277,60.204356288636056,88.28125,1.0,1.0,1.0414600372314453,0.23416127264499664,0.11274324357509613,-1.1579159498214722,0.0,False
