environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1113,400,850092,-82.09375,-115.625,14.108700987276862,42.340973825788765,83.09375,1.0,1.0,0.5935020446777344,0.07358866930007935,0.015837136656045914,-1.8110493421554565,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,450,890015,-90.875,-99.53125,21.87169329846081,16.052302367271885,91.875,1.0,1.0,0.5170885920524597,0.06283252686262131,0.008727475069463253,-1.997255802154541,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,500,928181,-85.4375,-95.78125,17.648791423484994,33.09491177634216,86.4375,1.0,1.0,0.45094743371009827,0.05065150186419487,0.0063189612701535225,-2.164701461791992,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,550,967292,-80.5625,-96.90625,7.079901129253148,21.662155754575394,81.5625,1.0,1.0,0.4560857117176056,0.05165857821702957,0.0062746950425207615,-2.1563806533813477,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,600,1003629,-83.21875,-84.375,15.973232397539531,13.456620867115575,84.21875,1.0,1.0,0.41116586327552795,0.04540663957595825,0.004433866590261459,-2.2892467975616455,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,650,1041241,-81.84375,-89.25,24.18358464183985,14.41325554771964,82.84375,1.0,1.0,0.3767443299293518,0.04104745760560036,0.003211456583812833,-2.4271256923675537,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,700,1078741,-86.5,-96.5625,24.815447842279678,58.42609751615918,87.5,1.0,1.0,0.39248359203338623,0.04412638396024704,0.0037587862461805344,-2.3686349391937256,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,750,1115680,-80.53125,-95.46875,18.472271067389002,27.07454985775387,81.53125,1.0,1.0,0.35517629981040955,0.03758278861641884,0.0027154728304594755,-2.498563528060913,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,800,1151266,-90.625,-90.34375,30.016930706390653,24.28806872227729,91.625,1.0,1.0,0.313886821269989,0.031433556228876114,0.0020552310161292553,-2.655491828918457,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,850,1187090,-83.65625,-81.78125,16.07564652791055,14.49746223620957,84.65625,1.0,1.0,0.30910980701446533,0.032570045441389084,0.001775100827217102,-2.705094337463379,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,900,1222854,-80.9375,-87.125,13.271209439986997,15.271204190218755,81.9375,1.0,1.0,0.2947086691856384,0.030539672821760178,0.0016397400759160519,-2.7525556087493896,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,950,1258172,-77.625,-99.53125,7.508060185023525,53.183179717263144,78.625,1.0,1.0,0.2844858765602112,0.028813306242227554,0.0014917784137651324,-2.7975454330444336,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1113,1000,1294394,-85.6875,-83.90625,19.927995383379635,14.1748513674861,86.6875,1.0,1.0,0.27873340249061584,0.028720837086439133,0.0011716994922608137,-2.86818790435791,0.0,False,0.0,False
