configuration,algorithm,run,failed,failure_step,final_modal_action_correct,final_optimal_probability,final_expected_reward,final_expected_pseudo_regret,final_cumulative_pseudo_regret,final_minimum_probability,final_normalized_log_fisher_volume,final_entropy,final_numerically_collapsed
K0010_alpha0p1,lb_sgb_eta_100,26,0,-1,1,0.6836584936883467,0.9043741432602259,0.09562585673977408,2697.0682980849233,0.005615395894060437,-1.1457194116401137,1.1926913812818931,0.0
K0010_alpha0p1,lb_sgb_eta_100,27,0,-1,1,0.8053554932106104,0.9185151696642173,0.08148483033578269,2434.570596140332,0.0038607050333743435,-1.8119084198085735,0.7562878780777508,0.0
K0010_alpha0p1,lb_sgb_eta_100,28,0,-1,1,0.5346774016011728,0.8447408835909507,0.15525911640904932,2532.121826055113,0.009489678370578432,-1.085958669033312,1.3914011603093657,0.0
K0010_alpha0p1,lb_sgb_eta_100,29,0,-1,1,0.8478575516227157,0.8741647612327935,0.12583523876720648,2156.7851568002106,0.006994955711153871,-1.6687064538564216,0.7010109530462172,0.0
K0010_alpha0p1,lb_sgb_eta_100,30,0,-1,1,0.7429309136206719,0.9175313389825062,0.08246866101749384,2755.014168550374,0.002398776407281997,-1.788422023906735,0.8703876594031776,0.0
K0010_alpha0p1,lb_sgb_eta_100,31,0,-1,1,0.9006038176850399,0.952201283536054,0.047798716463945956,2387.796318847423,0.0018482948814669265,-2.30797488316926,0.47468809356359765,0.0
K0010_alpha0p1,lb_sgb_eta_100,32,0,-1,1,0.8632358650335293,0.9362674658754272,0.0637325341245728,2449.4254301896012,0.009510368687191796,-1.5636948859532556,0.6854595687527314,0.0
K0010_alpha0p1,lb_sgb_eta_100,33,0,-1,1,0.5023159637133033,0.8997855329601434,0.10021446703985659,2321.110018674735,0.005180753806463359,-1.2728561837442132,1.3242815908521173,0.0
K0010_alpha0p1,lb_sgb_eta_100,34,0,-1,1,0.8714122900257731,0.924878428357242,0.07512157164275801,2519.4942634119975,0.004132000747964482,-1.8016248098488097,0.6239502023878213,0.0
K0010_alpha0p1,lb_sgb_eta_100,35,0,-1,1,0.8878078181786371,0.9416674703468754,0.05833252965312463,2393.1348965577963,0.004486858363567957,-1.9062609947713476,0.5602201538310415,0.0
K0010_alpha0p1,lb_sgb_eta_100,36,0,-1,1,0.7929744019791145,0.9031025606676927,0.09689743933230732,2571.651754542762,0.008061292064540763,-1.4153605799153803,0.887126613205995,0.0
K0010_alpha0p1,lb_sgb_eta_100,37,0,-1,1,0.6341144291819633,0.861935191141941,0.13806480885805905,2766.9013031841837,0.007402106363020591,-1.2176686492589925,1.1696428851080602,0.0
K0010_alpha0p1,lb_sgb_eta_100,38,0,-1,1,0.8986345563761062,0.9195945991776554,0.0804054008223446,2563.6495055684063,0.004326774151919622,-2.0004930729579957,0.5156900060971155,0.0
K0010_alpha0p1,lb_sgb_eta_100,39,0,-1,1,0.9074197342346135,0.9432827034558962,0.056717296544103846,2611.0394153776956,0.0031517148786213405,-2.017032312457607,0.4920879542936808,0.0
K0010_alpha0p1,lb_sgb_eta_100,40,0,-1,1,0.827796410231959,0.9120103120074624,0.08798968799253759,2390.2471254261077,0.004426915732543178,-1.8031466581438549,0.7202297228697273,0.0
K0010_alpha0p1,lb_sgb_eta_100,41,0,-1,1,0.8304136492625269,0.9210012907670633,0.07899870923293673,2736.616910315664,0.004706055930609747,-1.5709373083852607,0.7771928227740579,0.0
K0010_alpha0p1,lb_sgb_eta_100,42,0,-1,1,0.7704086125796942,0.9131168023250072,0.08688319767499275,2273.6606638102494,0.006235325516341736,-1.400562689859755,0.9461237185613146,0.0
