environment,method,seed,update,environment_steps,deterministic_return,stochastic_return,deterministic_return_standard_deviation,stochastic_return_standard_deviation,episode_length,deterministic_termination_rate,stochastic_termination_rate,entropy,mean_min_probability,global_min_probability,barrier_value,beta,barrier_active,entropy_coefficient,entropy_bonus_active
Acrobot-v1,gpomdp_entropy_handoff,1183,0,0,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0883073806762695,0.28529253602027893,0.2269660383462906,-1.1089458465576172,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1183,50,200000,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0886409282684326,0.2806253731250763,0.20385947823524475,-1.1090717315673828,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1183,100,399873,-500.0,-500.0,0.0,0.0,500.0,0.0,0.0,1.0944974422454834,0.30011847615242004,0.2411452680826187,-1.1028038263320923,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1183,150,590736,-182.15625,-371.75,171.66811742523007,70.65682625744093,182.9375,0.78125,0.96875,1.0765984058380127,0.25894689559936523,0.16071540117263794,-1.1217377185821533,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1183,200,697990,-85.5625,-293.78125,27.88216854157232,80.23261921116543,86.5625,1.0,0.9375,1.053549885749817,0.2319178730249405,0.14121708273887634,-1.1449271440505981,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1183,249,801233,-238.875,-240.5,192.60351217780482,55.24198963971916,239.5625,0.6875,1.0,1.040387511253357,0.21994049847126007,0.11170481145381927,-1.160629153251648,0.0,False,588.8195483317652,True
Acrobot-v1,gpomdp_entropy_handoff,1183,250,803268,-279.9375,-240.34375,204.294527661066,39.94480819346744,280.5,0.5625,1.0,1.0409622192382812,0.2210676074028015,0.11127769947052002,-1.1600428819656372,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,251,805661,-254.5625,-247.8125,199.99434467810784,61.1889919996684,255.1875,0.625,1.0,1.0424244403839111,0.22166681289672852,0.11537084728479385,-1.158778429031372,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,300,879276,-84.9375,-152.40625,13.435479030320934,67.43640223776913,85.9375,1.0,0.96875,0.88346266746521,0.13215495645999908,0.04262271896004677,-1.3575820922851562,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,350,931636,-84.09375,-125.78125,24.812015007042,30.228948286636257,85.09375,1.0,1.0,0.7771556377410889,0.0995778739452362,0.026394838467240334,-1.516257643699646,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,400,978890,-84.15625,-113.3125,11.623417339369746,33.85017987277697,85.15625,1.0,1.0,0.6356061697006226,0.0694328024983406,0.011652214452624321,-1.7769386768341064,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,450,1021725,-87.9375,-108.6875,26.122462834046278,45.620056073278036,88.9375,1.0,1.0,0.5968338251113892,0.06179679557681084,0.009180178865790367,-1.856864333152771,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,500,1064159,-85.0625,-99.25,27.26209409039497,24.517275015660864,86.0625,1.0,1.0,0.5420403480529785,0.056015826761722565,0.006644583772867918,-1.9862029552459717,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,550,1104849,-85.0625,-96.1875,27.18151352333705,23.205168362019645,86.0625,1.0,1.0,0.4559185206890106,0.044656459242105484,0.0037229377776384354,-2.2375435829162598,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,600,1143715,-87.78125,-107.53125,14.777346164904555,58.39188209983722,88.78125,1.0,1.0,0.364474356174469,0.03095851093530655,0.002303333953022957,-2.5135538578033447,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,650,1181555,-81.46875,-86.9375,8.983800384850428,13.626202225740458,82.46875,1.0,1.0,0.3979819416999817,0.037503231316804886,0.0022174841724336147,-2.4381673336029053,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,700,1218981,-102.34375,-112.71875,61.798637303589835,69.33194319196738,103.34375,1.0,1.0,0.3397994935512543,0.026448406279087067,0.0017989512998610735,-2.623476266860962,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,750,1257329,-84.71875,-90.53125,23.009443187666484,20.035427292029325,85.71875,1.0,1.0,0.34019529819488525,0.029356898739933968,0.001316728419624269,-2.6571545600891113,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,800,1294445,-83.40625,-87.1875,16.548773222244915,15.544810356908767,84.40625,1.0,1.0,0.3082524538040161,0.026982244104146957,0.0009789631003513932,-2.8036980628967285,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,850,1330961,-81.0,-83.875,8.246211251235321,13.04767931411065,82.0,1.0,1.0,0.3084391951560974,0.028016025200486183,0.0009542229818180203,-2.8118033409118652,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,900,1367709,-82.9375,-92.875,13.055557462060412,17.794072953038732,83.9375,1.0,1.0,0.290149062871933,0.02646399661898613,0.0008483284036628902,-2.894487142562866,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,950,1404543,-93.09375,-95.125,37.20246208900522,36.50077330157408,94.09375,1.0,1.0,0.28080376982688904,0.0240581464022398,0.000739533279556781,-2.944997549057007,0.0,False,0.0,False
Acrobot-v1,gpomdp_entropy_handoff,1183,1000,1440074,-88.875,-94.59375,29.153376388314094,44.129471810322684,89.875,1.0,1.0,0.26841282844543457,0.022796668112277985,0.0006782233831472695,-2.9938547611236572,0.0,False,0.0,False
