environment,run_label,method,seed,update,environment_steps,fisher,analysis_batch_identifier,training_batch_reused,parameter_count,state_count,action_count,score_row_count,maximum_possible_rank,numerical_rank,eigenvalue_threshold,trace,largest_eigenvalue,smallest_positive_eigenvalue,k90,participation_ratio,entropy_effective_rank,log_pseudodeterminant,positive_spectrum_condition_number,dtype,spectral_floor_used,decomposition_space
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,18,9216,fixed_reference,analysis-fixed_reference-102-18,False,130,38,2,76,76,19,1e-10,1.0523490490432525,0.9689195666323954,1.199251141586933e-10,1,1.171231305920502,1.3295836118672946,-266.7089506050337,8079371643.126002,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,21,10752,on_policy,analysis-on_policy-102-21,False,130,64,2,128,128,24,1e-10,1.0028177644741876,0.900784663302668,1.5539849845003635e-10,2,1.2247351892256464,1.4163910352571432,-348.136050056771,5796611114.568059,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,21,10752,fixed_reference,analysis-fixed_reference-102-21,False,130,38,2,76,76,20,1e-10,1.0892507506516693,0.9958242453527044,1.0679626213022683e-10,1,1.186386118878252,1.3524363622616724,-285.60552099718643,9324523400.813423,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,24,12288,on_policy,analysis-on_policy-102-24,False,130,64,2,128,128,27,1e-10,1.0755801394001219,0.9420376787777545,1.2211723606524702e-10,2,1.2799448175037522,1.4950841746652352,-395.46121692925294,7714207339.85844,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,24,12288,fixed_reference,analysis-fixed_reference-102-24,False,130,38,2,76,76,20,1.0236930117649574e-10,1.129549162589475,1.0236930117649574,1.5295263785988135e-10,1,1.2051603085799392,1.380030129899709,-281.05367471830976,6692875821.486349,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,27,13824,on_policy,analysis-on_policy-102-27,False,130,64,2,128,128,29,1e-10,1.1042447332224306,0.9760489438174929,1.6313612723681944e-10,2,1.2630364359377624,1.5100820727083404,-419.8536466729626,5983033680.8265295,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,27,13824,fixed_reference,analysis-fixed_reference-102-27,False,130,38,2,76,76,20,1.0514327936068766e-10,1.1731061306190855,1.0514327936068766,2.2506012335479622e-10,2,1.2291458002441797,1.4140377522127472,-276.41978164414667,4671786267.304868,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,30,15360,on_policy,analysis-on_policy-102-30,False,130,64,2,128,128,28,1e-10,1.1381896037061543,0.9952073518829958,1.04754305070978e-10,2,1.2848329135890777,1.5146441093883702,-408.8767475243648,9500395723.198935,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_fixed,gpomdp_logbarrier_fixed,102,30,15360,fixed_reference,analysis-fixed_reference-102-30,False,130,38,2,76,76,20,1.0808124787966993e-10,1.220764698480182,1.0808124787966993,3.109311875421124e-10,2,1.255783933992344,1.4506283908270947,-271.905117297739,3476050399.898577,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,0,0,on_policy,analysis-on_policy-101-0,False,130,64,2,128,128,22,1e-10,1.0061368164713904,0.9075337001471794,1.5880203344427756e-10,1,1.215209377417942,1.3912497880135195,-320.6829045233742,5714874554.585765,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,0,0,fixed_reference,analysis-fixed_reference-101-0,False,130,38,2,76,76,19,1e-10,1.0428510706314382,0.9453990194390053,2.0388756369722808e-10,1,1.2042539485214323,1.372366546232379,-276.53143870461207,4636864565.427432,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,3,1536,on_policy,analysis-on_policy-101-3,False,130,64,2,128,128,24,1e-10,0.9849291496729724,0.9018996955660826,1.1477651752104656e-10,1,1.1828687019451947,1.3462716091551956,-363.3720527411823,7857876463.281797,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,3,1536,fixed_reference,analysis-fixed_reference-101-3,False,130,38,2,76,76,19,1e-10,1.0691431559253703,0.9716617738582297,1.7401589759174817e-10,1,1.1988574412136543,1.364049057862158,-278.90151592213596,5583752905.943151,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,6,3072,on_policy,analysis-on_policy-101-6,False,130,64,2,128,128,25,1e-10,1.027670750901271,0.8895400289179866,1.9319292800507353e-10,2,1.3042827582110494,1.505057618098108,-369.9720512599911,4604412998.46455,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,6,3072,fixed_reference,analysis-fixed_reference-101-6,False,130,38,2,76,76,18,1e-10,1.0963917681182023,0.9985604787394464,2.336858083402381e-10,1,1.194266947603624,1.3574294419472626,-256.86101122226586,4273089948.5585294,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,7,3584,on_policy,analysis-on_policy-101-7,False,130,64,2,128,128,24,1e-10,1.035496664069342,0.9098379246341034,1.0901319162134373e-10,2,1.2724740833454988,1.476694910212331,-351.3525965586186,8346126841.184658,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,7,3584,fixed_reference,analysis-fixed_reference-101-7,False,130,38,2,76,76,18,1.0087718639632442e-10,1.106799065827637,1.0087718639632441,2.1634020556604386e-10,1,1.1927147103271734,1.355330628384522,-256.4690187238775,4662895929.694809,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,8,4096,on_policy,analysis-on_policy-101-8,False,130,64,2,128,128,25,1e-10,1.0196557152071923,0.9301828593885084,1.2915037937081215e-10,1,1.191394280636722,1.3684710293673623,-376.63993907505386,7202323864.011264,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,8,4096,fixed_reference,analysis-fixed_reference-101-8,False,130,38,2,76,76,18,1.0198663242829951e-10,1.1182066964555464,1.019866324282995,2.016082289144984e-10,1,1.1912568317860326,1.35342567637793,-255.80140129643215,5058654251.238515,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,9,4608,on_policy,analysis-on_policy-101-9,False,130,64,2,128,128,22,1e-10,1.0491695384277502,0.9423167208132787,1.0114876061604132e-10,2,1.2242376332687805,1.399592713409439,-325.46190267127776,9316146980.686142,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,9,4608,fixed_reference,analysis-fixed_reference-101-9,False,130,38,2,76,76,18,1.0314561167951067e-10,1.1301955546826112,1.0314561167951066,1.974465030705795e-10,1,1.1899049245050963,1.3517280445957816,-254.88717498806545,5223977638.268939,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,10,5120,on_policy,analysis-on_policy-101-10,False,130,64,2,128,128,26,1e-10,1.0860440328527836,0.9155939579412421,1.1694971397533435e-10,2,1.3610615373554578,1.5650394058804227,-389.6549877251494,7828954230.143293,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,10,5120,fixed_reference,analysis-fixed_reference-101-10,False,130,38,2,76,76,18,1.0430177314413148e-10,1.1422140531948772,1.0430177314413147,2.033457585305103e-10,1,1.1886977037193387,1.350279418828581,-253.8153671210825,5129281962.794512,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,12,6144,on_policy,analysis-on_policy-101-12,False,130,64,2,128,128,21,1e-10,1.030108632222097,0.9363140676630499,1.683116697298865e-10,1,1.1987255212695305,1.3683071156878277,-309.21717007266096,5562977713.7003355,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,12,6144,fixed_reference,analysis-fixed_reference-101-12,False,130,38,2,76,76,18,1.0652376289701844e-10,1.1656460744152843,1.0652376289701844,2.331096471620123e-10,1,1.1870689923040838,1.348624028037453,-251.3266420656083,4569684875.503411,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,15,7680,on_policy,analysis-on_policy-101-15,False,130,64,2,128,128,24,1e-10,1.09768560739953,0.9970361139089421,1.210635757515221e-10,1,1.200497268843236,1.377357288037489,-356.2820667151666,8235640717.859819,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,15,7680,fixed_reference,analysis-fixed_reference-101-15,False,130,38,2,76,76,20,1.0970053703323857e-10,1.2002551127727912,1.0970053703323857,1.1227500875065784e-10,1,1.1868412972882152,1.3495076591879513,-292.8029192790345,9770699486.3713,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,18,9216,on_policy,analysis-on_policy-101-18,False,130,64,2,128,128,22,1.0477399322854885e-10,1.0917918246177694,1.0477399322854886,1.5894128318237026e-10,1,1.084092075724336,1.1941803574796566,-324.4321751784969,6591993667.7704115,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,18,9216,fixed_reference,analysis-fixed_reference-101-18,False,130,38,2,76,76,20,1.1289424136734879e-10,1.2359688453979236,1.1289424136734878,1.3971771836250916e-10,1,1.18823021917216,1.3528574719304978,-288.4422300350459,8080166401.975971,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,21,10752,on_policy,analysis-on_policy-101-21,False,130,64,2,128,128,23,1.0091249074230045e-10,1.070807902799933,1.0091249074230044,1.055143643899761e-10,1,1.1225486859794709,1.27345779843366,-334.1819965837011,9563862828.129509,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,21,10752,fixed_reference,analysis-fixed_reference-101-21,False,130,38,2,76,76,20,1.1590783188826446e-10,1.2714168154075474,1.1590783188826446,1.722580168975585e-10,1,1.1924331680073743,1.3603175254365312,-284.3994014288976,6728733673.811803,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,24,12288,on_policy,analysis-on_policy-101-24,False,130,64,2,128,128,27,1e-10,1.15758971407493,0.9922062950246447,1.195665217936279e-10,2,1.3261592868163499,1.5383739002856784,-400.28392773384155,8298362117.927919,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,24,12288,fixed_reference,analysis-fixed_reference-101-24,False,130,38,2,76,76,20,1.184962160733739e-10,1.304980066462533,1.184962160733739,2.151521464383492e-10,1,1.2010290003217057,1.3740875154564194,-280.4212188493137,5507554446.235953,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,27,13824,on_policy,analysis-on_policy-101-27,False,130,64,2,128,128,25,1.0292363358227093e-10,1.2271262518434474,1.0292363358227092,1.6484475240559237e-10,2,1.373386660869209,1.5935782687219182,-352.7674667747593,6243670610.092119,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,27,13824,fixed_reference,analysis-fixed_reference-101-27,False,130,38,2,76,76,22,1.2056762815240315e-10,1.3358474346110816,1.2056762815240314,1.2096828747137045e-10,1,1.2141347976943135,1.3940644688785515,-322.0629863133076,9966878979.000002,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,30,15360,on_policy,analysis-on_policy-101-30,False,130,64,2,128,128,28,1.0675342070553582e-10,1.21058159861508,1.0675342070553582,1.2128614169186228e-10,2,1.2660869344708194,1.4883196396387557,-419.17024377646715,8801782233.02312,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,101,30,15360,fixed_reference,analysis-fixed_reference-101-30,False,130,38,2,76,76,22,1.2268500881267203e-10,1.3708716575646291,1.2268500881267201,1.5961740514488622e-10,2,1.232561174100487,1.421368830803991,-317.2965785549499,7686192411.241724,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,0,0,on_policy,analysis-on_policy-102-0,False,130,64,2,128,128,23,1e-10,0.8592415775471155,0.812061472303148,1.4600482150579204e-10,1,1.1165499002430501,1.2650013819731583,-334.76628677054833,5561881203.155563,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,0,0,fixed_reference,analysis-fixed_reference-102-0,False,130,38,2,76,76,18,1e-10,0.9020931965707402,0.8549497357370487,1.6474964545920916e-10,1,1.1100489677886782,1.233534358466688,-255.60044360123632,5189387408.719664,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,3,1536,on_policy,analysis-on_policy-102-3,False,130,64,2,128,128,25,1e-10,0.8995037023017853,0.8150154756050207,1.5521984103892201e-10,1,1.2058063079373995,1.3847136340335313,-377.10331148668325,5250717112.90216,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,3,1536,fixed_reference,analysis-fixed_reference-102-3,False,130,38,2,76,76,18,1e-10,0.9184938509723009,0.8694687899344506,1.4741330678545568e-10,1,1.112511780189169,1.2373631219537462,-256.9465823113505,5898170313.755118,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,6,3072,on_policy,analysis-on_policy-102-6,False,130,64,2,128,128,21,1e-10,0.8953141702233434,0.8764291910118577,1.1777964682162935e-10,1,1.043149163920244,1.1154004748832673,-317.69251772457847,7441261836.513743,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,6,3072,fixed_reference,analysis-fixed_reference-102-6,False,130,38,2,76,76,18,1e-10,0.9399417861501189,0.8862158352539138,1.2648359223928225e-10,1,1.1209157434589814,1.2509774759147958,-257.0875205128692,7006567567.88949,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,7,3584,on_policy,analysis-on_policy-102-7,False,130,64,2,128,128,22,1e-10,0.8813694962787411,0.8446245324600015,1.2546513224953802e-10,1,1.0870206296341498,1.2000550768508547,-330.94689735630556,6731946297.08057,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,7,3584,fixed_reference,analysis-fixed_reference-102-7,False,130,38,2,76,76,18,1e-10,0.9479060554334899,0.8922691290730084,1.2411586053435247e-10,1,1.1243440503635693,1.2564969631133938,-256.7144969507551,7189001673.368316,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,8,4096,on_policy,analysis-on_policy-102-8,False,130,64,2,128,128,21,1e-10,0.8973506661222264,0.8487777052765405,2.160675302399749e-10,1,1.1143291813835694,1.2467126355476752,-305.22074947341673,3928298270.146595,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,8,4096,fixed_reference,analysis-fixed_reference-102-8,False,130,38,2,76,76,18,1e-10,0.9559471576013875,0.8982661843240811,1.2564509654902775e-10,1,1.1280257980428143,1.2623930557691818,-256.0570289114931,7149233905.626951,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,9,4608,on_policy,analysis-on_policy-102-9,False,130,64,2,128,128,20,1e-10,0.90526122855364,0.8798935190909145,1.4723440579431437e-10,1,1.0577035431183852,1.1445568342300918,-298.37682994515006,5976140660.492907,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,9,4608,fixed_reference,analysis-fixed_reference-102-9,False,130,38,2,76,76,18,1e-10,0.9640990464997895,0.9042859453702338,1.3107052338330985e-10,1,1.1318463058934736,1.268478488321483,-255.11555643983803,6899231970.911493,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,10,5120,on_policy,analysis-on_policy-102-10,False,130,64,2,128,128,22,1e-10,0.9410631571553499,0.902940300487114,1.0036864144691173e-10,1,1.0844390245154187,1.1943725211410032,-328.1341755648101,8996239138.742441,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,10,5120,fixed_reference,analysis-fixed_reference-102-10,False,130,38,2,76,76,18,1e-10,0.971914653126249,0.9100024411490062,1.3898791223753028e-10,1,1.135587469887984,1.2744108533196903,-254.0469238784068,6547349524.855172,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,12,6144,on_policy,analysis-on_policy-102-12,False,130,64,2,128,128,23,1e-10,0.9178645666887096,0.8689779227232931,1.3294302957376082e-10,1,1.112624314490309,1.2505661182833732,-341.07573797868633,6536468482.096369,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,12,6144,fixed_reference,analysis-fixed_reference-102-12,False,130,38,2,76,76,18,1e-10,0.9887770147844367,0.922303375944367,1.6056198271459376e-10,1,1.1435694008299493,1.2869735581167636,-251.6348306732274,5744220146.955977,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,15,7680,on_policy,analysis-on_policy-102-15,False,130,64,2,128,128,23,1e-10,0.9494795307397474,0.8655979879305832,1.6403326423003156e-10,1,1.1930863157807707,1.3780783025330843,-324.2492664625172,5276966181.180876,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,15,7680,fixed_reference,analysis-fixed_reference-102-15,False,130,38,2,76,76,18,1e-10,1.0195441423974845,0.944904805297635,2.0867918017549476e-10,1,1.1572211062353321,1.3081653375849898,-247.65713356314183,4528026248.24858,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,18,9216,on_policy,analysis-on_policy-102-18,False,130,64,2,128,128,26,1e-10,1.0217478355819962,0.9016655204263349,1.0953724924157006e-10,2,1.2633086353949343,1.4702216120953653,-385.8729532656433,8231588127.960285,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,18,9216,fixed_reference,analysis-fixed_reference-102-18,False,130,38,2,76,76,19,1e-10,1.0545057228538723,0.9706012968442926,1.211249376903771e-10,1,1.1719004908037067,1.3306022579974117,-266.51170393966885,8013224323.180833,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,21,10752,on_policy,analysis-on_policy-102-21,False,130,64,2,128,128,24,1e-10,1.0057915242091522,0.9025919833979001,1.5905346993254697e-10,2,1.2268088138853446,1.4193123305195992,-347.72514472711566,5674770778.535549,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,21,10752,fixed_reference,analysis-fixed_reference-102-21,False,130,38,2,76,76,20,1e-10,1.09242070848505,0.9982505118904068,1.0919696424055787e-10,1,1.1874008870835164,1.3539616255810696,-285.3067991499714,9141742344.51508,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,24,12288,on_policy,analysis-on_policy-102-24,False,130,64,2,128,128,27,1e-10,1.0796031001696857,0.9442013548413494,1.2610072103300045e-10,2,1.283087188068315,1.4991256981331207,-394.9988940676359,7487676098.174353,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,24,12288,fixed_reference,analysis-fixed_reference-102-24,False,130,38,2,76,76,20,1.0263600743410901e-10,1.1326128502453667,1.0263600743410901,1.5550646115637266e-10,1,1.2053958215597185,1.3804814903646656,-280.841059580286,6600112089.934405,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,27,13824,on_policy,analysis-on_policy-102-27,False,130,64,2,128,128,29,1e-10,1.1096158651498274,0.9793601361544007,1.666732756619891e-10,2,1.2663108063621256,1.5148663153774118,-419.2595275104542,5875927813.049816,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,27,13824,fixed_reference,analysis-fixed_reference-102-27,False,130,38,2,76,76,20,1.0545639396777205e-10,1.1769129378793017,1.0545639396777204,2.2974065586237094e-10,2,1.229730934250536,1.4149956601053673,-276.171773740463,4590236480.866801,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,30,15360,on_policy,analysis-on_policy-102-30,False,130,64,2,128,128,28,1e-10,1.14556363013837,0.9998958904793963,1.0859082137334903e-10,2,1.2887129756032802,1.5198597448588063,-408.2832289463814,9207922712.377571,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h25,gpomdp_logbarrier_handoff,102,30,15360,fixed_reference,analysis-fixed_reference-102-30,False,130,38,2,76,76,20,1.0848645307741372e-10,1.2260716506036542,1.0848645307741371,3.1815458117460946e-10,2,1.2570931125548142,1.4525706806317036,-271.63082868965057,3409866131.0136604,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,0,0,on_policy,analysis-on_policy-101-0,False,130,64,2,128,128,22,1e-10,1.0061368164713904,0.9075337001471794,1.5880203344427756e-10,1,1.215209377417942,1.3912497880135195,-320.6829045233742,5714874554.585765,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,0,0,fixed_reference,analysis-fixed_reference-101-0,False,130,38,2,76,76,19,1e-10,1.0428510706314382,0.9453990194390053,2.0388756369722808e-10,1,1.2042539485214323,1.372366546232379,-276.53143870461207,4636864565.427432,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,3,1536,on_policy,analysis-on_policy-101-3,False,130,64,2,128,128,24,1e-10,0.9849291496729724,0.9018996955660826,1.1477651752104656e-10,1,1.1828687019451947,1.3462716091551956,-363.3720527411823,7857876463.281797,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,3,1536,fixed_reference,analysis-fixed_reference-101-3,False,130,38,2,76,76,19,1e-10,1.0691431559253703,0.9716617738582297,1.7401589759174817e-10,1,1.1988574412136543,1.364049057862158,-278.90151592213596,5583752905.943151,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,6,3072,on_policy,analysis-on_policy-101-6,False,130,64,2,128,128,25,1e-10,1.027670750901271,0.8895400289179866,1.9319292800507353e-10,2,1.3042827582110494,1.505057618098108,-369.9720512599911,4604412998.46455,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,6,3072,fixed_reference,analysis-fixed_reference-101-6,False,130,38,2,76,76,18,1e-10,1.0963917681182023,0.9985604787394464,2.336858083402381e-10,1,1.194266947603624,1.3574294419472626,-256.86101122226586,4273089948.5585294,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,9,4608,on_policy,analysis-on_policy-101-9,False,130,64,2,128,128,22,1e-10,1.0492008280173923,0.9423467296218099,1.0115520291296475e-10,2,1.2242332790436092,1.3995867757324214,-325.4626048738603,9315850321.931707,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,9,4608,fixed_reference,analysis-fixed_reference-101-9,False,130,38,2,76,76,18,1.0314865187158229e-10,1.1302270960665333,1.0314865187158229,1.974927757733482e-10,1,1.1899015604156362,1.3517228963102883,-254.88811582909517,5222907595.868743,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,10,5120,on_policy,analysis-on_policy-101-10,False,130,64,2,128,128,26,1e-10,1.0861266066016515,0.9156745754692668,1.169745924428261e-10,2,1.361035511027457,1.565009523047803,-389.6582725593739,7827978335.695616,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,10,5120,fixed_reference,analysis-fixed_reference-101-10,False,130,38,2,76,76,18,1.0430905498284578e-10,1.14228646373646,1.0430905498284577,2.0344564194862506e-10,1,1.1886839317052402,1.350258588875436,-253.819614579025,5127121622.452169,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,11,5632,on_policy,analysis-on_policy-101-11,False,130,64,2,128,128,24,1e-10,1.0240258251887617,0.9295802388073255,1.376593421347242e-10,1,1.2017410585784083,1.3782145765085327,-355.2396561519539,6752758108.473056,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,11,5632,fixed_reference,analysis-fixed_reference-101-11,False,130,38,2,76,76,18,1.0544019220979351e-10,1.1542033579874735,1.054401922097935,2.165631503311343e-10,1,1.1878244245150043,1.3493573751983334,-252.564054573318,4868796563.430618,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,12,6144,on_policy,analysis-on_policy-101-12,False,130,64,2,128,128,21,1e-10,1.0302457274111012,0.9364576981605124,1.6816875452145723e-10,1,1.198681902023398,1.3682441658130546,-309.225604051725,5568559396.335581,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,12,6144,fixed_reference,analysis-fixed_reference-101-12,False,130,38,2,76,76,18,1.0653550605912755e-10,1.16575617568608,1.0653550605912754,2.332254835813814e-10,1,1.1870351405512,1.3485727885047283,-251.33683943875783,4567918754.982587,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,15,7680,on_policy,analysis-on_policy-101-15,False,130,64,2,128,128,24,1e-10,1.097786308415387,0.9971605982681234,1.209970635038033e-10,1,1.2004258439421907,1.3772498056490357,-356.2997425419144,8241196681.907736,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,15,7680,fixed_reference,analysis-fixed_reference-101-15,False,130,38,2,76,76,20,1.0970974509226936e-10,1.2003288186710144,1.0970974509226936,1.1223418557119335e-10,1,1.1867929079901265,1.3494330345387535,-292.81992400763556,9775073836.364887,float64,False,score_gram
CartPole-v1,gpomdp_logbarrier_handoff_h35,gpomdp_logbarrier_handoff,101,18,9216,on_policy,analysis-on_policy-101-18,False,130,64,2,128,128,22,1.0477462556796782e-10,1.0917817405773789,1.0477462556796782,1.5876169993359048e-10,1,1.08406028645311,1.1941201022565395,-324.4536872713336,6599490028.879428,float64,False,score_gram
