update,true_environment_steps,training_return,training_episode_length,beta
1,4000,-500.0,500.0,0.0
2,8000,-500.0,500.0,0.0
3,12000,-500.0,500.0,0.0
4,16000,-500.0,500.0,0.0
5,20000,-500.0,500.0,0.0
6,24000,-500.0,500.0,0.0
7,27924,-490.375,490.5,0.0
8,31924,-500.0,500.0,0.0
9,35816,-486.375,486.5,0.0
10,39704,-485.875,486.0,0.0
11,43694,-498.625,498.75,0.0
12,47629,-491.625,491.875,0.0
13,51571,-492.625,492.75,0.0
14,55033,-432.125,432.75,0.0
15,58659,-452.625,453.25,0.0
16,62251,-448.375,449.0,0.0
17,65938,-460.375,460.875,0.0
18,69291,-418.25,419.125,0.0
19,72627,-416.25,417.0,0.0
20,75099,-308.0,309.0,0.0
21,78334,-403.75,404.375,0.0
22,81550,-401.125,402.0,0.0
23,84357,-350.0,350.875,0.0
24,87403,-379.875,380.75,0.0
25,90540,-391.25,392.125,0.0
26,93653,-388.25,389.125,0.0
27,97051,-424.0,424.75,0.0
28,99362,-287.875,288.875,0.0
29,101996,-328.375,329.25,0.0
30,104688,-335.625,336.5,0.0
31,106846,-268.875,269.75,0.0
32,109431,-322.125,323.125,0.0
33,112029,-323.875,324.75,0.0
34,114148,-263.875,264.875,0.0
35,116094,-242.25,243.25,0.0
36,117867,-220.625,221.625,0.0
37,119742,-233.375,234.375,0.0
38,121489,-217.375,218.375,0.0
39,123197,-212.5,213.5,0.0
40,124988,-222.875,223.875,0.0
41,127255,-282.5,283.375,0.0
42,128924,-207.625,208.625,0.0
43,130893,-245.25,246.125,0.0
44,132529,-203.5,204.5,0.0
45,134407,-233.75,234.75,0.0
46,136078,-207.875,208.875,0.0
47,137881,-224.375,225.375,0.0
48,139791,-237.75,238.75,0.0
49,141390,-198.875,199.875,0.0
50,143326,-241.0,242.0,0.0
51,145223,-236.125,237.125,0.0
52,146796,-195.625,196.625,0.0
53,148303,-187.375,188.375,0.0
54,150191,-235.0,236.0,0.0
55,152010,-226.375,227.375,0.0
56,153478,-182.5,183.5,0.0
57,154992,-188.25,189.25,0.0
58,156991,-249.0,249.875,0.0
59,158791,-224.0,225.0,0.0
60,160458,-207.375,208.375,0.0
61,161909,-180.375,181.375,0.0
62,163468,-193.875,194.875,0.0
63,164990,-189.25,190.25,0.0
64,166747,-218.75,219.625,0.0
