method,seed,update,true_environment_steps,stochastic_return,deterministic_return,stochastic_termination_rate,deterministic_termination_rate,stochastic_episode_length,entropy,mean_min_probability,global_min_probability,minimum_probability_q01,minimum_probability_q05,minimum_probability_q10,action_margin_mean,action_margin_q10,beta,barrier_active
npg_reward_only,708,0,0,-500.0,-500.0,0.0,0.0,500.0,1.0959259271621704,0.30673375725746155,0.2503654658794403,0.2636551856994629,0.27356669306755066,0.28067007660865784,0.019802864640951157,0.0037471652030944824,0.0,False
npg_reward_only,708,50,184737,-290.90625,-500.0,0.96875,0.0,291.875,1.0381041765213013,0.20273230969905853,0.07423095405101776,0.10877677798271179,0.1267162561416626,0.13666382431983948,0.09678860008716583,0.016321593895554543,0.0,False
npg_reward_only,708,100,267511,-153.3125,-356.71875,1.0,0.375,154.3125,0.8401036262512207,0.11294471472501755,0.0020254116971045732,0.004039037972688675,0.012038379907608032,0.022102460265159607,0.30243366956710815,0.0382080003619194,0.0,False
npg_reward_only,708,150,325539,-136.03125,-452.34375,1.0,0.125,137.03125,0.6252970099449158,0.07614341378211975,9.04440094018355e-06,1.759552105795592e-05,9.584458894096315e-05,0.000236489373492077,0.4916332960128784,0.07820385694503784,0.0,False
npg_reward_only,708,200,379381,-125.6875,-456.21875,1.0,0.125,126.6875,0.5347056984901428,0.06180218979716301,3.0952691076890915e-07,3.7651795992132975e-07,1.262717319150397e-06,3.716477067428059e-06,0.544384241104126,0.06614057719707489,0.0,False
npg_reward_only,708,249,430662,-132.09375,-92.90625,1.0,1.0,133.09375,0.4807239770889282,0.061325255781412125,1.673268279489548e-08,1.920732728422081e-08,7.004110358366233e-08,2.571329105194309e-07,0.5932605266571045,0.07049134373664856,0.0,False
npg_reward_only,708,250,431660,-127.25,-95.0,1.0,1.0,128.25,0.4887460470199585,0.06350081413984299,1.9255436356502287e-08,2.0481646600956083e-08,4.299903011428796e-08,2.232664826351538e-07,0.5820935964584351,0.054914191365242004,0.0,False
npg_reward_only,708,251,432605,-136.40625,-127.4375,1.0,0.9375,137.40625,0.4537304639816284,0.05894577503204346,1.751905109870222e-08,1.942045813052573e-08,6.795254137159645e-08,2.226273636551923e-07,0.6096409559249878,0.04998089745640755,0.0,False
npg_reward_only,708,300,484295,-116.53125,-94.40625,1.0,1.0,117.53125,0.48534584045410156,0.07870469242334366,3.751567945187162e-09,3.793789282724447e-09,5.474118047743559e-09,3.339985710226756e-08,0.6180638074874878,0.06167024374008179,0.0,False
npg_reward_only,708,350,532601,-116.84375,-293.375,1.0,0.5,117.84375,0.4122951924800873,0.05797475576400757,1.5769342498472838e-09,1.5930379237971692e-09,2.272082522125629e-09,1.6176564088254963e-08,0.6768617630004883,0.10572183132171631,0.0,False
npg_reward_only,708,400,579852,-117.75,-120.25,1.0,1.0,118.75,0.469845712184906,0.07327376306056976,6.588449785738248e-10,6.955451214984976e-10,4.119417695847005e-09,1.3501148643513261e-08,0.6367508172988892,0.12252680957317352,0.0,False
npg_reward_only,708,450,631931,-129.375,-111.53125,1.0,0.96875,130.375,0.5400611758232117,0.10455866158008575,3.497875322722166e-10,3.8148051384467863e-10,3.2768774360647512e-09,1.0427521957012686e-08,0.5655711889266968,0.04458574205636978,0.0,False
npg_reward_only,708,500,686288,-132.09375,-325.625,1.0,0.4375,133.09375,0.5459120869636536,0.09258542954921722,4.017663701727514e-10,4.1802258876622034e-10,1.8604023876989118e-09,5.680192760593172e-09,0.5448217988014221,0.0354827344417572,0.0,False
npg_reward_only,708,600,788057,-132.71875,-100.5625,1.0,1.0,133.71875,0.5041545629501343,0.08483016490936279,1.392748277817546e-10,1.4024352512631566e-10,4.652218055234414e-10,2.33784791525693e-09,0.6136683225631714,0.10183921456336975,0.0,False
npg_reward_only,708,750,939967,-143.90625,-96.28125,1.0,1.0,144.90625,0.4483433961868286,0.06776688247919083,2.9104434140503344e-11,2.9307244131526744e-11,2.1037374620114235e-10,2.440427193661776e-09,0.6482647657394409,0.13885924220085144,0.0,False
npg_reward_only,708,850,1039647,-135.0625,-97.625,1.0,1.0,136.0625,0.5339057445526123,0.09650882333517075,1.866350129997585e-11,1.874378603716753e-11,2.5693534105863947e-11,8.901159809227011e-10,0.5822223424911499,0.06482246518135071,0.0,False
npg_reward_only,708,1000,1187348,-123.34375,-94.46875,1.0,1.0,124.34375,0.4850563704967499,0.07384669780731201,1.4531791568683783e-11,1.4723432542607107e-11,2.6962551982756544e-11,3.3703548285579643e-10,0.6191436648368835,0.061646826565265656,0.0,False
